"ID";"N";"E";"Z1_int";"Z2_int";"Z3_int";"Z4_int";"Z5_int";"Z6_int";"interv"
"i-771341";"118";"1";"0";"0";"0";"0";"0";"0";"None"
"i-771341";"46";"2";"1";"0";"1";"1";"1";"1";"all"
"i-771341";"36";"3";"1";"0";"1";"0";"0";"0";"close"
"a-885357";"186";"1";"0";"0";"0";"0";"0";"0";"None"
"a-885357";"7";"2";"0";"0";"0";"0";"0";"1";"rand"
"a-885357";"7";"3";"1";"1";"1";"1";"0";"1";"all"
"k-230863";"150";"1";"0";"0";"0";"0";"0";"0";"None"
"k-230863";"38";"2";"1";"0";"0";"1";"0";"0";"rand"
"k-230863";"12";"3";"1";"0";"1";"0";"0";"0";"close"
"l-512666";"107";"1";"0";"0";"0";"0";"0";"0";"None"
"l-512666";"49";"2";"1";"1";"1";"0";"1";"1";"all"
"l-512666";"44";"3";"1";"1";"1";"0";"1";"1";"all"
"l-883768";"146";"1";"0";"0";"0";"0";"0";"0";"None"
"l-883768";"22";"2";"0";"1";"0";"0";"0";"0";"rand"
"l-883768";"32";"3";"0";"0";"0";"1";"0";"0";"rand"
"j-115482";"158";"1";"0";"0";"0";"0";"0";"0";"None"
"j-115482";"31";"2";"0";"0";"1";"0";"0";"1";"close"
"j-115482";"11";"3";"0";"0";"1";"0";"0";"1";"rand"
"j-243896";"114";"1";"0";"0";"0";"0";"0";"0";"None"
"j-243896";"51";"2";"0";"0";"1";"0";"0";"0";"rand"
"j-243896";"35";"3";"0";"1";"0";"0";"0";"0";"close"
"j-716911";"78";"1";"0";"0";"0";"0";"0";"0";"None"
"j-716911";"1";"2";"0";"0";"1";"0";"0";"1";"close"
"j-716911";"21";"3";"0";"0";"1";"0";"0";"1";"close"
"b-420101";"38";"1";"0";"0";"0";"0";"0";"0";"None"
"b-420101";"50";"2";"0";"0";"0";"0";"0";"1";"rand"
"b-420101";"12";"3";"0";"0";"0";"0";"0";"1";"close"
"i-110986";"77";"1";"0";"0";"0";"0";"0";"0";"None"
"i-110986";"23";"2";"0";"1";"1";"1";"1";"1";"all"
"i-110986";"0";"3";"0";"0";"0";"0";"0";"1";"rand"
"d-511910";"7";"1";"0";"0";"0";"0";"0";"0";"None"
"d-511910";"9";"2";"0";"0";"1";"0";"0";"1";"close"
"d-511910";"84";"3";"0";"1";"0";"0";"0";"1";"rand"
"f-436589";"10";"1";"0";"0";"0";"0";"0";"0";"None"
"f-436589";"63";"2";"1";"1";"1";"0";"1";"1";"all"
"f-436589";"27";"3";"1";"1";"1";"0";"1";"1";"all"
"y-752650";"59";"1";"0";"0";"0";"0";"0";"0";"None"
"y-752650";"22";"2";"0";"0";"0";"0";"1";"0";"close"
"y-752650";"19";"3";"1";"1";"1";"1";"1";"0";"all"
"j-703187";"54";"1";"0";"0";"0";"0";"0";"0";"None"
"j-703187";"10";"2";"0";"1";"0";"1";"0";"0";"close"
"j-703187";"36";"3";"1";"1";"0";"1";"1";"1";"all"
"u-116620";"27";"1";"0";"0";"0";"0";"0";"0";"None"
"u-116620";"68";"2";"1";"1";"1";"1";"0";"1";"all"
"u-116620";"5";"3";"0";"0";"0";"0";"0";"1";"rand"
"n-404050";"73";"1";"0";"0";"0";"0";"0";"0";"None"
"n-404050";"19";"2";"1";"1";"1";"1";"0";"1";"all"
"n-404050";"8";"3";"1";"1";"1";"1";"0";"1";"all"
"
";"";"";"";"";"";"";"";"";""
"l-594513";"95";"1";"0";"0";"0";"0";"0";"0";"None"
"l-594513";"4";"2";"0";"0";"1";"0";"0";"0";"close"
"l-594513";"1";"3";"0";"0";"1";"0";"0";"0";"close"
"r-809509";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"r-809509";"5";"2";"1";"0";"1";"1";"1";"1";"all"
"r-809509";"3";"3";"1";"0";"0";"1";"0";"0";"rand"
"m-147500";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"m-147500";"22";"2";"0";"0";"0";"1";"0";"0";"rand"
"m-147500";"22";"3";"0";"0";"0";"1";"0";"0";"close"
"l-748740";"22";"1";"0";"0";"0";"0";"0";"0";"None"
"l-748740";"78";"2";"1";"0";"1";"1";"1";"1";"all"
"l-748740";"0";"3";"1";"0";"1";"0";"0";"0";"close"
"r-359703";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"r-359703";"6";"2";"0";"0";"0";"0";"0";"1";"close"
"r-359703";"2";"3";"0";"0";"0";"0";"0";"1";"close"
"k-218582";"16";"1";"0";"0";"0";"0";"0";"0";"None"
"k-218582";"31";"2";"1";"1";"1";"1";"1";"0";"all"
"k-218582";"53";"3";"1";"1";"1";"1";"1";"0";"all"
"i-661644";"19";"1";"0";"0";"0";"0";"0";"0";"None"
"i-661644";"2";"2";"0";"0";"1";"0";"0";"0";"close"
"i-661644";"79";"3";"0";"0";"1";"0";"0";"0";"close"
"a-891384";"98";"1";"0";"0";"0";"0";"0";"0";"None"
"a-891384";"1";"2";"1";"1";"1";"0";"1";"1";"all"
"a-891384";"1";"3";"0";"0";"1";"0";"0";"1";"rand"
"r-558251";"82";"1";"0";"0";"0";"0";"0";"0";"None"
"r-558251";"11";"2";"0";"0";"0";"0";"1";"0";"close"
"r-558251";"7";"3";"1";"1";"1";"1";"1";"0";"all"
"e-494061";"94";"1";"0";"0";"0";"0";"0";"0";"None"
"e-494061";"1";"2";"0";"0";"1";"0";"0";"0";"close"
"e-494061";"5";"3";"0";"1";"1";"1";"1";"1";"all"
"j-693618";"20";"1";"0";"0";"0";"0";"0";"0";"None"
"j-693618";"74";"2";"0";"0";"0";"0";"0";"1";"close"
"j-693618";"6";"3";"1";"1";"1";"1";"0";"1";"all"
"j-456250";"49";"1";"0";"0";"0";"0";"0";"0";"None"
"j-456250";"1";"2";"1";"1";"0";"1";"1";"1";"all"
"j-456250";"50";"3";"1";"0";"0";"0";"0";"1";"close"
"b-668455";"17";"1";"0";"0";"0";"0";"0";"0";"None"
"b-668455";"58";"2";"1";"0";"0";"1";"0";"0";"rand"
"b-668455";"25";"3";"1";"0";"0";"0";"0";"1";"rand"
"y-300423";"63";"1";"0";"0";"0";"0";"0";"0";"None"
"y-300423";"10";"2";"1";"1";"0";"1";"1";"1";"all"
"y-300423";"27";"3";"1";"1";"0";"1";"1";"1";"all"
"y-406244";"94";"1";"0";"0";"0";"0";"0";"0";"None"
"y-406244";"6";"2";"1";"0";"0";"0";"0";"1";"rand"
"y-406244";"0";"3";"1";"0";"0";"0";"0";"1";"rand"
"n-619137";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"n-619137";"31";"2";"0";"0";"0";"0";"0";"1";"close"
"n-619137";"13";"3";"0";"0";"0";"0";"0";"1";"rand"
"p-767754";"28";"1";"0";"0";"0";"0";"0";"0";"None"
"p-767754";"37";"2";"0";"1";"0";"0";"0";"0";"rand"
"p-767754";"35";"3";"1";"1";"1";"1";"1";"0";"all"
"v-568308";"42";"1";"0";"0";"0";"0";"0";"0";"None"
"v-568308";"37";"2";"1";"1";"1";"1";"0";"1";"all"
"v-568308";"21";"3";"0";"0";"0";"0";"0";"1";"rand"
"d-219386";"84";"1";"0";"0";"0";"0";"0";"0";"None"
"d-219386";"2";"2";"1";"0";"1";"1";"1";"1";"all"
"d-219386";"14";"3";"1";"0";"1";"1";"1";"1";"all"
"o-744133";"72";"1";"0";"0";"0";"0";"0";"0";"None"
"o-744133";"17";"2";"1";"1";"1";"1";"0";"1";"all"
"o-744133";"11";"3";"0";"0";"0";"0";"0";"1";"rand"
"t-332783";"77";"1";"0";"0";"0";"0";"0";"0";"None"
"t-332783";"7";"2";"1";"0";"1";"1";"1";"1";"all"
"t-332783";"16";"3";"1";"0";"1";"1";"1";"1";"all"
"z-249581";"29";"1";"0";"0";"0";"0";"0";"0";"None"
"z-249581";"55";"2";"0";"1";"0";"0";"0";"1";"rand"
"z-249581";"16";"3";"0";"0";"1";"0";"0";"1";"close"
"z-110850";"3";"1";"0";"0";"0";"0";"0";"0";"None"
"z-110850";"12";"2";"0";"0";"0";"0";"1";"0";"rand"
"z-110850";"85";"3";"0";"1";"0";"0";"0";"0";"rand"
"x-394115";"61";"1";"0";"0";"0";"0";"0";"0";"None"
"x-394115";"20";"2";"0";"0";"0";"0";"0";"1";"close"
"x-394115";"19";"3";"0";"0";"0";"0";"0";"1";"rand"
"w-796573";"4";"1";"0";"0";"0";"0";"0";"0";"None"
"w-796573";"40";"2";"0";"1";"0";"1";"0";"0";"rand"
"w-796573";"56";"3";"1";"0";"0";"0";"0";"1";"rand"
"z-347965";"20";"1";"0";"0";"0";"0";"0";"0";"None"
"z-347965";"13";"2";"1";"1";"0";"1";"1";"1";"all"
"z-347965";"67";"3";"1";"1";"0";"1";"1";"1";"all"
"y-551356";"67";"1";"0";"0";"0";"0";"0";"0";"None"
"y-551356";"18";"2";"1";"0";"1";"0";"0";"0";"close"
"y-551356";"15";"3";"1";"0";"0";"0";"0";"1";"rand"
"m-712673";"40";"1";"0";"0";"0";"0";"0";"0";"None"
"m-712673";"14";"2";"0";"0";"0";"0";"0";"1";"rand"
"m-712673";"46";"3";"0";"0";"0";"0";"0";"1";"close"
"w-394715";"32";"1";"0";"0";"0";"0";"0";"0";"None"
"w-394715";"10";"2";"0";"0";"0";"0";"0";"1";"rand"
"w-394715";"58";"3";"0";"0";"0";"0";"0";"1";"close"
"m-275192";"15";"1";"0";"0";"0";"0";"0";"0";"None"
"m-275192";"52";"2";"0";"0";"1";"0";"0";"1";"rand"
"m-275192";"33";"3";"1";"1";"1";"0";"1";"1";"all"
"t-690593";"50";"1";"0";"0";"0";"0";"0";"0";"None"
"t-690593";"4";"2";"1";"0";"0";"0";"0";"1";"rand"
"t-690593";"46";"3";"0";"0";"1";"0";"0";"1";"rand"
"t-558753";"13";"1";"0";"0";"0";"0";"0";"0";"None"
"t-558753";"26";"2";"0";"0";"0";"0";"0";"1";"rand"
"t-558753";"61";"3";"0";"0";"0";"0";"0";"1";"close"
"h-675315";"41";"1";"0";"0";"0";"0";"0";"0";"None"
"h-675315";"36";"2";"0";"1";"0";"1";"0";"0";"rand"
"h-675315";"23";"3";"1";"1";"0";"1";"1";"1";"all"
"m-930832";"173";"1";"0";"0";"0";"0";"0";"0";"None"
"m-930832";"254";"2";"1";"1";"1";"1";"0";"1";"all"
"m-930832";"73";"3";"0";"0";"0";"0";"0";"1";"close"
"l-945784";"120";"1";"0";"0";"0";"0";"0";"0";"None"
"l-945784";"186";"2";"0";"1";"0";"0";"0";"0";"close"
"l-945784";"194";"3";"0";"1";"0";"0";"0";"0";"rand"
"u-432705";"497";"1";"0";"0";"0";"0";"0";"0";"None"
"u-432705";"3";"2";"0";"0";"0";"0";"0";"1";"close"
"u-432705";"0";"3";"0";"0";"0";"0";"0";"1";"close"
"x-674827";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"x-674827";"170";"2";"1";"1";"1";"0";"1";"1";"all"
"x-674827";"238";"3";"0";"1";"0";"0";"0";"1";"rand"
"x-974414";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"x-974414";"2";"2";"0";"0";"0";"0";"0";"1";"rand"
"x-974414";"442";"3";"0";"0";"0";"0";"0";"1";"rand"
"h-186388";"135";"1";"0";"0";"0";"0";"0";"0";"None"
"h-186388";"354";"2";"1";"1";"1";"0";"1";"1";"all"
"h-186388";"11";"3";"0";"0";"1";"0";"0";"1";"close"
"t-754122";"244";"1";"0";"0";"0";"0";"0";"0";"None"
"t-754122";"219";"2";"1";"0";"1";"0";"0";"0";"rand"
"t-754122";"37";"3";"1";"0";"0";"1";"0";"0";"rand"
"m-670761";"26";"1";"0";"0";"0";"0";"0";"0";"None"
"m-670761";"18";"2";"1";"1";"1";"1";"0";"1";"all"
"m-670761";"456";"3";"1";"1";"1";"1";"0";"1";"all"
"l-217386";"142";"1";"0";"0";"0";"0";"0";"0";"None"
"l-217386";"15";"2";"1";"0";"1";"1";"1";"1";"all"
"l-217386";"343";"3";"1";"0";"1";"1";"1";"1";"all"
"s-581081";"379";"1";"0";"0";"0";"0";"0";"0";"None"
"s-581081";"117";"2";"1";"0";"1";"0";"0";"0";"close"
"s-581081";"4";"3";"1";"0";"0";"1";"0";"0";"rand"
"j-684965";"75";"1";"0";"0";"0";"0";"0";"0";"None"
"j-684965";"317";"2";"0";"0";"1";"0";"0";"0";"rand"
"j-684965";"108";"3";"0";"1";"1";"1";"1";"1";"all"
"e-318576";"477";"1";"0";"0";"0";"0";"0";"0";"None"
"e-318576";"17";"2";"0";"1";"0";"0";"0";"0";"close"
"e-318576";"6";"3";"0";"0";"1";"0";"0";"0";"rand"
"j-456675";"145";"1";"0";"0";"0";"0";"0";"0";"None"
"j-456675";"252";"2";"0";"0";"1";"0";"0";"1";"rand"
"j-456675";"103";"3";"0";"0";"1";"0";"0";"1";"close"
"r-992715";"131";"1";"0";"0";"0";"0";"0";"0";"None"
"r-992715";"144";"2";"1";"1";"1";"1";"0";"1";"all"
"r-992715";"225";"3";"1";"1";"1";"1";"0";"1";"all"
"b-194085";"93";"1";"0";"0";"0";"0";"0";"0";"None"
"b-194085";"388";"2";"0";"0";"0";"0";"0";"1";"close"
"b-194085";"19";"3";"0";"0";"0";"0";"0";"1";"rand"
"j-664157";"431";"1";"0";"0";"0";"0";"0";"0";"None"
"j-664157";"30";"2";"0";"0";"0";"0";"1";"0";"rand"
"j-664157";"39";"3";"0";"0";"1";"0";"0";"0";"close"
"g-174763";"478";"1";"0";"0";"0";"0";"0";"0";"None"
"g-174763";"1";"2";"1";"1";"1";"1";"0";"1";"all"
"g-174763";"21";"3";"0";"0";"0";"0";"0";"1";"close"
"k-599248";"193";"1";"0";"0";"0";"0";"0";"0";"None"
"k-599248";"9";"2";"1";"0";"0";"0";"0";"1";"rand"
"k-599248";"298";"3";"1";"0";"0";"1";"0";"0";"close"
"h-577569";"117";"1";"0";"0";"0";"0";"0";"0";"None"
"h-577569";"252";"2";"1";"1";"1";"0";"1";"1";"all"
"h-577569";"131";"3";"0";"0";"1";"0";"0";"1";"rand"
"u-158351";"166";"1";"0";"0";"0";"0";"0";"0";"None"
"u-158351";"280";"2";"0";"1";"1";"1";"1";"1";"all"
"u-158351";"54";"3";"0";"1";"0";"0";"0";"0";"close"
"z-859296";"172";"1";"0";"0";"0";"0";"0";"0";"None"
"z-859296";"179";"2";"1";"1";"1";"0";"1";"1";"all"
"z-859296";"149";"3";"1";"0";"0";"0";"0";"1";"rand"
"f-870269";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"f-870269";"432";"2";"0";"1";"0";"0";"0";"0";"close"
"f-870269";"12";"3";"0";"1";"1";"1";"1";"1";"all"
"f-417674";"313";"1";"0";"0";"0";"0";"0";"0";"None"
"f-417674";"22";"2";"0";"1";"0";"1";"0";"0";"rand"
"f-417674";"165";"3";"1";"1";"0";"1";"1";"1";"all"
"f-868180";"26";"1";"0";"0";"0";"0";"0";"0";"None"
"f-868180";"261";"2";"1";"0";"0";"1";"0";"0";"rand"
"f-868180";"213";"3";"1";"0";"0";"1";"0";"0";"rand"
"q-665522";"294";"1";"0";"0";"0";"0";"0";"0";"None"
"q-665522";"26";"2";"1";"1";"0";"1";"1";"1";"all"
"q-665522";"180";"3";"0";"1";"0";"0";"0";"1";"rand"
"c-890326";"36";"1";"0";"0";"0";"0";"0";"0";"None"
"c-890326";"72";"2";"0";"0";"0";"0";"0";"1";"close"
"c-890326";"392";"3";"0";"0";"0";"0";"0";"1";"rand"
"t-856848";"64";"1";"0";"0";"0";"0";"0";"0";"None"
"t-856848";"109";"2";"1";"1";"1";"1";"1";"0";"all"
"t-856848";"327";"3";"1";"1";"1";"1";"1";"0";"all"
"w-220835";"486";"1";"0";"0";"0";"0";"0";"0";"None"
"w-220835";"4";"2";"1";"0";"0";"1";"0";"0";"close"
"w-220835";"10";"3";"0";"1";"0";"0";"0";"1";"rand"
"d-752097";"278";"1";"0";"0";"0";"0";"0";"0";"None"
"d-752097";"96";"2";"1";"0";"1";"0";"0";"0";"rand"
"d-752097";"126";"3";"1";"0";"0";"0";"0";"1";"rand"
"h-570786";"420";"1";"0";"0";"0";"0";"0";"0";"None"
"h-570786";"8";"2";"0";"0";"0";"0";"0";"1";"close"
"h-570786";"72";"3";"0";"0";"0";"0";"0";"1";"close"
"e-760321";"319";"1";"0";"0";"0";"0";"0";"0";"None"
"e-760321";"102";"2";"0";"1";"0";"0";"0";"1";"rand"
"e-760321";"79";"3";"1";"1";"1";"0";"1";"1";"all"
"p-786246";"431";"1";"0";"0";"0";"0";"0";"0";"None"
"p-786246";"31";"2";"1";"1";"1";"1";"0";"1";"all"
"p-786246";"38";"3";"0";"0";"0";"0";"0";"1";"rand"
"j-929634";"171";"1";"0";"0";"0";"0";"0";"0";"None"
"j-929634";"280";"2";"1";"1";"1";"1";"1";"0";"all"
"j-929634";"49";"3";"1";"1";"1";"1";"1";"0";"all"
"u-237683";"498";"1";"0";"0";"0";"0";"0";"0";"None"
"u-237683";"2";"2";"0";"1";"0";"0";"0";"1";"rand"
"u-237683";"0";"3";"0";"1";"0";"1";"0";"0";"close"
"b-425281";"326";"1";"0";"0";"0";"0";"0";"0";"None"
"b-425281";"23";"2";"1";"1";"1";"0";"1";"1";"all"
"b-425281";"151";"3";"1";"1";"1";"0";"1";"1";"all"
"w-373526";"315";"1";"0";"0";"0";"0";"0";"0";"None"
"w-373526";"178";"2";"0";"0";"0";"0";"0";"1";"close"
"w-373526";"7";"3";"0";"0";"0";"0";"0";"1";"close"
"k-932450";"27";"1";"0";"0";"0";"0";"0";"0";"None"
"k-932450";"218";"2";"0";"1";"1";"1";"1";"1";"all"
"k-932450";"255";"3";"0";"1";"0";"0";"0";"0";"rand"
"o-375371";"174";"1";"0";"0";"0";"0";"0";"0";"None"
"o-375371";"68";"2";"1";"0";"0";"1";"0";"0";"close"
"o-375371";"258";"3";"1";"0";"0";"1";"0";"0";"rand"
"w-120107";"221";"1";"0";"0";"0";"0";"0";"0";"None"
"w-120107";"219";"2";"0";"0";"1";"0";"0";"1";"rand"
"w-120107";"60";"3";"1";"1";"1";"0";"1";"1";"all"
"e-420343";"190";"1";"0";"0";"0";"0";"0";"0";"None"
"e-420343";"283";"2";"1";"1";"1";"0";"1";"1";"all"
"e-420343";"27";"3";"1";"1";"1";"0";"1";"1";"all"
"w-894161";"57";"1";"0";"0";"0";"0";"0";"0";"None"
"w-894161";"393";"2";"0";"1";"0";"0";"0";"1";"close"
"w-894161";"50";"3";"1";"0";"0";"1";"0";"0";"close"
"t-706103";"323";"1";"0";"0";"0";"0";"0";"0";"None"
"t-706103";"59";"2";"0";"1";"0";"0";"0";"0";"close"
"t-706103";"118";"3";"0";"1";"0";"0";"0";"0";"rand"
"a-253745";"193";"1";"0";"0";"0";"0";"0";"0";"None"
"a-253745";"2";"2";"1";"1";"1";"0";"1";"1";"all"
"a-253745";"305";"3";"1";"1";"1";"0";"1";"1";"all"
"g-664194";"277";"1";"0";"0";"0";"0";"0";"0";"None"
"g-664194";"25";"2";"0";"1";"1";"1";"1";"1";"all"
"g-664194";"198";"3";"0";"1";"0";"0";"0";"0";"close"
"f-224724";"422";"1";"0";"0";"0";"0";"0";"0";"None"
"f-224724";"11";"2";"0";"1";"1";"1";"1";"1";"all"
"f-224724";"67";"3";"0";"0";"1";"0";"0";"0";"close"
"e-673692";"243";"1";"0";"0";"0";"0";"0";"0";"None"
"e-673692";"208";"2";"0";"1";"0";"1";"0";"0";"close"
"e-673692";"49";"3";"1";"0";"0";"0";"0";"1";"close"
"a-512435";"430";"1";"0";"0";"0";"0";"0";"0";"None"
"a-512435";"7";"2";"0";"1";"0";"0";"0";"0";"rand"
"a-512435";"63";"3";"0";"1";"0";"0";"0";"0";"close"
"r-676123";"424";"1";"0";"0";"0";"0";"0";"0";"None"
"r-676123";"46";"2";"0";"1";"0";"1";"0";"0";"close"
"r-676123";"30";"3";"1";"0";"0";"1";"0";"0";"close"
"d-921644";"168";"1";"0";"0";"0";"0";"0";"0";"None"
"d-921644";"227";"2";"1";"0";"0";"0";"0";"1";"rand"
"d-921644";"105";"3";"1";"1";"1";"0";"1";"1";"all"
"n-428429";"131";"1";"0";"0";"0";"0";"0";"0";"None"
"n-428429";"150";"2";"1";"1";"0";"1";"1";"1";"all"
"n-428429";"219";"3";"1";"1";"0";"1";"1";"1";"all"
"n-790629";"91";"1";"0";"0";"0";"0";"0";"0";"None"
"n-790629";"310";"2";"0";"0";"0";"1";"0";"0";"close"
"n-790629";"99";"3";"1";"1";"1";"1";"1";"0";"all"
"p-978436";"262";"1";"0";"0";"0";"0";"0";"0";"None"
"p-978436";"66";"2";"0";"1";"0";"0";"0";"1";"rand"
"p-978436";"172";"3";"1";"0";"0";"0";"0";"1";"close"
"q-544399";"392";"1";"0";"0";"0";"0";"0";"0";"None"
"q-544399";"29";"2";"1";"1";"1";"0";"1";"1";"all"
"q-544399";"79";"3";"0";"0";"1";"0";"0";"1";"close"
"c-236002";"144";"1";"0";"0";"0";"0";"0";"0";"None"
"c-236002";"310";"2";"0";"0";"0";"1";"0";"0";"rand"
"c-236002";"46";"3";"0";"1";"0";"0";"0";"0";"close"
"w-391020";"425";"1";"0";"0";"0";"0";"0";"0";"None"
"w-391020";"10";"2";"0";"0";"1";"0";"0";"0";"close"
"w-391020";"65";"3";"0";"0";"1";"0";"0";"0";"close"
"z-783797";"153";"1";"0";"0";"0";"0";"0";"0";"None"
"z-783797";"3";"2";"0";"1";"0";"1";"0";"0";"rand"
"z-783797";"344";"3";"1";"1";"0";"1";"1";"1";"all"
"p-274662";"125";"1";"0";"0";"0";"0";"0";"0";"None"
"p-274662";"274";"2";"1";"0";"1";"0";"0";"0";"close"
"p-274662";"101";"3";"1";"0";"1";"0";"0";"0";"close"
"q-946586";"78";"1";"0";"0";"0";"0";"0";"0";"None"
"q-946586";"241";"2";"1";"0";"1";"0";"0";"0";"close"
"q-946586";"181";"3";"1";"0";"1";"0";"0";"0";"rand"
"w-869647";"246";"1";"0";"0";"0";"0";"0";"0";"None"
"w-869647";"120";"2";"1";"1";"0";"1";"1";"1";"all"
"w-869647";"134";"3";"1";"0";"0";"1";"0";"0";"rand"
"k-398429";"448";"1";"0";"0";"0";"0";"0";"0";"None"
"k-398429";"3";"2";"0";"1";"0";"0";"0";"0";"close"
"k-398429";"49";"3";"0";"0";"0";"1";"0";"0";"rand"
"u-130101";"198";"1";"0";"0";"0";"0";"0";"0";"None"
"u-130101";"296";"2";"0";"1";"1";"1";"1";"1";"all"
"u-130101";"6";"3";"0";"1";"0";"0";"0";"0";"close"
"t-720089";"85";"1";"0";"0";"0";"0";"0";"0";"None"
"t-720089";"271";"2";"0";"0";"1";"0";"0";"0";"rand"
"t-720089";"144";"3";"1";"1";"1";"1";"1";"0";"all"
"t-986052";"106";"1";"0";"0";"0";"0";"0";"0";"None"
"t-986052";"86";"2";"0";"0";"0";"0";"0";"1";"rand"
"t-986052";"308";"3";"0";"0";"0";"0";"0";"1";"rand"
"f-697773";"51";"1";"0";"0";"0";"0";"0";"0";"None"
"f-697773";"340";"2";"1";"1";"1";"1";"0";"1";"all"
"f-697773";"109";"3";"0";"0";"0";"0";"0";"1";"close"
"b-548565";"377";"1";"0";"0";"0";"0";"0";"0";"None"
"b-548565";"11";"2";"0";"0";"0";"0";"0";"1";"rand"
"b-548565";"112";"3";"1";"1";"1";"1";"0";"1";"all"
"d-978675";"320";"1";"0";"0";"0";"0";"0";"0";"None"
"d-978675";"31";"2";"0";"0";"0";"0";"0";"1";"close"
"d-978675";"149";"3";"0";"0";"0";"0";"0";"1";"close"
"a-354238";"229";"1";"0";"0";"0";"0";"0";"0";"None"
"a-354238";"112";"2";"0";"0";"0";"0";"0";"1";"close"
"a-354238";"159";"3";"1";"1";"1";"1";"0";"1";"all"
"d-213491";"16";"1";"0";"0";"0";"0";"0";"0";"None"
"d-213491";"274";"2";"1";"0";"0";"0";"0";"1";"rand"
"d-213491";"210";"3";"0";"0";"1";"0";"0";"1";"rand"
"r-330091";"46";"1";"0";"0";"0";"0";"0";"0";"None"
"r-330091";"5";"2";"1";"0";"1";"1";"1";"1";"all"
"r-330091";"449";"3";"1";"0";"1";"0";"0";"0";"rand"
"y-137539";"482";"1";"0";"0";"0";"0";"0";"0";"None"
"y-137539";"4";"2";"1";"1";"1";"1";"0";"1";"all"
"y-137539";"14";"3";"0";"0";"0";"0";"0";"1";"close"
"g-240907";"459";"1";"0";"0";"0";"0";"0";"0";"None"
"g-240907";"31";"2";"0";"1";"0";"0";"0";"0";"rand"
"g-240907";"10";"3";"0";"1";"0";"0";"0";"0";"rand"
"o-795997";"223";"1";"0";"0";"0";"0";"0";"0";"None"
"o-795997";"238";"2";"1";"1";"1";"0";"1";"1";"all"
"o-795997";"39";"3";"1";"1";"1";"0";"1";"1";"all"
"l-954768";"261";"1";"0";"0";"0";"0";"0";"0";"None"
"l-954768";"237";"2";"0";"0";"1";"0";"0";"1";"close"
"l-954768";"2";"3";"0";"0";"1";"0";"0";"1";"rand"
"t-718340";"270";"1";"0";"0";"0";"0";"0";"0";"None"
"t-718340";"214";"2";"1";"0";"1";"0";"0";"0";"close"
"t-718340";"16";"3";"1";"0";"1";"1";"1";"1";"all"
"f-972403";"203";"1";"0";"0";"0";"0";"0";"0";"None"
"f-972403";"294";"2";"1";"0";"0";"0";"0";"1";"rand"
"f-972403";"3";"3";"1";"0";"0";"0";"0";"1";"rand"
"v-306051";"174";"1";"0";"0";"0";"0";"0";"0";"None"
"v-306051";"35";"2";"1";"1";"1";"1";"0";"1";"all"
"v-306051";"291";"3";"0";"0";"0";"0";"0";"1";"rand"
"j-687985";"195";"1";"0";"0";"0";"0";"0";"0";"None"
"j-687985";"113";"2";"1";"1";"1";"1";"1";"0";"all"
"j-687985";"192";"3";"0";"0";"0";"0";"1";"0";"close"
"l-549160";"130";"1";"0";"0";"0";"0";"0";"0";"None"
"l-549160";"137";"2";"1";"0";"0";"0";"0";"0";"rand"
"l-549160";"233";"3";"1";"1";"1";"1";"1";"0";"all"
"s-459879";"25";"1";"0";"0";"0";"0";"0";"0";"None"
"s-459879";"280";"2";"1";"1";"1";"0";"1";"1";"all"
"s-459879";"195";"3";"1";"1";"1";"0";"1";"1";"all"
"s-883695";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"s-883695";"402";"2";"1";"0";"1";"1";"1";"1";"all"
"s-883695";"6";"3";"1";"0";"1";"0";"0";"0";"close"
"d-831961";"276";"1";"0";"0";"0";"0";"0";"0";"None"
"d-831961";"81";"2";"0";"0";"1";"0";"0";"0";"rand"
"d-831961";"143";"3";"0";"0";"0";"0";"1";"0";"rand"
"c-440348";"359";"1";"0";"0";"0";"0";"0";"0";"None"
"c-440348";"26";"2";"0";"0";"0";"0";"0";"1";"rand"
"c-440348";"115";"3";"1";"1";"1";"1";"0";"1";"all"
"q-950768";"370";"1";"0";"0";"0";"0";"0";"0";"None"
"q-950768";"6";"2";"1";"0";"1";"0";"0";"0";"close"
"q-950768";"124";"3";"1";"0";"1";"0";"0";"0";"close"
"q-738062";"96";"1";"0";"0";"0";"0";"0";"0";"None"
"q-738062";"147";"2";"1";"0";"1";"1";"1";"1";"all"
"q-738062";"257";"3";"1";"0";"1";"0";"0";"0";"close"
"i-651281";"456";"1";"0";"0";"0";"0";"0";"0";"None"
"i-651281";"44";"2";"1";"0";"0";"1";"0";"0";"rand"
"i-651281";"0";"3";"1";"0";"1";"1";"1";"1";"all"
"j-192297";"172";"1";"0";"0";"0";"0";"0";"0";"None"
"j-192297";"178";"2";"0";"0";"1";"0";"0";"1";"close"
"j-192297";"150";"3";"1";"1";"1";"0";"1";"1";"all"
"f-129642";"29";"1";"0";"0";"0";"0";"0";"0";"None"
