"ID";"N";"E";"Z1_int";"Z2_int";"Z3_int";"Z4_int";"Z5_int";"Z6_int";"interv"
"a-704216";"77";"2";"0";"0";"0";"1";"0";"0";"rand"
"a-704216";"5";"3";"0";"1";"0";"0";"0";"0";"rand"
"t-153723";"184";"1";"0";"0";"0";"0";"0";"0";"None"
"t-153723";"3";"2";"0";"0";"0";"0";"0";"1";"rand"
"t-153723";"13";"3";"1";"1";"1";"1";"0";"1";"all"
"j-182032";"75";"1";"0";"0";"0";"0";"0";"0";"None"
"j-182032";"28";"2";"0";"0";"1";"0";"0";"1";"close"
"j-182032";"97";"3";"0";"0";"1";"0";"0";"1";"close"
"f-348543";"119";"1";"0";"0";"0";"0";"0";"0";"None"
"f-348543";"77";"2";"0";"0";"0";"0";"1";"0";"close"
"f-348543";"4";"3";"0";"0";"1";"0";"0";"0";"close"
"u-990049";"182";"1";"0";"0";"0";"0";"0";"0";"None"
"u-990049";"1";"2";"1";"0";"0";"1";"0";"0";"close"
"u-990049";"17";"3";"1";"0";"0";"0";"0";"1";"rand"
"c-116298";"143";"1";"0";"0";"0";"0";"0";"0";"None"
"c-116298";"47";"2";"0";"0";"0";"0";"0";"1";"rand"
"c-116298";"10";"3";"1";"1";"1";"1";"0";"1";"all"
"w-579535";"57";"1";"0";"0";"0";"0";"0";"0";"None"
"w-579535";"19";"2";"0";"1";"0";"1";"0";"0";"rand"
"w-579535";"124";"3";"1";"0";"0";"0";"0";"1";"rand"
"m-159770";"160";"1";"0";"0";"0";"0";"0";"0";"None"
"m-159770";"39";"2";"1";"1";"1";"1";"0";"1";"all"
"m-159770";"1";"3";"0";"0";"0";"0";"0";"1";"rand"
"z-481731";"169";"1";"0";"0";"0";"0";"0";"0";"None"
"z-481731";"3";"2";"1";"0";"1";"0";"0";"0";"close"
"z-481731";"28";"3";"1";"0";"0";"1";"0";"0";"rand"
"x-848389";"79";"1";"0";"0";"0";"0";"0";"0";"None"
"x-848389";"108";"2";"0";"0";"0";"0";"0";"1";"rand"
"x-848389";"13";"3";"0";"0";"0";"0";"0";"1";"rand"
"a-320378";"106";"1";"0";"0";"0";"0";"0";"0";"None"
"a-320378";"44";"2";"0";"1";"1";"1";"1";"1";"all"
"a-320378";"50";"3";"0";"1";"1";"1";"1";"1";"all"
"f-285216";"188";"1";"0";"0";"0";"0";"0";"0";"None"
"f-285216";"12";"2";"1";"0";"0";"1";"0";"0";"rand"
"f-285216";"0";"3";"1";"1";"0";"1";"1";"1";"all"
"w-430985";"97";"1";"0";"0";"0";"0";"0";"0";"None"
"w-430985";"100";"2";"0";"0";"0";"1";"0";"0";"close"
"w-430985";"3";"3";"0";"0";"0";"0";"1";"0";"close"
"y-307990";"16";"1";"0";"0";"0";"0";"0";"0";"None"
"y-307990";"103";"2";"1";"1";"1";"0";"1";"1";"all"
"y-307990";"81";"3";"0";"0";"1";"0";"0";"1";"close"
"x-244803";"179";"1";"0";"0";"0";"0";"0";"0";"None"
"x-244803";"2";"2";"0";"0";"0";"0";"0";"1";"close"
"x-244803";"19";"3";"0";"0";"0";"0";"0";"1";"close"
"w-372035";"13";"1";"0";"0";"0";"0";"0";"0";"None"
"w-372035";"34";"2";"1";"1";"0";"1";"1";"1";"all"
"w-372035";"153";"3";"1";"0";"0";"1";"0";"0";"rand"
"v-292598";"127";"1";"0";"0";"0";"0";"0";"0";"None"
"v-292598";"28";"2";"0";"1";"0";"0";"0";"0";"rand"
"v-292598";"45";"3";"1";"1";"1";"1";"1";"0";"all"
"i-185139";"13";"1";"0";"0";"0";"0";"0";"0";"None"
"i-185139";"16";"2";"0";"1";"1";"1";"1";"1";"all"
"i-185139";"171";"3";"0";"1";"1";"1";"1";"1";"all"
"w-918587";"69";"1";"0";"0";"0";"0";"0";"0";"None"
"w-918587";"24";"2";"0";"0";"1";"0";"0";"1";"close"
"w-918587";"107";"3";"1";"1";"1";"0";"1";"1";"all"
"a-368906";"9";"1";"0";"0";"0";"0";"0";"0";"None"
"a-368906";"45";"2";"0";"0";"0";"1";"0";"0";"close"
"a-368906";"146";"3";"0";"0";"1";"0";"0";"0";"rand"
"n-300273";"2";"1";"0";"0";"0";"0";"0";"0";"None"
"n-300273";"97";"2";"1";"0";"0";"0";"0";"0";"rand"
"n-300273";"101";"3";"0";"0";"1";"0";"0";"0";"close"
"p-346537";"185";"1";"0";"0";"0";"0";"0";"0";"None"
"p-346537";"6";"2";"0";"0";"1";"0";"0";"1";"rand"
"p-346537";"9";"3";"0";"0";"1";"0";"0";"1";"close"
"e-313347";"42";"1";"0";"0";"0";"0";"0";"0";"None"
"e-313347";"3";"2";"0";"0";"1";"0";"0";"1";"rand"
"e-313347";"155";"3";"1";"0";"0";"0";"0";"1";"rand"
"k-945089";"95";"1";"0";"0";"0";"0";"0";"0";"None"
"k-945089";"81";"2";"0";"1";"0";"0";"0";"1";"close"
"k-945089";"24";"3";"1";"1";"0";"1";"1";"1";"all"
"s-763735";"198";"1";"0";"0";"0";"0";"0";"0";"None"
"s-763735";"2";"2";"0";"0";"0";"1";"0";"0";"rand"
"s-763735";"0";"3";"1";"1";"1";"1";"1";"0";"all"
"l-259336";"186";"1";"0";"0";"0";"0";"0";"0";"None"
"l-259336";"11";"2";"1";"1";"1";"1";"0";"1";"all"
"l-259336";"3";"3";"0";"0";"0";"0";"0";"1";"close"
"i-318254";"6";"1";"0";"0";"0";"0";"0";"0";"None"
"i-318254";"37";"2";"0";"0";"0";"0";"0";"1";"rand"
"i-318254";"157";"3";"0";"0";"0";"0";"0";"1";"close"
"v-513975";"83";"1";"0";"0";"0";"0";"0";"0";"None"
"v-513975";"98";"2";"1";"1";"1";"1";"1";"0";"all"
"v-513975";"19";"3";"0";"0";"1";"0";"0";"0";"close"
"i-688338";"185";"1";"0";"0";"0";"0";"0";"0";"None"
"i-688338";"6";"2";"0";"0";"1";"0";"0";"1";"close"
"i-688338";"9";"3";"0";"0";"1";"0";"0";"1";"close"
"k-278584";"164";"1";"0";"0";"0";"0";"0";"0";"None"
"k-278584";"16";"2";"0";"0";"0";"0";"0";"1";"close"
"k-278584";"20";"3";"1";"1";"1";"1";"0";"1";"all"
"i-435403";"135";"1";"0";"0";"0";"0";"0";"0";"None"
"i-435403";"26";"2";"0";"0";"0";"0";"0";"1";"close"
"i-435403";"39";"3";"0";"0";"0";"0";"0";"1";"close"
"h-816651";"108";"1";"0";"0";"0";"0";"0";"0";"None"
"h-816651";"87";"2";"1";"1";"0";"1";"1";"1";"all"
"h-816651";"5";"3";"1";"0";"0";"0";"0";"1";"rand"
"t-426807";"91";"1";"0";"0";"0";"0";"0";"0";"None"
"t-426807";"90";"2";"0";"0";"1";"0";"0";"0";"close"
"t-426807";"19";"3";"0";"0";"1";"0";"0";"0";"rand"
"k-995120";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"k-995120";"137";"2";"0";"1";"0";"0";"0";"0";"close"
"k-995120";"7";"3";"0";"0";"0";"0";"0";"1";"rand"
"x-431871";"32";"1";"0";"0";"0";"0";"0";"0";"None"
"x-431871";"165";"2";"1";"1";"1";"0";"1";"1";"all"
"x-431871";"3";"3";"1";"1";"1";"0";"1";"1";"all"
"g-180415";"176";"1";"0";"0";"0";"0";"0";"0";"None"
"g-180415";"15";"2";"0";"0";"0";"0";"1";"0";"close"
"g-180415";"9";"3";"1";"1";"1";"1";"1";"0";"all"
"o-291257";"146";"1";"0";"0";"0";"0";"0";"0";"None"
"o-291257";"17";"2";"1";"1";"0";"1";"1";"1";"all"
"o-291257";"37";"3";"1";"0";"0";"0";"0";"1";"close"
"l-551780";"147";"1";"0";"0";"0";"0";"0";"0";"None"
"l-551780";"12";"2";"1";"1";"1";"1";"1";"0";"all"
"l-551780";"41";"3";"0";"0";"1";"0";"0";"0";"close"
"l-169995";"104";"1";"0";"0";"0";"0";"0";"0";"None"
"l-169995";"35";"2";"0";"1";"1";"1";"1";"1";"all"
"l-169995";"61";"3";"0";"1";"0";"0";"0";"0";"close"
"x-471634";"129";"1";"0";"0";"0";"0";"0";"0";"None"
"x-471634";"38";"2";"1";"1";"1";"1";"1";"0";"all"
"x-471634";"33";"3";"1";"1";"1";"1";"1";"0";"all"
"f-526134";"47";"1";"0";"0";"0";"0";"0";"0";"None"
"f-526134";"5";"2";"0";"1";"0";"1";"0";"0";"rand"
"f-526134";"148";"3";"0";"1";"0";"0";"0";"1";"rand"
"f-683062";"133";"1";"0";"0";"0";"0";"0";"0";"None"
"f-683062";"15";"2";"0";"1";"0";"0";"0";"0";"close"
"f-683062";"52";"3";"0";"1";"0";"0";"0";"0";"close"
"x-125111";"103";"1";"0";"0";"0";"0";"0";"0";"None"
"x-125111";"13";"2";"1";"1";"1";"1";"0";"1";"all"
"x-125111";"84";"3";"0";"0";"0";"0";"0";"1";"rand"
"j-149721";"190";"1";"0";"0";"0";"0";"0";"0";"None"
"j-149721";"9";"2";"0";"1";"1";"1";"1";"1";"all"
"j-149721";"1";"3";"0";"1";"1";"1";"1";"1";"all"
"x-771454";"39";"1";"0";"0";"0";"0";"0";"0";"None"
"x-771454";"153";"2";"1";"1";"0";"1";"1";"1";"all"
"x-771454";"8";"3";"1";"1";"0";"1";"1";"1";"all"
"i-629839";"192";"1";"0";"0";"0";"0";"0";"0";"None"
"i-629839";"107";"2";"0";"1";"0";"0";"0";"1";"rand"
"i-629839";"201";"3";"1";"1";"1";"0";"1";"1";"all"
"l-940582";"145";"1";"0";"0";"0";"0";"0";"0";"None"
"l-940582";"127";"2";"0";"1";"1";"1";"1";"1";"all"
"l-940582";"228";"3";"0";"0";"1";"0";"0";"0";"close"
";\";"\;\";"\;\";"\;\";"\;\";"";"";"";"";""
"c-503388";"213";"1";"0";"0";"0";"0";"0";"0";"None"
"c-503388";"86";"2";"1";"1";"1";"1";"1";"0";"all"
"c-503388";"201";"3";"1";"1";"1";"1";"1";"0";"all"
"m-207354";"148";"1";"0";"0";"0";"0";"0";"0";"None"
"m-207354";"167";"2";"0";"1";"0";"0";"0";"0";"close"
"m-207354";"185";"3";"0";"1";"0";"0";"0";"0";"rand"
"r-210379";"381";"1";"0";"0";"0";"0";"0";"0";"None"
"r-210379";"58";"2";"0";"0";"1";"0";"0";"0";"rand"
"r-210379";"61";"3";"0";"0";"0";"1";"0";"0";"rand"
"y-900178";"171";"1";"0";"0";"0";"0";"0";"0";"None"
"y-900178";"3";"2";"1";"1";"1";"1";"0";"1";"all"
"y-900178";"326";"3";"0";"0";"0";"0";"0";"1";"close"
"r-397739";"181";"1";"0";"0";"0";"0";"0";"0";"None"
"r-397739";"37";"2";"1";"1";"0";"1";"1";"1";"all"
"r-397739";"282";"3";"1";"1";"0";"1";"1";"1";"all"
"g-864627";"412";"1";"0";"0";"0";"0";"0";"0";"None"
"g-864627";"81";"2";"0";"0";"1";"0";"0";"0";"close"
"g-864627";"7";"3";"0";"1";"1";"1";"1";"1";"all"
"p-298578";"16";"1";"0";"0";"0";"0";"0";"0";"None"
"p-298578";"163";"2";"1";"1";"0";"1";"1";"1";"all"
"p-298578";"321";"3";"1";"1";"0";"1";"1";"1";"all"
"k-815200";"199";"1";"0";"0";"0";"0";"0";"0";"None"
"k-815200";"76";"2";"0";"1";"0";"0";"0";"0";"rand"
"k-815200";"225";"3";"0";"0";"0";"1";"0";"0";"close"
"v-152133";"194";"1";"0";"0";"0";"0";"0";"0";"None"
"v-152133";"54";"2";"1";"0";"0";"1";"0";"0";"close"
"v-152133";"252";"3";"1";"0";"0";"1";"0";"0";"close"
"b-268989";"245";"1";"0";"0";"0";"0";"0";"0";"None"
"b-268989";"113";"2";"0";"0";"1";"0";"0";"0";"close"
"b-268989";"142";"3";"0";"0";"1";"0";"0";"0";"rand"
"g-426062";"379";"1";"0";"0";"0";"0";"0";"0";"None"
"g-426062";"98";"2";"1";"0";"0";"0";"0";"1";"rand"
"g-426062";"23";"3";"1";"0";"0";"1";"0";"0";"close"
"p-891154";"498";"1";"0";"0";"0";"0";"0";"0";"None"
"p-891154";"1";"2";"1";"1";"1";"0";"1";"1";"all"
"p-891154";"1";"3";"1";"1";"1";"0";"1";"1";"all"
"u-813857";"49";"1";"0";"0";"0";"0";"0";"0";"None"
"u-813857";"172";"2";"1";"1";"1";"1";"0";"1";"all"
"u-813857";"279";"3";"0";"0";"0";"0";"0";"1";"rand"
"b-356990";"53";"1";"0";"0";"0";"0";"0";"0";"None"
"b-356990";"343";"2";"1";"1";"1";"1";"1";"0";"all"
"b-356990";"104";"3";"1";"1";"1";"1";"1";"0";"all"
"d-136508";"396";"1";"0";"0";"0";"0";"0";"0";"None"
"d-136508";"42";"2";"1";"0";"0";"1";"0";"0";"rand"
"d-136508";"62";"3";"1";"0";"1";"0";"0";"0";"rand"
"s-247476";"485";"1";"0";"0";"0";"0";"0";"0";"None"
"s-247476";"14";"2";"1";"1";"0";"1";"1";"1";"all"
"s-247476";"1";"3";"1";"0";"0";"0";"0";"1";"rand"
"l-643697";"387";"1";"0";"0";"0";"0";"0";"0";"None"
"l-643697";"85";"2";"0";"0";"0";"1";"0";"0";"rand"
"l-643697";"28";"3";"0";"0";"1";"0";"0";"0";"close"
"y-948166";"414";"1";"0";"0";"0";"0";"0";"0";"None"
"y-948166";"55";"2";"0";"0";"0";"1";"0";"0";"close"
"y-948166";"31";"3";"0";"0";"0";"0";"1";"0";"close"
"v-225601";"158";"1";"0";"0";"0";"0";"0";"0";"None"
"v-225601";"308";"2";"0";"1";"1";"1";"1";"1";"all"
"v-225601";"34";"3";"0";"1";"1";"1";"1";"1";"all"
"o-947288";"141";"1";"0";"0";"0";"0";"0";"0";"None"
"o-947288";"302";"2";"0";"1";"1";"1";"1";"1";"all"
"o-947288";"57";"3";"0";"0";"0";"0";"0";"1";"rand"
"i-307025";"29";"1";"0";"0";"0";"0";"0";"0";"None"
"i-307025";"226";"2";"1";"1";"1";"0";"1";"1";"all"
"i-307025";"245";"3";"0";"0";"1";"0";"0";"1";"close"
"j-269921";"69";"1";"0";"0";"0";"0";"0";"0";"None"
"j-269921";"269";"2";"1";"1";"0";"1";"1";"1";"all"
"j-269921";"162";"3";"1";"1";"0";"1";"1";"1";"all"
"t-913291";"46";"1";"0";"0";"0";"0";"0";"0";"None"
"t-913291";"437";"2";"0";"1";"0";"0";"0";"1";"rand"
"t-913291";"17";"3";"1";"1";"0";"1";"1";"1";"all"
"q-391119";"131";"1";"0";"0";"0";"0";"0";"0";"None"
"q-391119";"6";"2";"1";"0";"1";"0";"0";"0";"close"
"q-391119";"363";"3";"1";"0";"1";"0";"0";"0";"close"
"j-535287";"405";"1";"0";"0";"0";"0";"0";"0";"None"
"j-535287";"22";"2";"1";"0";"0";"1";"0";"0";"rand"
"j-535287";"73";"3";"1";"0";"0";"1";"0";"0";"rand"
"k-120843";"360";"1";"0";"0";"0";"0";"0";"0";"None"
"k-120843";"46";"2";"0";"0";"0";"1";"0";"0";"rand"
"k-120843";"94";"3";"1";"1";"1";"1";"1";"0";"all"
"b-832724";"313";"1";"0";"0";"0";"0";"0";"0";"None"
"b-832724";"161";"2";"0";"0";"1";"0";"0";"1";"close"
"b-832724";"26";"3";"0";"0";"1";"0";"0";"1";"close"
"g-311382";"384";"1";"0";"0";"0";"0";"0";"0";"None"
"g-311382";"22";"2";"0";"1";"0";"0";"0";"0";"rand"
"g-311382";"94";"3";"0";"0";"0";"0";"1";"0";"close"
"o-801318";"311";"1";"0";"0";"0";"0";"0";"0";"None"
"o-801318";"30";"2";"1";"1";"0";"1";"1";"1";"all"
"o-801318";"159";"3";"0";"1";"0";"1";"0";"0";"rand"
"v-675381";"410";"1";"0";"0";"0";"0";"0";"0";"None"
"v-675381";"12";"2";"1";"0";"1";"1";"1";"1";"all"
"v-675381";"78";"3";"1";"0";"0";"1";"0";"0";"rand"
"o-918913";"435";"1";"0";"0";"0";"0";"0";"0";"None"
"o-918913";"56";"2";"0";"0";"0";"0";"0";"1";"rand"
"o-918913";"9";"3";"0";"0";"0";"0";"0";"1";"close"
"a-854436";"249";"1";"0";"0";"0";"0";"0";"0";"None"
"a-854436";"125";"2";"1";"1";"0";"1";"1";"1";"all"
"a-854436";"126";"3";"1";"1";"0";"1";"1";"1";"all"
"j-538873";"492";"1";"0";"0";"0";"0";"0";"0";"None"
"j-538873";"8";"2";"0";"1";"0";"0";"0";"1";"rand"
"j-538873";"0";"3";"1";"1";"1";"0";"1";"1";"all"
"m-298159";"165";"1";"0";"0";"0";"0";"0";"0";"None"
"m-298159";"93";"2";"0";"0";"1";"0";"0";"0";"close"
"m-298159";"242";"3";"0";"0";"0";"0";"1";"0";"rand"
"l-551140";"8";"1";"0";"0";"0";"0";"0";"0";"None"
"l-551140";"310";"2";"1";"1";"0";"1";"1";"1";"all"
"l-551140";"182";"3";"1";"0";"0";"1";"0";"0";"rand"
"c-520687";"353";"1";"0";"0";"0";"0";"0";"0";"None"
"c-520687";"125";"2";"0";"0";"0";"1";"0";"0";"rand"
"c-520687";"22";"3";"0";"0";"1";"0";"0";"0";"close"
"s-851966";"277";"1";"0";"0";"0";"0";"0";"0";"None"
"s-851966";"92";"2";"0";"1";"0";"0";"0";"1";"rand"
"s-851966";"131";"3";"0";"0";"1";"0";"0";"1";"close"
"l-840183";"316";"1";"0";"0";"0";"0";"0";"0";"None"
"l-840183";"48";"2";"1";"0";"1";"1";"1";"1";"all"
"l-840183";"136";"3";"1";"0";"1";"0";"0";"0";"close"
"l-115123";"190";"1";"0";"0";"0";"0";"0";"0";"None"
"l-115123";"298";"2";"0";"0";"0";"0";"1";"0";"close"
"l-115123";"12";"3";"0";"0";"0";"0";"1";"0";"rand"
"p-605584";"425";"1";"0";"0";"0";"0";"0";"0";"None"
"p-605584";"15";"2";"0";"0";"1";"0";"0";"0";"rand"
"p-605584";"60";"3";"0";"1";"0";"0";"0";"0";"rand"
"o-535889";"439";"1";"0";"0";"0";"0";"0";"0";"None"
"o-535889";"48";"2";"0";"1";"0";"0";"0";"0";"rand"
"o-535889";"13";"3";"0";"1";"0";"0";"0";"0";"rand"
"e-696014";"249";"1";"0";"0";"0";"0";"0";"0";"None"
"e-696014";"47";"2";"1";"1";"1";"1";"0";"1";"all"
"e-696014";"204";"3";"0";"0";"0";"0";"0";"1";"close"
"s-923285";"136";"1";"0";"0";"0";"0";"0";"0";"None"
"s-923285";"359";"2";"0";"1";"0";"0";"0";"1";"rand"
"s-923285";"5";"3";"1";"0";"0";"0";"0";"1";"rand"
"c-528302";"62";"1";"0";"0";"0";"0";"0";"0";"None"
"c-528302";"339";"2";"1";"0";"0";"1";"0";"0";"rand"
"c-528302";"99";"3";"1";"0";"1";"0";"0";"0";"close"
"n-309958";"117";"1";"0";"0";"0";"0";"0";"0";"None"
"n-309958";"182";"2";"1";"1";"0";"1";"1";"1";"all"
"n-309958";"201";"3";"1";"0";"0";"1";"0";"0";"rand"
"s-392082";"391";"1";"0";"0";"0";"0";"0";"0";"None"
"s-392082";"27";"2";"0";"0";"1";"0";"0";"0";"close"
"s-392082";"82";"3";"0";"1";"1";"1";"1";"1";"all"
"l-535005";"209";"1";"0";"0";"0";"0";"0";"0";"None"
"l-535005";"61";"2";"0";"1";"0";"0";"0";"0";"rand"
"l-535005";"230";"3";"1";"1";"1";"1";"1";"0";"all"
"m-404192";"183";"1";"0";"0";"0";"0";"0";"0";"None"
"m-404192";"67";"2";"0";"0";"0";"0";"0";"1";"close"
"m-404192";"250";"3";"0";"0";"0";"0";"0";"1";"close"
"k-590281";"121";"1";"0";"0";"0";"0";"0";"0";"None"
"k-590281";"332";"2";"0";"1";"0";"0";"0";"0";"rand"
"k-590281";"47";"3";"1";"1";"1";"1";"1";"0";"all"
"i-517293";"16";"1";"0";"0";"0";"0";"0";"0";"None"
"i-517293";"92";"2";"1";"0";"0";"1";"0";"0";"rand"
"i-517293";"392";"3";"1";"1";"0";"1";"1";"1";"all"
"d-732013";"354";"1";"0";"0";"0";"0";"0";"0";"None"
"d-732013";"65";"2";"0";"0";"1";"0";"0";"0";"close"
"d-732013";"81";"3";"0";"0";"1";"0";"0";"0";"close"
"v-749580";"442";"1";"0";"0";"0";"0";"0";"0";"None"
"v-749580";"35";"2";"0";"0";"0";"0";"0";"1";"close"
"v-749580";"23";"3";"1";"1";"1";"1";"0";"1";"all"
"w-743836";"222";"1";"0";"0";"0";"0";"0";"0";"None"
"w-743836";"101";"2";"0";"0";"1";"0";"0";"1";"close"
"w-743836";"177";"3";"0";"0";"1";"0";"0";"1";"close"
"d-161129";"223";"1";"0";"0";"0";"0";"0";"0";"None"
"d-161129";"216";"2";"1";"1";"1";"0";"1";"1";"all"
"d-161129";"61";"3";"1";"1";"1";"0";"1";"1";"all"
"o-843465";"333";"1";"0";"0";"0";"0";"0";"0";"None"
"o-843465";"91";"2";"1";"1";"0";"1";"1";"1";"all"
"o-843465";"76";"3";"0";"1";"0";"0";"0";"1";"close"
"f-317060";"147";"1";"0";"0";"0";"0";"0";"0";"None"
"f-317060";"133";"2";"0";"1";"1";"1";"1";"1";"all"
"f-317060";"220";"3";"0";"1";"1";"1";"1";"1";"all"
"w-792638";"69";"1";"0";"0";"0";"0";"0";"0";"None"
"w-792638";"390";"2";"1";"0";"0";"0";"0";"1";"rand"
"w-792638";"41";"3";"0";"0";"1";"0";"0";"1";"close"
"s-185686";"224";"1";"0";"0";"0";"0";"0";"0";"None"
"s-185686";"72";"2";"0";"0";"0";"1";"0";"0";"rand"
"s-185686";"204";"3";"0";"0";"0";"1";"0";"0";"close"
"w-518704";"417";"1";"0";"0";"0";"0";"0";"0";"None"
"w-518704";"40";"2";"0";"0";"0";"0";"1";"0";"close"
"w-518704";"43";"3";"0";"0";"1";"0";"0";"0";"close"
"p-794703";"491";"1";"0";"0";"0";"0";"0";"0";"None"
"p-794703";"3";"2";"0";"0";"0";"0";"1";"0";"close"
"p-794703";"6";"3";"0";"0";"0";"1";"0";"0";"rand"
"o-813870";"115";"1";"0";"0";"0";"0";"0";"0";"None"
"o-813870";"65";"2";"0";"0";"0";"0";"0";"1";"rand"
"o-813870";"320";"3";"0";"0";"0";"0";"0";"1";"close"
"p-668521";"474";"1";"0";"0";"0";"0";"0";"0";"None"
"p-668521";"15";"2";"1";"1";"0";"1";"1";"1";"all"
"p-668521";"11";"3";"1";"0";"0";"1";"0";"0";"rand"
"y-785251";"388";"1";"0";"0";"0";"0";"0";"0";"None"
"y-785251";"86";"2";"0";"1";"0";"0";"0";"1";"rand"
"y-785251";"26";"3";"0";"1";"0";"0";"0";"1";"close"
"e-614252";"28";"1";"0";"0";"0";"0";"0";"0";"None"
"e-614252";"443";"2";"1";"1";"1";"1";"0";"1";"all"
"e-614252";"29";"3";"0";"0";"0";"0";"0";"1";"close"
"y-284359";"195";"1";"0";"0";"0";"0";"0";"0";"None"
"y-284359";"212";"2";"0";"1";"0";"0";"0";"0";"close"
"y-284359";"93";"3";"0";"1";"0";"0";"0";"0";"close"
"b-288729";"48";"1";"0";"0";"0";"0";"0";"0";"None"
"b-288729";"169";"2";"0";"0";"0";"0";"1";"0";"rand"
"b-288729";"283";"3";"0";"0";"1";"0";"0";"0";"close"
"x-780620";"296";"1";"0";"0";"0";"0";"0";"0";"None"
"x-780620";"76";"2";"0";"0";"0";"0";"0";"1";"close"
"x-780620";"128";"3";"0";"0";"0";"0";"0";"1";"close"
"u-144615";"48";"1";"0";"0";"0";"0";"0";"0";"None"
"u-144615";"131";"2";"0";"1";"1";"1";"1";"1";"all"
"u-144615";"321";"3";"0";"1";"1";"1";"1";"1";"all"
"o-686094";"453";"1";"0";"0";"0";"0";"0";"0";"None"
"o-686094";"1";"2";"0";"0";"1";"0";"0";"0";"rand"
"o-686094";"46";"3";"0";"0";"1";"0";"0";"0";"close"
"l-777546";"3";"1";"0";"0";"0";"0";"0";"0";"None"
"l-777546";"476";"2";"0";"1";"0";"0";"0";"1";"rand"
"l-777546";"21";"3";"0";"0";"1";"0";"0";"1";"rand"
"v-996875";"363";"1";"0";"0";"0";"0";"0";"0";"None"
"v-996875";"56";"2";"1";"0";"0";"1";"0";"0";"close"
"v-996875";"81";"3";"1";"0";"0";"1";"0";"0";"rand"
"n-981094";"316";"1";"0";"0";"0";"0";"0";"0";"None"
"n-981094";"68";"2";"0";"0";"1";"0";"0";"0";"close"
"n-981094";"116";"3";"0";"0";"1";"0";"0";"0";"rand"
"s-536819";"418";"1";"0";"0";"0";"0";"0";"0";"None"
"s-536819";"79";"2";"0";"1";"0";"0";"0";"0";"close"
"s-536819";"3";"3";"0";"1";"1";"1";"1";"1";"all"
"t-748383";"486";"1";"0";"0";"0";"0";"0";"0";"None"
"t-748383";"4";"2";"0";"1";"0";"0";"0";"1";"rand"
"t-748383";"10";"3";"1";"1";"1";"0";"1";"1";"all"
"r-233540";"354";"1";"0";"0";"0";"0";"0";"0";"None"
"r-233540";"135";"2";"1";"0";"1";"0";"0";"0";"close"
"r-233540";"11";"3";"1";"0";"1";"1";"1";"1";"all"
"r-711041";"320";"1";"0";"0";"0";"0";"0";"0";"None"
"r-711041";"106";"2";"0";"0";"0";"0";"0";"1";"close"
"r-711041";"74";"3";"0";"0";"0";"0";"0";"1";"close"
"o-126833";"265";"1";"0";"0";"0";"0";"0";"0";"None"
"o-126833";"231";"2";"1";"0";"0";"0";"0";"1";"close"
"o-126833";"4";"3";"0";"1";"0";"0";"0";"1";"rand"
"q-800154";"150";"1";"0";"0";"0";"0";"0";"0";"None"
"q-800154";"310";"2";"0";"1";"0";"0";"0";"0";"rand"
"q-800154";"40";"3";"0";"0";"0";"1";"0";"0";"rand"
"s-762556";"359";"1";"0";"0";"0";"0";"0";"0";"None"
"s-762556";"29";"2";"0";"1";"0";"0";"0";"0";"rand"
"s-762556";"112";"3";"1";"1";"1";"1";"1";"0";"all"
"i-499173";"115";"1";"0";"0";"0";"0";"0";"0";"None"
"i-499173";"34";"2";"0";"0";"1";"0";"0";"1";"close"
"i-499173";"351";"3";"1";"0";"0";"0";"0";"1";"rand"
"c-225016";"164";"1";"0";"0";"0";"0";"0";"0";"None"
"c-225016";"330";"2";"1";"0";"0";"0";"0";"1";"close"
"c-225016";"6";"3";"1";"1";"0";"1";"1";"1";"all"
"u-554077";"21";"1";"0";"0";"0";"0";"0";"0";"None"
"u-554077";"236";"2";"1";"1";"1";"1";"0";"1";"all"
"u-554077";"243";"3";"0";"0";"0";"0";"0";"1";"rand"
"c-694643";"419";"1";"0";"0";"0";"0";"0";"0";"None"
"c-694643";"61";"2";"0";"0";"0";"0";"0";"1";"close"
"c-694643";"20";"3";"1";"1";"1";"1";"0";"1";"all"
"d-317540";"384";"1";"0";"0";"0";"0";"0";"0";"None"
"d-317540";"116";"2";"1";"0";"0";"0";"0";"1";"close"
"d-317540";"0";"3";"1";"0";"0";"1";"0";"0";"rand"
"c-147454";"410";"1";"0";"0";"0";"0";"0";"0";"None"
"c-147454";"76";"2";"0";"0";"1";"0";"0";"0";"rand"
"c-147454";"14";"3";"1";"1";"1";"1";"1";"0";"all"
"b-559503";"237";"1";"0";"0";"0";"0";"0";"0";"None"
"b-559503";"75";"2";"1";"1";"0";"1";"1";"1";"all"
"b-559503";"188";"3";"0";"1";"0";"0";"0";"1";"rand"
"h-188524";"322";"1";"0";"0";"0";"0";"0";"0";"None"
"h-188524";"121";"2";"0";"0";"0";"0";"1";"0";"close"
"h-188524";"57";"3";"1";"1";"1";"1";"1";"0";"all"
"e-176480";"278";"1";"0";"0";"0";"0";"0";"0";"None"
"e-176480";"71";"2";"0";"0";"1";"0";"0";"0";"close"
"e-176480";"151";"3";"0";"0";"0";"0";"1";"0";"rand"
"r-797717";"161";"1";"0";"0";"0";"0";"0";"0";"None"
"r-797717";"37";"2";"1";"1";"1";"0";"1";"1";"all"
