"ID";"N";"E";"Z1_int";"Z2_int";"Z3_int";"Z4_int";"Z5_int";"Z6_int";"interv"
"x-153864";"368";"1";"0";"0";"0";"0";"0";"0";"None"
"x-153864";"120";"2";"0";"0";"1";"0";"0";"0";"close"
"x-153864";"12";"3";"0";"0";"0";"1";"0";"0";"rand"
"u-711819";"289";"1";"0";"0";"0";"0";"0";"0";"None"
"u-711819";"183";"2";"1";"1";"1";"0";"1";"1";"all"
"u-711819";"28";"3";"0";"0";"1";"0";"0";"1";"close"
"p-965521";"15";"1";"0";"0";"0";"0";"0";"0";"None"
"p-965521";"375";"2";"0";"1";"0";"0";"0";"1";"rand"
"p-965521";"110";"3";"0";"0";"1";"0";"0";"1";"close"
"o-852310";"58";"1";"0";"0";"0";"0";"0";"0";"None"
"o-852310";"126";"2";"0";"0";"0";"0";"0";"1";"close"
"o-852310";"316";"3";"1";"1";"1";"1";"0";"1";"all"
"k-543815";"62";"1";"0";"0";"0";"0";"0";"0";"None"
"k-543815";"369";"2";"0";"0";"0";"0";"0";"1";"rand"
"k-543815";"69";"3";"0";"0";"0";"0";"0";"1";"close"
"n-103807";"130";"1";"0";"0";"0";"0";"0";"0";"None"
"n-103807";"115";"2";"1";"1";"1";"1";"1";"0";"all"
"n-103807";"255";"3";"1";"1";"1";"1";"1";"0";"all"
"o-878797";"274";"1";"0";"0";"0";"0";"0";"0";"None"
"o-878797";"83";"2";"0";"0";"0";"0";"0";"1";"rand"
"o-878797";"143";"3";"0";"0";"0";"0";"0";"1";"close"
"o-193959";"135";"1";"0";"0";"0";"0";"0";"0";"None"
"o-193959";"12";"2";"0";"1";"1";"1";"1";"1";"all"
"o-193959";"353";"3";"0";"0";"0";"0";"0";"1";"rand"
"g-330070";"175";"1";"0";"0";"0";"0";"0";"0";"None"
"g-330070";"106";"2";"0";"0";"1";"0";"0";"1";"close"
"g-330070";"219";"3";"1";"1";"1";"0";"1";"1";"all"
"e-735693";"267";"1";"0";"0";"0";"0";"0";"0";"None"
"e-735693";"162";"2";"0";"0";"1";"0";"0";"1";"close"
"e-735693";"71";"3";"0";"0";"1";"0";"0";"1";"close"
"d-250864";"269";"1";"0";"0";"0";"0";"0";"0";"None"
"d-250864";"155";"2";"0";"1";"0";"1";"0";"0";"close"
"d-250864";"76";"3";"0";"1";"0";"1";"0";"0";"close"
"s-913298";"182";"1";"0";"0";"0";"0";"0";"0";"None"
"s-913298";"257";"2";"1";"1";"0";"1";"1";"1";"all"
"s-913298";"61";"3";"1";"0";"0";"1";"0";"0";"rand"
"h-182175";"83";"1";"0";"0";"0";"0";"0";"0";"None"
"h-182175";"68";"2";"0";"0";"1";"0";"0";"1";"rand"
"h-182175";"49";"3";"0";"1";"0";"0";"0";"1";"rand"
"y-218839";"126";"1";"0";"0";"0";"0";"0";"0";"None"
"y-218839";"71";"2";"0";"0";"1";"0";"0";"1";"close"
"y-218839";"3";"3";"0";"1";"0";"0";"0";"1";"rand"
"e-642514";"70";"1";"0";"0";"0";"0";"0";"0";"None"
"e-642514";"99";"2";"1";"0";"0";"0";"0";"1";"rand"
"e-642514";"31";"3";"1";"1";"1";"0";"1";"1";"all"
"n-296094";"126";"1";"0";"0";"0";"0";"0";"0";"None"
"n-296094";"49";"2";"1";"1";"1";"1";"0";"1";"all"
"n-296094";"25";"3";"0";"0";"0";"0";"0";"1";"close"
"w-459288";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"w-459288";"66";"2";"1";"1";"1";"1";"1";"0";"all"
"w-459288";"42";"3";"0";"0";"0";"1";"0";"0";"rand"
"h-440336";"117";"1";"0";"0";"0";"0";"0";"0";"None"
"h-440336";"26";"2";"0";"0";"1";"0";"0";"1";"close"
"h-440336";"57";"3";"1";"0";"0";"0";"0";"1";"rand"
"p-289098";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"p-289098";"85";"2";"1";"0";"0";"1";"0";"0";"rand"
"p-289098";"59";"3";"1";"0";"0";"1";"0";"0";"rand"
"w-394110";"15";"1";"0";"0";"0";"0";"0";"0";"None"
"w-394110";"160";"2";"1";"0";"1";"0";"0";"0";"close"
"w-394110";"25";"3";"1";"0";"0";"1";"0";"0";"rand"
"s-536095";"163";"1";"0";"0";"0";"0";"0";"0";"None"
"s-536095";"13";"2";"1";"1";"1";"0";"1";"1";"all"
"s-536095";"24";"3";"1";"0";"0";"0";"0";"1";"rand"
"b-146960";"191";"1";"0";"0";"0";"0";"0";"0";"None"
"b-146960";"7";"2";"1";"0";"0";"1";"0";"0";"rand"
"b-146960";"2";"3";"0";"1";"0";"0";"0";"1";"rand"
"e-315500";"39";"1";"0";"0";"0";"0";"0";"0";"None"
"e-315500";"56";"2";"0";"0";"1";"0";"0";"1";"close"
"e-315500";"105";"3";"1";"1";"1";"0";"1";"1";"all"
"j-641859";"156";"1";"0";"0";"0";"0";"0";"0";"None"
"j-641859";"40";"2";"1";"1";"1";"1";"1";"0";"all"
"j-641859";"4";"3";"0";"0";"0";"0";"1";"0";"close"
"s-104571";"38";"1";"0";"0";"0";"0";"0";"0";"None"
"s-104571";"158";"2";"0";"0";"1";"0";"0";"1";"close"
"s-104571";"4";"3";"0";"0";"1";"0";"0";"1";"rand"
"a-405632";"113";"1";"0";"0";"0";"0";"0";"0";"None"
"a-405632";"84";"2";"0";"0";"1";"0";"0";"1";"rand"
"a-405632";"3";"3";"0";"0";"1";"0";"0";"1";"rand"
"x-111243";"124";"1";"0";"0";"0";"0";"0";"0";"None"
"x-111243";"29";"2";"1";"1";"1";"0";"1";"1";"all"
"x-111243";"47";"3";"0";"0";"1";"0";"0";"1";"close"
"s-763201";"123";"1";"0";"0";"0";"0";"0";"0";"None"
"s-763201";"53";"2";"0";"1";"0";"0";"0";"1";"close"
"s-763201";"24";"3";"1";"1";"0";"1";"1";"1";"all"
"f-466067";"57";"1";"0";"0";"0";"0";"0";"0";"None"
"f-466067";"91";"2";"1";"1";"1";"1";"0";"1";"all"
"f-466067";"52";"3";"0";"0";"0";"0";"0";"1";"close"
"x-859855";"18";"1";"0";"0";"0";"0";"0";"0";"None"
"x-859855";"170";"2";"1";"0";"0";"0";"0";"1";"rand"
"x-859855";"12";"3";"1";"1";"1";"0";"1";"1";"all"
"x-465941";"169";"1";"0";"0";"0";"0";"0";"0";"None"
"x-465941";"30";"2";"0";"0";"1";"0";"0";"1";"rand"
"x-465941";"1";"3";"0";"1";"0";"0";"0";"1";"rand"
"k-419850";"51";"1";"0";"0";"0";"0";"0";"0";"None"
"k-419850";"50";"2";"1";"0";"1";"0";"0";"0";"close"
"k-419850";"99";"3";"1";"0";"1";"1";"1";"1";"all"
"l-738408";"102";"1";"0";"0";"0";"0";"0";"0";"None"
"l-738408";"14";"2";"0";"0";"1";"0";"0";"1";"close"
"l-738408";"84";"3";"1";"0";"0";"0";"0";"1";"rand"
"n-275277";"27";"1";"0";"0";"0";"0";"0";"0";"None"
"n-275277";"130";"2";"1";"0";"0";"1";"0";"0";"rand"
"n-275277";"43";"3";"0";"1";"0";"0";"0";"1";"rand"
"p-811945";"147";"1";"0";"0";"0";"0";"0";"0";"None"
"p-811945";"40";"2";"1";"1";"1";"0";"1";"1";"all"
"p-811945";"13";"3";"0";"0";"1";"0";"0";"1";"rand"
"s-799867";"18";"1";"0";"0";"0";"0";"0";"0";"None"
"s-799867";"39";"2";"0";"0";"0";"0";"0";"1";"rand"
"s-799867";"143";"3";"0";"0";"1";"0";"0";"0";"close"
"x-420048";"110";"1";"0";"0";"0";"0";"0";"0";"None"
"x-420048";"76";"2";"0";"0";"0";"1";"0";"0";"close"
"x-420048";"14";"3";"0";"0";"1";"0";"0";"0";"close"
"g-337328";"110";"1";"0";"0";"0";"0";"0";"0";"None"
"g-337328";"11";"2";"1";"0";"1";"1";"1";"1";"all"
"g-337328";"79";"3";"1";"0";"1";"1";"1";"1";"all"
"l-984372";"66";"1";"0";"0";"0";"0";"0";"0";"None"
"l-984372";"102";"2";"1";"0";"0";"1";"0";"0";"close"
"l-984372";"32";"3";"1";"1";"0";"1";"1";"1";"all"
"i-991438";"148";"1";"0";"0";"0";"0";"0";"0";"None"
"i-991438";"23";"2";"1";"0";"1";"1";"1";"1";"all"
"i-991438";"29";"3";"1";"0";"1";"1";"1";"1";"all"
"i-596634";"140";"1";"0";"0";"0";"0";"0";"0";"None"
"i-596634";"3";"2";"1";"0";"0";"0";"0";"1";"rand"
"i-596634";"57";"3";"1";"0";"1";"0";"0";"0";"close"
"y-664156";"108";"1";"0";"0";"0";"0";"0";"0";"None"
"y-664156";"33";"2";"0";"0";"1";"0";"0";"0";"rand"
"y-664156";"59";"3";"0";"1";"0";"0";"0";"0";"rand"
"q-712771";"93";"1";"0";"0";"0";"0";"0";"0";"None"
"q-712771";"20";"2";"1";"0";"1";"0";"0";"0";"rand"
"q-712771";"87";"3";"1";"0";"1";"1";"1";"1";"all"
"r-784671";"131";"1";"0";"0";"0";"0";"0";"0";"None"
"r-784671";"48";"2";"0";"1";"1";"1";"1";"1";"all"
"r-784671";"21";"3";"0";"1";"1";"1";"1";"1";"all"
"r-931255";"86";"1";"0";"0";"0";"0";"0";"0";"None"
"r-931255";"80";"2";"1";"0";"1";"0";"0";"0";"close"
"r-931255";"34";"3";"1";"0";"1";"0";"0";"0";"close"
"v-619006";"196";"1";"0";"0";"0";"0";"0";"0";"None"
"v-619006";"3";"2";"0";"1";"0";"0";"0";"1";"rand"
"v-619006";"1";"3";"0";"0";"1";"0";"0";"1";"close"
"h-700028";"32";"1";"0";"0";"0";"0";"0";"0";"None"
"h-700028";"72";"2";"0";"1";"0";"0";"0";"0";"rand"
"h-700028";"96";"3";"1";"1";"1";"1";"1";"0";"all"
"v-739243";"63";"1";"0";"0";"0";"0";"0";"0";"None"
"v-739243";"73";"2";"1";"1";"1";"1";"0";"1";"all"
"v-739243";"64";"3";"0";"0";"0";"0";"0";"1";"close"
"f-451427";"25";"1";"0";"0";"0";"0";"0";"0";"None"
"f-451427";"93";"2";"0";"0";"1";"0";"0";"0";"rand"
"f-451427";"82";"3";"0";"0";"1";"0";"0";"0";"close"
"e-573916";"38";"1";"0";"0";"0";"0";"0";"0";"None"
"e-573916";"24";"2";"0";"1";"0";"0";"0";"0";"rand"
"e-573916";"138";"3";"0";"0";"0";"1";"0";"0";"rand"
"c-774521";"109";"1";"0";"0";"0";"0";"0";"0";"None"
"c-774521";"25";"2";"1";"1";"1";"1";"1";"0";"all"
"c-774521";"66";"3";"0";"0";"1";"0";"0";"0";"close"
"x-409325";"153";"1";"0";"0";"0";"0";"0";"0";"None"
"x-409325";"21";"2";"1";"0";"0";"0";"0";"1";"rand"
"x-409325";"26";"3";"1";"0";"0";"1";"0";"0";"rand"
"m-304082";"184";"1";"0";"0";"0";"0";"0";"0";"None"
"m-304082";"9";"2";"1";"1";"1";"1";"1";"0";"all"
"m-304082";"7";"3";"1";"1";"1";"1";"1";"0";"all"
"n-478624";"185";"1";"0";"0";"0";"0";"0";"0";"None"
"n-478624";"5";"2";"0";"0";"0";"0";"0";"1";"rand"
"n-478624";"10";"3";"0";"0";"0";"0";"0";"1";"close"
"x-897296";"1";"1";"0";"0";"0";"0";"0";"0";"None"
"x-897296";"89";"2";"1";"1";"1";"1";"0";"1";"all"
"x-897296";"110";"3";"0";"0";"0";"0";"0";"1";"close"
"n-693946";"80";"1";"0";"0";"0";"0";"0";"0";"None"
"n-693946";"94";"2";"1";"1";"1";"1";"1";"0";"all"
"n-693946";"26";"3";"1";"1";"1";"1";"1";"0";"all"
"t-136145";"75";"1";"0";"0";"0";"0";"0";"0";"None"
"t-136145";"47";"2";"0";"0";"0";"0";"0";"1";"close"
"t-136145";"78";"3";"1";"1";"1";"1";"0";"1";"all"
"x-589494";"71";"1";"0";"0";"0";"0";"0";"0";"None"
"x-589494";"26";"2";"0";"0";"0";"0";"0";"1";"rand"
"x-589494";"103";"3";"0";"0";"1";"0";"0";"0";"rand"
"n-834780";"59";"1";"0";"0";"0";"0";"0";"0";"None"
"n-834780";"85";"2";"0";"0";"1";"0";"0";"0";"close"
"n-834780";"56";"3";"0";"0";"0";"0";"0";"1";"rand"
"x-144275";"163";"1";"0";"0";"0";"0";"0";"0";"None"
"x-144275";"8";"2";"1";"1";"0";"1";"1";"1";"all"
"x-144275";"29";"3";"1";"1";"0";"1";"1";"1";"all"
"d-690890";"94";"1";"0";"0";"0";"0";"0";"0";"None"
"d-690890";"59";"2";"1";"0";"1";"0";"0";"0";"close"
"d-690890";"47";"3";"1";"0";"1";"1";"1";"1";"all"
"k-835191";"135";"1";"0";"0";"0";"0";"0";"0";"None"
"k-835191";"55";"2";"0";"0";"0";"0";"0";"1";"rand"
"k-835191";"10";"3";"0";"0";"0";"0";"0";"1";"close"
"b-960359";"98";"1";"0";"0";"0";"0";"0";"0";"None"
"b-960359";"2";"2";"1";"1";"0";"1";"1";"1";"all"
"b-960359";"0";"3";"1";"0";"0";"0";"0";"1";"close"
"c-186820";"98";"1";"0";"0";"0";"0";"0";"0";"None"
"c-186820";"2";"2";"0";"0";"1";"0";"0";"0";"close"
"c-186820";"0";"3";"0";"0";"1";"0";"0";"0";"close"
"o-822155";"23";"1";"0";"0";"0";"0";"0";"0";"None"
"o-822155";"49";"2";"1";"0";"1";"1";"1";"1";"all"
"o-822155";"28";"3";"1";"0";"0";"0";"0";"1";"rand"
"v-627706";"71";"1";"0";"0";"0";"0";"0";"0";"None"
"v-627706";"10";"2";"0";"0";"0";"0";"0";"1";"rand"
"v-627706";"19";"3";"0";"0";"0";"0";"0";"1";"close"
"k-165925";"84";"1";"0";"0";"0";"0";"0";"0";"None"
"k-165925";"8";"2";"1";"0";"1";"1";"1";"1";"all"
"k-165925";"8";"3";"1";"0";"0";"0";"0";"1";"rand"
"t-370850";"38";"1";"0";"0";"0";"0";"0";"0";"None"
"t-370850";"17";"2";"0";"1";"0";"1";"0";"0";"rand"
"t-370850";"45";"3";"1";"0";"0";"1";"0";"0";"close"
"j-549857";"44";"1";"0";"0";"0";"0";"0";"0";"None"
"j-549857";"16";"2";"0";"0";"0";"0";"0";"1";"close"
"j-549857";"40";"3";"0";"0";"0";"0";"0";"1";"rand"
"x-873560";"61";"1";"0";"0";"0";"0";"0";"0";"None"
"x-873560";"36";"2";"0";"0";"0";"0";"1";"0";"rand"
"x-873560";"3";"3";"1";"0";"0";"0";"0";"0";"rand"
"o-703317";"46";"1";"0";"0";"0";"0";"0";"0";"None"
"o-703317";"24";"2";"1";"1";"1";"1";"1";"0";"all"
"o-703317";"30";"3";"0";"0";"0";"0";"1";"0";"close"
"i-793289";"57";"1";"0";"0";"0";"0";"0";"0";"None"
"i-793289";"29";"2";"0";"1";"1";"1";"1";"1";"all"
"i-793289";"14";"3";"0";"1";"1";"1";"1";"1";"all"
"c-319840";"95";"1";"0";"0";"0";"0";"0";"0";"None"
"c-319840";"4";"2";"0";"0";"1";"0";"0";"1";"close"
"c-319840";"1";"3";"0";"0";"1";"0";"0";"1";"rand"
"a-616032";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"a-616032";"2";"2";"0";"1";"1";"1";"1";"1";"all"
"a-616032";"6";"3";"0";"1";"0";"0";"0";"0";"rand"
"a-406213";"58";"1";"0";"0";"0";"0";"0";"0";"None"
"a-406213";"33";"2";"1";"0";"0";"1";"0";"0";"rand"
"a-406213";"9";"3";"0";"1";"0";"1";"0";"0";"rand"
"s-449390";"12";"1";"0";"0";"0";"0";"0";"0";"None"
"s-449390";"17";"2";"0";"0";"0";"0";"1";"0";"rand"
"s-449390";"71";"3";"0";"0";"0";"1";"0";"0";"close"
"j-226814";"87";"1";"0";"0";"0";"0";"0";"0";"None"
"j-226814";"8";"2";"0";"0";"0";"1";"0";"0";"close"
"j-226814";"5";"3";"0";"0";"0";"1";"0";"0";"rand"
"q-134185";"26";"1";"0";"0";"0";"0";"0";"0";"None"
"q-134185";"22";"2";"1";"1";"1";"0";"1";"1";"all"
"q-134185";"52";"3";"0";"0";"1";"0";"0";"1";"close"
"z-828201";"9";"1";"0";"0";"0";"0";"0";"0";"None"
"z-828201";"69";"2";"0";"0";"1";"0";"0";"0";"close"
"z-828201";"22";"3";"1";"1";"1";"1";"1";"0";"all"
"i-589425";"47";"1";"0";"0";"0";"0";"0";"0";"None"
"i-589425";"25";"2";"0";"0";"1";"0";"0";"1";"close"
"i-589425";"28";"3";"1";"1";"1";"0";"1";"1";"all"
"t-924761";"13";"1";"0";"0";"0";"0";"0";"0";"None"
"t-924761";"67";"2";"0";"0";"0";"0";"0";"1";"rand"
"t-924761";"20";"3";"0";"0";"0";"0";"0";"1";"rand"
"d-567561";"12";"1";"0";"0";"0";"0";"0";"0";"None"
"d-567561";"64";"2";"0";"1";"1";"1";"1";"1";"all"
"d-567561";"24";"3";"0";"1";"1";"1";"1";"1";"all"
"u-323613";"66";"1";"0";"0";"0";"0";"0";"0";"None"
"u-323613";"13";"2";"0";"1";"0";"0";"0";"0";"rand"
"u-323613";"21";"3";"1";"1";"1";"1";"1";"0";"all"
"m-594642";"67";"1";"0";"0";"0";"0";"0";"0";"None"
"m-594642";"7";"2";"0";"1";"0";"0";"0";"1";"rand"
"m-594642";"26";"3";"0";"1";"0";"0";"0";"1";"rand"
"b-680058";"20";"1";"0";"0";"0";"0";"0";"0";"None"
"b-680058";"55";"2";"0";"0";"0";"0";"1";"0";"close"
"b-680058";"25";"3";"1";"1";"1";"1";"1";"0";"all"
"z-306907";"96";"1";"0";"0";"0";"0";"0";"0";"None"
"z-306907";"4";"2";"0";"0";"1";"0";"0";"1";"close"
"z-306907";"0";"3";"0";"1";"0";"0";"0";"1";"rand"
"z-512689";"45";"1";"0";"0";"0";"0";"0";"0";"None"
"z-512689";"33";"2";"1";"0";"0";"0";"0";"1";"close"
"z-512689";"22";"3";"1";"0";"0";"0";"0";"1";"close"
"r-451841";"23";"1";"0";"0";"0";"0";"0";"0";"None"
"r-451841";"40";"2";"0";"1";"0";"0";"0";"0";"close"
"r-451841";"37";"3";"0";"0";"0";"0";"0";"1";"rand"
"t-752305";"93";"1";"0";"0";"0";"0";"0";"0";"None"
"t-752305";"5";"2";"1";"0";"1";"0";"0";"0";"rand"
"t-752305";"2";"3";"1";"0";"1";"1";"1";"1";"all"
"l-520315";"40";"1";"0";"0";"0";"0";"0";"0";"None"
"l-520315";"5";"2";"0";"1";"0";"0";"0";"1";"rand"
"l-520315";"55";"3";"0";"1";"0";"1";"0";"0";"close"
"x-401776";"99";"1";"0";"0";"0";"0";"0";"0";"None"
"x-401776";"1";"2";"0";"0";"1";"0";"0";"1";"close"
"x-401776";"0";"3";"0";"0";"1";"0";"0";"1";"rand"
"y-409722";"71";"1";"0";"0";"0";"0";"0";"0";"None"
"y-409722";"4";"2";"0";"0";"0";"0";"0";"1";"rand"
"y-409722";"25";"3";"0";"0";"0";"0";"0";"1";"close"
"y-251125";"37";"1";"0";"0";"0";"0";"0";"0";"None"
"y-251125";"5";"2";"1";"1";"1";"0";"1";"1";"all"
"y-251125";"58";"3";"0";"0";"1";"0";"0";"1";"close"
"y-993854";"91";"1";"0";"0";"0";"0";"0";"0";"None"
"y-993854";"6";"2";"1";"1";"1";"1";"1";"0";"all"
"y-993854";"3";"3";"1";"1";"1";"1";"1";"0";"all"
"a-566484";"59";"1";"0";"0";"0";"0";"0";"0";"None"
"a-566484";"11";"2";"0";"0";"0";"0";"0";"1";"rand"
"a-566484";"30";"3";"0";"0";"0";"0";"0";"1";"close"
"g-728967";"43";"1";"0";"0";"0";"0";"0";"0";"None"
"g-728967";"36";"2";"0";"0";"1";"0";"0";"1";"close"
"g-728967";"21";"3";"1";"1";"1";"0";"1";"1";"all"
"u-716817";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"u-716817";"4";"2";"0";"1";"0";"1";"0";"0";"rand"
"u-716817";"4";"3";"1";"1";"0";"1";"1";"1";"all"
"g-675361";"35";"1";"0";"0";"0";"0";"0";"0";"None"
"g-675361";"36";"2";"0";"0";"0";"0";"0";"1";"rand"
"g-675361";"29";"3";"1";"1";"1";"1";"0";"1";"all"
"c-274501";"55";"1";"0";"0";"0";"0";"0";"0";"None"
"c-274501";"11";"2";"0";"1";"0";"0";"0";"0";"close"
"c-274501";"34";"3";"0";"1";"1";"1";"1";"1";"all"
"f-146529";"77";"1";"0";"0";"0";"0";"0";"0";"None"
"f-146529";"4";"2";"1";"0";"0";"1";"0";"0";"rand"
"f-146529";"19";"3";"1";"0";"0";"1";"0";"0";"rand"
"b-239007";"7";"1";"0";"0";"0";"0";"0";"0";"None"
"b-239007";"76";"2";"1";"1";"1";"1";"0";"1";"all"
"b-239007";"17";"3";"0";"0";"0";"0";"0";"1";"rand"
"m-601455";"68";"1";"0";"0";"0";"0";"0";"0";"None"
"m-601455";"12";"2";"1";"0";"0";"0";"0";"1";"close"
"m-601455";"20";"3";"1";"1";"0";"1";"1";"1";"all"
"b-896893";"89";"1";"0";"0";"0";"0";"0";"0";"None"
"b-896893";"3";"2";"1";"0";"0";"0";"0";"1";"rand"
"b-896893";"8";"3";"1";"0";"0";"0";"0";"1";"rand"
"m-593383";"22";"1";"0";"0";"0";"0";"0";"0";"None"
"m-593383";"70";"2";"1";"0";"1";"0";"0";"0";"close"
"m-593383";"8";"3";"1";"0";"1";"0";"0";"0";"rand"
"o-262117";"99";"1";"0";"0";"0";"0";"0";"0";"None"
"o-262117";"1";"2";"1";"1";"1";"1";"0";"1";"all"
"o-262117";"0";"3";"0";"0";"0";"0";"0";"1";"rand"
"e-799902";"89";"1";"0";"0";"0";"0";"0";"0";"None"
"e-799902";"7";"2";"0";"0";"1";"0";"0";"1";"close"
"e-799902";"4";"3";"1";"1";"1";"0";"1";"1";"all"
"z-283954";"49";"1";"0";"0";"0";"0";"0";"0";"None"
"z-283954";"47";"2";"1";"1";"1";"1";"1";"0";"all"
"z-283954";"4";"3";"0";"0";"0";"1";"0";"0";"close"
"w-569220";"65";"1";"0";"0";"0";"0";"0";"0";"None"
"w-569220";"30";"2";"0";"0";"1";"0";"0";"0";"rand"
"w-569220";"5";"3";"0";"0";"0";"0";"0";"1";"rand"
"z-452642";"6";"1";"0";"0";"0";"0";"0";"0";"None"
"z-452642";"54";"2";"0";"0";"0";"0";"0";"1";"rand"
"z-452642";"40";"3";"1";"1";"1";"1";"0";"1";"all"
"q-578794";"85";"1";"0";"0";"0";"0";"0";"0";"None"
"q-578794";"7";"2";"0";"0";"0";"0";"0";"1";"rand"
"q-578794";"8";"3";"0";"0";"0";"0";"0";"1";"rand"
"m-762006";"20";"1";"0";"0";"0";"0";"0";"0";"None"
"m-762006";"21";"2";"0";"0";"0";"0";"0";"1";"close"
"m-762006";"59";"3";"0";"0";"0";"0";"0";"1";"rand"
