"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"a-772020";"Z_5";"5";"sum";"FALSE";"5";"0.5";"0.1";"square";"100";"0.0765";"0.1041";"0.0271";"0.1132";"0.0938";"0.1678";"0.3494";"0.0247";"0.0903";"0.0769";"0.132";"0.0444";"0.2094";"0.1901";"0.1274";"0.3067";"0.1204";"0.2887";"0.0934";"0.652";"0.0881";"0.2707";"0.0886";"0.0558";"0.1647";"0.1347";"0.0631";"0.1347";"0.204";"0.0742";"0.1204"
"d-336115";"Z_5";"50";"sum";"FALSE";"50";"0.1";"2";"log";"100";"0.9995";"0.8535";"0.9266";"0.569";"0.0021";"1.4492";"0.9603";"0.5984";"0";"0.7453";"0.4759";"0";"0.8695";"0";"2e-04";"1.1956";"1.022";"0";"0.4471";"0";"0";"0.5071";"0";"1e-04";"0";"0.5515";"0";"0";"0";"0";"0"
"s-644911";"Z_6";"20";"product";"FALSE";"20";"0.1";"10";"square";"100";"9e-04";"0.2946";"1.0151";"0.0141";"0.1503";"0.053";"1.9837";"0.0644";"0.1954";"1.6151";"0.2007";"0.1412";"0.0525";"0.446";"0.1336";"1.6899";"0.0208";"0.2518";"0.258";"1.8972";"0.0343";"0.2256";"1.606";"0.105";"0.162";"0.0911";"1.3965";"0.3252";"0.3096";"0.2293";"0.3252"
"u-130443";"Z_1";"100";"sum";"FALSE";"100";"2";"5";"cubic";"100";"0";"0.0302";"0.0052";"0.0988";"0.1265";"0";"0";"1e-04";"0";"0.0032";"0.0101";"0.006";"0.0025";"0.1295";"0.1377";"0";"0";"0";"0";"0";"0";"0.0229";"0.0052";"0.0254";"0.3479";"0";"0";"0";"0";"0.0041";"0"
"y-784692";"Z_4";"50";"product";"TRUE";"50";"1";"0.1";"softplus";"100";"1.0719";"0.5767";"1.3069";"1.7973";"0.7709";"1.2171";"0.5759";"1.1774";"0.7626";"1.3197";"1.4546";"0.6889";"0.4046";"0.3949";"1.8264";"0.6133";"1.2478";"0.6125";"0.5187";"0.4084";"1.8478";"0.347";"0.5058";"1.5489";"0.5851";"0.6758";"0.5584";"1.0784";"1.1083";"0.3988";"0.4208"
"z-367164";"Z_1";"2";"sum";"TRUE";"2";"5";"0";"softplus";"100";"0.7244";"1.9709";"0.9251";"1.078";"1.1635";"0.3657";"0.2989";"0.7641";"0.6512";"1.9921";"1.4984";"1.8647";"1.0227";"0.5949";"1.0969";"0.3047";"0.8827";"0.7322";"1.2186";"0.8826";"1.0231";"0.9413";"1.1182";"1.9617";"1.116";"0.7589";"0.836";"1.1907";"1.0421";"1.3213";"1.0431"
"p-749472";"Z_1";"10";"product";"FALSE";"10";"5";"5";"cubic";"100";"1.134";"1.0486";"1.9667";"1.9883";"0.6296";"0.2758";"0.5451";"0.4246";"0.3854";"1.0476";"1.7387";"0.8922";"0.3668";"1.05";"0.7934";"0.0049";"0.3055";"0.2236";"0.4669";"0.6265";"0.1387";"1.1716";"1.8852";"1.3183";"0.9901";"0.2082";"0.2138";"0.1868";"0.7925";"1.6465";"0.0055"
"d-878938";"Z_1";"2";"product";"FALSE";"2";"10";"2";"softplus";"100";"0";"1.0529";"0.3753";"0.8743";"0.0424";"0.2171";"0.002";"0.0213";"1e-04";"0.9292";"1.094";"0.5483";"0.6946";"0.4381";"0.6586";"1e-04";"0.0614";"9e-04";"5e-04";"3e-04";"0.0059";"1.4548";"0.4087";"0.7442";"0.8681";"0.0064";"0.0018";"0.0653";"0.0029";"0.9148";"0.0069"
"f-735943";"Z_3";"10";"product";"FALSE";"10";"0";"10";"softplus";"100";"0.048";"0.2983";"0.3527";"0.0104";"3e-04";"0.0042";"0.5311";"0.0228";"0.0119";"0.0183";"0.1148";"0.0109";"0.3973";"0.0744";"0.0016";"0.048";"0.0018";"0.0073";"0.2229";"0.2323";"0.1772";"0.1774";"0.3275";"0.0155";"0.4237";"0.0116";"0.0578";"1e-04";"0.1501";"0.2306";"0.0299"
"g-499232";"Z_6";"20";"sum";"TRUE";"20";"5";"5";"square";"100";"1e-04";"1e-04";"0";"0";"0.3014";"1e-04";"1e-04";"0";"0.4292";"1e-04";"0";"0.2462";"0";"0.3663";"0.3572";"1e-04";"0";"0.2146";"0";"0.3979";"0.6353";"0";"0.3067";"0.7985";"0.7729";"0";"0.2376";"0.4429";"0.6111";"0.8574";"0.6468"
"s-634670";"Z_3";"2";"sum";"FALSE";"2";"0.2";"0.1";"softplus";"100";"0.0022";"1.3034";"0.9041";"0.0229";"0.0227";"0.0778";"1.4965";"0.1412";"0.0136";"0.8412";"0.9396";"0.0356";"0.0029";"0.006";"0.0011";"0.009";"1e-04";"0.2007";"0.0037";"0.0121";"4e-04";"0.0519";"0.0031";"0.0027";"0.0058";"0.1557";"0.0016";"0.0028";"0.0122";"0.0055";"0.0113"
"t-751738";"Z_1";"10";"product";"FALSE";"10";"0.5";"2";"log";"200";"0.0036";"0.0055";"0.0256";"0.0713";"0.7578";"0.0307";"0.0093";"0.005";"0.002";"0.0038";"0.0069";"0.0074";"0";"0.7978";"0.5737";"0.0519";"0.0286";"0.0265";"0.0092";"0.0028";"0.4899";"0.0031";"0.0026";"0.0053";"0.0723";"0.0434";"0.0391";"0.0154";"0.0976";"0.0029";"0.0303"
"m-997559";"Z_4";"10";"sum";"TRUE";"10";"0.5";"0.5";"log";"200";"0.0712";"0.2512";"0.9134";"0.0125";"0.414";"0.0057";"0.7705";"0.0417";"0.0995";"1.0535";"0.3322";"0.3087";"1.2152";"0.9533";"1.3728";"1.2459";"0.0079";"0.0214";"0.7835";"0.889";"1.0554";"1.0211";"0.9998";"1.8174";"1.6687";"0.7923";"0.6456";"0.7619";"1.2583";"1.8715";"1.2961"
"z-720220";"Z_5";"2";"product";"TRUE";"2";"1";"5";"log";"200";"1.3673";"1.0481";"1.1044";"0.6968";"0.0798";"1.1844";"1.3431";"0.5607";"0.1878";"1.176";"0.8697";"0";"0.2839";"1e-04";"0.0014";"0.8381";"0.2879";"0.2813";"1.2706";"0.4614";"0.3251";"1.4928";"2e-04";"0.1745";"0.0012";"0.7344";"0.5907";"0.4186";"0.0833";"0.0298";"3e-04"
"j-122459";"Z_6";"5";"product";"TRUE";"5";"1";"0.2";"softplus";"200";"1.5315";"1.4373";"0.3037";"1.1501";"0.783";"1.4539";"0.1139";"1.0437";"0.8348";"0.3236";"1.1134";"0.5353";"0.168";"0.1143";"1.0943";"0.182";"1.2727";"0.7424";"0.0861";"0.3552";"1.2053";"0.1135";"0.3794";"0.9504";"0.1447";"0.0405";"0.4304";"0.8817";"0.5043";"0.3858";"0.4897"
"i-716973";"Z_5";"20";"sum";"TRUE";"20";"0.1";"1";"cubic";"200";"0.4901";"1.2524";"0.8823";"1.1415";"0.5739";"1.6971";"1.3459";"1.2868";"1.5464";"1.602";"0.9098";"1.0291";"0.6595";"0.1544";"1.3159";"0.5275";"1.7204";"1.6814";"0.6266";"1.3866";"1.4683";"0.8919";"0.6614";"0.7948";"1.2523";"1.5722";"0.9939";"1.6344";"1.45";"1.1199";"1.2733"
"h-215631";"Z_4";"10";"product";"FALSE";"10";"0.2";"0";"cubic";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"o-775635";"Z_4";"100";"sum";"TRUE";"100";"5";"0";"softplus";"200";"0.3338";"1.2617";"0.7994";"1.7944";"1.0004";"1.1249";"0.5472";"1.4945";"1.951";"0.3017";"1.7355";"1.6592";"0.2877";"0.2192";"1.8982";"1.4259";"1.1177";"1.6429";"1.9535";"1.1268";"1.887";"1.37";"0.3599";"1.8905";"1.4787";"0.587";"1.986";"1.5691";"1.3648";"0.3381";"0.8584"
"e-291874";"Z_2";"5";"sum";"TRUE";"5";"10";"10";"log";"200";"0";"0.2523";"0";"0.0759";"0.3756";"0";"0";"0";"0";"0";"1e-04";"0.0125";"0.0532";"0.4078";"0.0597";"0";"0";"0";"0";"0";"0";"0.028";"0";"0";"2e-04";"0";"0";"0";"0";"0";"0"
"t-429981";"Z_2";"5";"product";"TRUE";"5";"0";"0";"square";"200";"0.0031";"0.0086";"0.0039";"0.0026";"0.003";"0.0012";"0.0016";"0.5403";"0.4621";"0.0099";"0.0024";"0.0024";"0.048";"0.0041";"0.0027";"0.4964";"0.6015";"0.0203";"0.0054";"0.0014";"8e-04";"0.0037";"0.026";"0.0044";"0";"0.5328";"0.5954";"0.0189";"0.0043";"0.0032";"0.6036"
"f-582752";"Z_2";"3";"sum";"TRUE";"3";"2";"0.5";"log";"200";"1.2387";"0.1429";"0";"0";"0.0048";"0.0206";"0.5525";"1.5652";"1.1839";"0.1521";"0.163";"0.1082";"0";"0.003";"0.0223";"0.0888";"0.0151";"0.1154";"0.6436";"0.3456";"1.576";"0.1791";"0.1418";"0.1005";"0.0483";"0.0349";"0.0784";"0.0372";"1.4088";"0.0868";"0.1557"
"u-920618";"Z_5";"2";"sum";"FALSE";"2";"10";"1";"softplus";"200";"0.7568";"0.2211";"5e-04";"0.0029";"0";"0.1032";"1e-04";"0.0832";"0";"5e-04";"0.0345";"0";"0";"0";"0";"0";"0.0061";"0";"1e-04";"0";"0";"0.0169";"0";"0";"1e-04";"0.0098";"0";"0";"0";"0";"0"
"q-336914";"Z_3";"100";"sum";"FALSE";"100";"0";"10";"cubic";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c-384154";"Z_4";"20";"product";"TRUE";"20";"0.2";"1";"log";"200";"0.2749";"0.1296";"1.9008";"0.1431";"1.0225";"0.28";"1.9141";"0.0953";"0.4121";"1.9788";"0.0467";"0.6939";"1.9407";"1.9178";"0.0761";"1.609";"0.1165";"0.7048";"1.7035";"1.961";"0.356";"1.9621";"1.9712";"0.2121";"1.4934";"1.9763";"1.5194";"0.2954";"1.325";"0.924";"0.7927"
"l-864532";"Z_6";"3";"product";"TRUE";"3";"0.2";"0";"log";"200";"0.4618";"0.6847";"0.3026";"1.1969";"0.3538";"0.4639";"0.3823";"0.5991";"0.9991";"0.5961";"1.0671";"0.915";"0.4734";"0.1522";"0.4558";"0.4095";"0.6503";"0.6535";"0.5494";"0.1487";"0.643";"0.5404";"0.165";"0.8998";"0.3019";"0.5708";"0.2588";"0.5119";"0.284";"0.1689";"0.2378"
"m-820135";"Z_5";"20";"product";"FALSE";"20";"2";"0.1";"log";"200";"1.0152";"1.0881";"0.0025";"0.1649";"0.012";"0.0086";"0.9886";"1.0094";"0.0013";"4e-04";"0.0123";"0.0016";"0.2681";"5e-04";"0.001";"4e-04";"0.0619";"0.0032";"0.5314";"6e-04";"0.0015";"0.0214";"5e-04";"5e-04";"3e-04";"0.0412";"1e-04";"2e-04";"8e-04";"0.0013";"5e-04"
"h-658415";"Z_6";"2";"product";"FALSE";"2";"5";"1";"softplus";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"j-846122";"Z_5";"5";"sum";"FALSE";"5";"0.1";"1";"square";"200";"0.1188";"0.0366";"0.5577";"0.9929";"0.2933";"0.0931";"0.2129";"0.5383";"0.2634";"0.1792";"0.3403";"0.3297";"0.5115";"0.1683";"0.5041";"0.1108";"0.854";"0.6313";"0.419";"0.1873";"0.3252";"0.3866";"0.7412";"0.2958";"0.1319";"0.5176";"0.2965";"0.9637";"0.7037";"0.2934";"0.2825"
"r-611245";"Z_2";"3";"sum";"TRUE";"3";"0.1";"0.2";"softplus";"200";"0.637";"0.321";"0.0075";"0.3014";"0.4323";"0.6546";"0.4318";"0.5201";"1.4192";"0.1398";"0.0983";"0.2255";"0.061";"0.4319";"0.2856";"0.7279";"1.3336";"1.3124";"1.6611";"0.9819";"0.4523";"0.2654";"0.2388";"0.1844";"0.1977";"0.1789";"1.7349";"0.3802";"0.1904";"0.1553";"1.2067"
"x-795693";"Z_1";"3";"product";"FALSE";"3";"2";"1";"softplus";"200";"0";"0.0157";"0.5205";"0.0048";"0.2863";"0";"0";"0";"0";"0.7561";"0.8224";"0.631";"0.0535";"0.6415";"0.6064";"0";"0";"0";"0";"0";"0";"0.1322";"0.5091";"0.5384";"0.819";"0";"0";"0";"0";"0.3378";"0"
"w-284075";"Z_3";"5";"product";"TRUE";"5";"1";"0.1";"log";"200";"0.5169";"0.3553";"1.1594";"0.8528";"0.3739";"1.8272";"0.5316";"0.7083";"0.8423";"0.9563";"0.2754";"0.5758";"1.1993";"1.1922";"1.2941";"1.1443";"1.836";"1.3329";"0.4682";"0.5596";"0.4914";"0.8694";"0.9456";"0.6539";"1.181";"1.097";"0.56";"0.5492";"0.6909";"1.2114";"0.4628"
"y-148967";"Z_1";"100";"product";"TRUE";"100";"10";"0.2";"softplus";"200";"0";"0.0117";"0.0242";"1.7076";"0.4573";"0";"0";"0";"0";"0.0071";"0.062";"0.0616";"0.8702";"1.0427";"0.0236";"0";"0";"0";"0";"0";"0";"0.0228";"0.0472";"0.0402";"0.2152";"0";"0";"0";"0";"0.0436";"0"
"u-145638";"Z_2";"2";"product";"FALSE";"2";"0.1";"1";"softplus";"200";"0.9938";"0.473";"0.0034";"0.0882";"0.0103";"0.9756";"1.0131";"1.0262";"0.798";"0.299";"0.0864";"0.5793";"0.8813";"0.0111";"0.0595";"0.1334";"0.975";"1.2268";"1.1981";"1.0595";"1.048";"0.1275";"0.0602";"0.0555";"0.0143";"1.0458";"1.0056";"1.0478";"1.0631";"0.0562";"0.9358"
"j-991067";"Z_2";"10";"sum";"FALSE";"10";"1";"0.5";"log";"200";"1.1984";"0.2059";"0.6558";"0.3821";"0.0146";"1.4669";"1.3621";"1.0927";"1.1592";"0.2533";"0.17";"0.2282";"0.6294";"0.8494";"0.9376";"1.6826";"1.0951";"1.0677";"0.7837";"1.0177";"1.0644";"0.2084";"0.2816";"0.4273";"1.5235";"1.4197";"1.4789";"0.9723";"0.9866";"0.9133";"1.1518"
"t-565506";"Z_6";"20";"sum";"TRUE";"20";"10";"0.1";"square";"200";"0";"0";"0";"0";"0.0046";"0";"0";"0";"3e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0.0163";"0";"0";"0";"0";"0";"1e-04";"0";"0";"0";"0.0629";"0";"0";"0"
"r-956233";"Z_4";"20";"product";"TRUE";"20";"0.2";"5";"cubic";"200";"0";"0";"2e-04";"1e-04";"1e-04";"0";"0";"0";"0";"0";"0";"0";"2e-04";"0";"2e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"t-952473";"Z_6";"20";"sum";"FALSE";"20";"0.5";"10";"square";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"l-680867";"Z_6";"5";"product";"TRUE";"5";"1";"0.2";"square";"200";"1.2939";"0.1476";"5e-04";"0.0452";"0.0023";"1.1612";"2e-04";"1.036";"0.0862";"0";"0.0654";"0.0102";"5e-04";"0.0354";"0.0165";"0.0076";"0.6189";"0.0709";"4e-04";"0.0085";"0.0419";"0.0464";"0.8564";"0.0399";"0.2638";"0.0468";"0.0375";"0.1212";"0.3187";"0.327";"1.857"
"b-817353";"Z_2";"2";"product";"TRUE";"2";"0.2";"2";"log";"200";"0.0177";"0";"0";"0.002";"2e-04";"0.2591";"0.1992";"0.0069";"0.9678";"0";"0";"0";"0";"0";"0";"0.1212";"0.2668";"0.2391";"0.6919";"1.0264";"0.0321";"0";"0";"0";"0";"0.3889";"0.4924";"0.2769";"0.2633";"0";"0.8749"
"p-979562";"Z_1";"2";"sum";"FALSE";"2";"0.2";"0.5";"softplus";"200";"0";"0";"0.741";"1e-04";"0.1021";"0.2886";"1e-04";"1e-04";"0.3037";"0";"0";"0.0064";"0.2233";"0.0856";"0.0188";"0.3821";"0.446";"0.4902";"0";"0.2106";"0.1596";"0";"0.0825";"0";"0.0169";"0.3039";"0.3747";"0.3006";"0.3693";"0.1105";"0.3925"
"k-503559";"Z_3";"3";"product";"TRUE";"3";"1";"0.5";"cubic";"200";"0.2538";"0.0177";"0.0109";"1.1306";"0.0123";"0.8524";"0.1437";"0.073";"0.0685";"0.1307";"0.7042";"0.0055";"0.013";"0.0376";"0.0172";"0.0689";"0.0911";"0.0381";"0.1369";"0.2595";"0.0662";"0.0124";"0.0338";"0.0604";"0.0267";"0.1837";"0.017";"0.2331";"0.0136";"0.0201";"0.0558"
"t-778208";"Z_4";"5";"product";"FALSE";"5";"0.1";"10";"log";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"l-303049";"Z_5";"10";"product";"FALSE";"10";"1";"5";"log";"200";"0.1664";"0.8473";"0.001";"0.2919";"0";"0.049";"0";"0.1864";"1e-04";"0.6174";"0.2063";"1e-04";"0.0014";"0";"0";"0.2396";"0.0597";"1e-04";"0.5076";"0";"1e-04";"0.5407";"1e-04";"1e-04";"1e-04";"0.2372";"1e-04";"1e-04";"1e-04";"1e-04";"1e-04"
"f-503222";"Z_4";"5";"product";"FALSE";"5";"0.2";"0.1";"log";"200";"0.9296";"0.5269";"0.8167";"0.1586";"1.2366";"0.9036";"0.5836";"0.1898";"1.0075";"0.9828";"0.1348";"1.4897";"1.3232";"0.9805";"1.0413";"0.8681";"0.5502";"0.9339";"1.5829";"0.728";"1.2415";"1.2732";"0.7665";"1.5045";"1.0957";"1.753";"0.9106";"0.6267";"1.2775";"1.1468";"0.7544"
"t-843509";"Z_4";"2";"sum";"TRUE";"2";"1";"2";"softplus";"200";"0.0198";"0";"0";"1e-04";"0";"3e-04";"0";"0.7941";"0.1762";"0";"0.0051";"6e-04";"0.0173";"1e-04";"0";"0";"0.0028";"0.0201";"0.0153";"0";"0.0104";"0";"0";"0.0753";"0";"0";"0";"0.0209";"5e-04";"0";"0"
"e-427369";"Z_5";"20";"sum";"TRUE";"20";"5";"0.2";"log";"200";"0.5186";"0.485";"0.3082";"0.707";"0";"0.9266";"0.7263";"0.5713";"0";"0.7602";"0.2528";"0";"1.6765";"0";"0";"0.3452";"1.0063";"0";"0.2985";"0";"0";"0.1605";"0";"0";"0";"0.1968";"0";"0";"0";"0";"0"
"b-774223";"Z_6";"2";"sum";"TRUE";"2";"5";"0.1";"square";"200";"0.003";"0.2135";"0.9626";"0.026";"0.0028";"0.1193";"0.4069";"0.0879";"0.003";"0.483";"0.0939";"0.034";"0";"0.1693";"0.0032";"0.6995";"0.0988";"0.0869";"0.2559";"0.2029";"0.0057";"0";"0.3236";"0.003";"1.2474";"0.0368";"0.2642";"0.0016";"0.296";"0.5634";"0.1535"
"y-163505";"Z_5";"10";"product";"TRUE";"10";"0.1";"0.2";"softplus";"200";"1e-04";"0.002";"0.0581";"0.0107";"0.5652";"0.0989";"0.0515";"0.0045";"0.74";"0.0688";"0.0014";"0.6749";"0.0581";"0.5812";"0.24";"0.0464";"0.0711";"0.5514";"0.1272";"0.7748";"0.8947";"0.1396";"0.4391";"0.2062";"0.392";"0.0972";"0.2841";"0.5147";"0.7224";"0.3654";"0.4932"
"i-349493";"Z_2";"20";"product";"FALSE";"20";"0.2";"0.2";"cubic";"200";"0";"0";"0";"0";"1e-04";"0";"0";"0";"0";"0";"0";"2e-04";"0";"0.005";"0";"0";"0";"0";"0";"0";"0";"0";"2e-04";"0";"0";"0";"0";"0";"0";"0";"0"
"y-576204";"Z_3";"50";"sum";"FALSE";"50";"0";"0.5";"square";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"d-376714";"Z_5";"10";"product";"FALSE";"10";"2";"2";"softplus";"200";"0";"0";"0";"0";"0.1529";"0";"0.0055";"0";"0.083";"0";"1e-04";"0.2081";"0.0177";"1e-04";"0.0724";"7e-04";"0";"0.0182";"0.0108";"1e-04";"0.0291";"0.0029";"1e-04";"0.0685";"1e-04";"0.0055";"1e-04";"0.0173";"0";"0";"0"
"j-921542";"Z_6";"2";"product";"FALSE";"2";"1";"0.1";"softplus";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2e-04";"0";"0";"0";"1e-04";"0";"1e-04";"0";"0";"0";"0";"0";"0";"0";"0";"1e-04";"0";"8e-04";"0";"0";"0";"0"
"d-952883";"Z_3";"5";"product";"TRUE";"5";"0.2";"0.5";"cubic";"200";"0.9862";"1.0238";"0.2132";"1.5269";"0.2619";"0.2217";"0.9881";"0.8557";"1.3148";"1.02";"0.9194";"1.1089";"0.3658";"0.0173";"0.3924";"0.4192";"0.3541";"0.5155";"0.5903";"1.3379";"1.1522";"1.1048";"1.078";"0.9375";"0.0237";"0.6387";"0.5436";"0.4286";"0.1864";"1.0279";"0.3832"
"h-657849";"Z_2";"5";"sum";"FALSE";"5";"0";"0.2";"log";"200";"1.626";"0.6586";"0.0266";"0.029";"0.0012";"1.2864";"1.6827";"1.8427";"1.4346";"0.5389";"0.4366";"0.3016";"0.0026";"5e-04";"0.0218";"1.2802";"0.6029";"0.3334";"1.4285";"1.3208";"1.6114";"0.7592";"0.6562";"0.2667";"0.0046";"1.4377";"1.1042";"1.0792";"1.4516";"0.7237";"1.1312"
"u-389264";"Z_1";"20";"sum";"TRUE";"20";"0.1";"5";"square";"200";"0";"0.2097";"0.5039";"1.2815";"0.0208";"0";"0";"0";"0";"0.0176";"0.6927";"0.9332";"1.5002";"0.2894";"0.8872";"0";"0";"0";"0";"0";"0";"0.7279";"0.2569";"0.9006";"1.1877";"0";"0";"0";"0";"0.6902";"0"
"o-653952";"Z_4";"5";"sum";"TRUE";"5";"2";"0.5";"cubic";"200";"3e-04";"0";"0";"3e-04";"0";"0.7197";"2e-04";"5e-04";"1e-04";"0";"0";"0";"0";"1e-04";"0";"0.0058";"0.3572";"0.0015";"0.0046";"7e-04";"0.0022";"0";"0";"0.0106";"6e-04";"0.04";"0.0226";"0.0057";"3e-04";"0.0135";"0"
"k-144553";"Z_2";"20";"product";"FALSE";"20";"0.5";"10";"log";"200";"0";"0";"0";"0";"0";"0";"0";"0";"6e-04";"0";"0";"0";"0.9528";"0";"0";"0";"0";"0";"1e-04";"0";"1e-04";"0.0091";"0";"0";"0";"0";"0";"1e-04";"0";"0";"0"
"g-749897";"Z_6";"2";"sum";"FALSE";"2";"0.2";"5";"square";"200";"1e-04";"6e-04";"0.1401";"0";"0.1909";"0";"0.0383";"2e-04";"0.0035";"0.0099";"1e-04";"0.0881";"0.2491";"2e-04";"0.003";"0.1629";"0";"0.11";"0.0124";"0";"7e-04";"0.0052";"1e-04";"0.0019";"0";"0.0337";"0";"0.05";"1e-04";"0";"0"
"m-910349";"Z_4";"100";"product";"TRUE";"100";"0.5";"0.1";"square";"5000";"1.5063";"0.6743";"0.0247";"1.5134";"0.1196";"0.874";"0.0192";"0.992";"1.5767";"0.3612";"0.34";"0.8752";"0.187";"0.0525";"0.4129";"1.7613";"0.9929";"1.0529";"0.1614";"0.036";"1.365";"1.0134";"0.3111";"1.0797";"0.1529";"0.9693";"1.0701";"1.3579";"1e-04";"0.2703";"0.8172"
"s-894515";"Z_1";"100";"product";"FALSE";"100";"10";"0";"cubic";"5000";"4e-04";"0.0257";"0.0537";"0";"4e-04";"0";"0";"0.0096";"0.5119";"0.443";"0.5919";"0.0025";"0.0175";"0.1295";"0.0681";"0.1394";"0";"0.1435";"0.0112";"1e-04";"0.0019";"0.2151";"0.3274";"0.0516";"0.0296";"0";"0.0062";"0";"0";"0.9292";"0.001"
"k-918012";"Z_1";"50";"product";"TRUE";"50";"0.2";"0";"cubic";"5000";"0.0657";"0.4935";"0.1523";"1.1987";"0.6571";"1.764";"0.3063";"1.3941";"1.2133";"0.0437";"0.3716";"0.0629";"0.1413";"0.001";"0.6173";"0.3263";"0.3941";"0.0045";"0.5441";"0.5999";"0.6314";"1.0423";"0.0092";"0.3886";"0.8803";"0.0419";"1.0679";"0.4486";"1.3954";"0.0903";"1.3785"
"c-509827";"Z_6";"10";"sum";"TRUE";"10";"2";"0";"log";"5000";"0.7015";"0.7423";"0.387";"0.4891";"1.6989";"0.2334";"0.5166";"0.3448";"1.3105";"0.4884";"0.4919";"0.9636";"0.8256";"0.9918";"1.0829";"0.4635";"0.3334";"0.4493";"0.9294";"0.7002";"0.8512";"0.4607";"1.0259";"0.4144";"0.281";"0.5312";"1.4353";"0.3312";"0.6821";"1.2462";"0.9128"
"j-494872";"Z_3";"5";"sum";"TRUE";"5";"0";"0";"cubic";"5000";"0.3017";"0.6201";"0.5125";"0.0518";"0.1746";"1.1211";"0.5336";"0.2886";"0.321";"0.462";"0.5555";"0.4427";"0.8382";"1.2069";"0.3835";"0.612";"0.833";"0.6041";"0.4555";"0.5144";"0.531";"0.392";"0.7088";"0.5764";"0.637";"1.1152";"0.9628";"0.545";"0.4409";"0.3349";"1.0577"
"i-345466";"Z_5";"5";"sum";"FALSE";"5";"0.1";"0.2";"square";"5000";"1.2393";"0.5594";"1.1694";"0.0281";"0.9328";"1.3079";"1.1919";"0.2068";"1.0141";"1.0895";"0.0396";"0";"0.1439";"0";"0.9351";"1.2252";"0.2815";"0.2892";"0.3641";"1.4698";"0.0021";"0.8204";"0";"8e-04";"0.9139";"0.3361";"0.8033";"0.772";"0.8971";"1.337";"0.8678"
"f-290483";"Z_5";"3";"product";"FALSE";"3";"1";"1";"softplus";"5000";"0.1431";"0.2906";"0.0131";"4e-04";"0";"0.0698";"0.2173";"0.175";"0";"0.1417";"0.054";"0";"0.0051";"0";"0";"0.2375";"0.0506";"0";"0.2562";"0";"0";"0.1976";"0";"0";"0";"0.1605";"0";"0";"0";"0";"0"
"y-709472";"Z_1";"2";"product";"TRUE";"2";"1";"10";"log";"5000";"0";"0.0363";"0.2588";"0";"0";"0";"0";"0";"0";"0.0232";"0.2212";"0";"0";"0";"6e-04";"0";"0";"0";"0";"0";"0";"0.1212";"0";"0.1709";"0";"0";"0";"0";"0";"0.3408";"0"
"x-479207";"Z_6";"100";"product";"TRUE";"100";"5";"0.1";"cubic";"5000";"1.9501";"1.9709";"1.8862";"1.9261";"1.8547";"1.2928";"1.9487";"1.9085";"1.8783";"1.7468";"1.9773";"1.9755";"1.4748";"1.8807";"1.8786";"1.0916";"1.4302";"1.311";"1.857";"1.946";"1.874";"1.9077";"1.7406";"1.9663";"1.9713";"1.908";"1.1265";"1.7216";"1.8701";"1.9509";"1.1418"
"s-359589";"Z_1";"50";"sum";"FALSE";"50";"0.1";"0.5";"softplus";"5000";"0";"0";"0";"0.0073";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
