"ID";"N";"E";"Z1_int";"Z2_int";"Z3_int";"Z4_int";"Z5_int";"Z6_int";"interv"
"b-130389";"1096";"1";"0";"0";"0";"0";"0";"0";"None"
"b-130389";"1832";"2";"0";"0";"0";"0";"0";"1";"close"
"b-130389";"2072";"3";"0";"0";"0";"0";"0";"1";"close"
"a-113400";"2476";"1";"0";"0";"0";"0";"0";"0";"None"
"a-113400";"34";"2";"1";"0";"1";"1";"1";"1";"all"
"a-113400";"2490";"3";"1";"0";"1";"0";"0";"0";"close"
"v-118339";"423";"1";"0";"0";"0";"0";"0";"0";"None"
"v-118339";"3861";"2";"1";"0";"0";"0";"0";"1";"rand"
"v-118339";"716";"3";"1";"1";"0";"1";"1";"1";"all"
"j-377118";"2912";"1";"0";"0";"0";"0";"0";"0";"None"
"j-377118";"287";"2";"0";"1";"0";"1";"0";"0";"rand"
"j-377118";"1801";"3";"1";"0";"0";"0";"0";"1";"rand"
"j-910776";"1642";"1";"0";"0";"0";"0";"0";"0";"None"
"j-910776";"234";"2";"0";"1";"1";"1";"1";"1";"all"
"j-910776";"3124";"3";"0";"0";"1";"0";"0";"0";"rand"
"m-756851";"2069";"1";"0";"0";"0";"0";"0";"0";"None"
"m-756851";"2561";"2";"1";"1";"1";"1";"1";"0";"all"
"m-756851";"370";"3";"0";"0";"1";"0";"0";"0";"rand"
"g-973180";"3235";"1";"0";"0";"0";"0";"0";"0";"None"
"g-973180";"520";"2";"0";"0";"0";"0";"0";"1";"close"
"g-973180";"1245";"3";"0";"0";"0";"0";"0";"1";"rand"
"s-653974";"4045";"1";"0";"0";"0";"0";"0";"0";"None"
"s-653974";"608";"2";"0";"1";"1";"1";"1";"1";"all"
"s-653974";"347";"3";"0";"1";"1";"1";"1";"1";"all"
"l-408111";"2357";"1";"0";"0";"0";"0";"0";"0";"None"
"l-408111";"378";"2";"0";"1";"0";"1";"0";"0";"rand"
"l-408111";"2265";"3";"0";"1";"0";"0";"0";"1";"rand"
"z-978367";"1931";"1";"0";"0";"0";"0";"0";"0";"None"
"z-978367";"868";"2";"1";"1";"1";"1";"1";"0";"all"
"z-978367";"2201";"3";"0";"0";"0";"0";"1";"0";"close"
"v-809231";"1059";"1";"0";"0";"0";"0";"0";"0";"None"
"v-809231";"606";"2";"1";"1";"0";"1";"1";"1";"all"
"v-809231";"3335";"3";"1";"0";"0";"0";"0";"1";"close"
"j-352414";"1746";"1";"0";"0";"0";"0";"0";"0";"None"
"j-352414";"807";"2";"0";"0";"1";"0";"0";"0";"rand"
"j-352414";"2447";"3";"1";"0";"0";"0";"0";"0";"rand"
"p-416090";"4347";"1";"0";"0";"0";"0";"0";"0";"None"
"p-416090";"185";"2";"0";"0";"0";"0";"0";"1";"close"
"p-416090";"468";"3";"0";"0";"0";"0";"0";"1";"close"
"b-740461";"3527";"1";"0";"0";"0";"0";"0";"0";"None"
"b-740461";"1066";"2";"0";"0";"1";"0";"0";"1";"rand"
"b-740461";"407";"3";"1";"0";"0";"0";"0";"1";"rand"
"i-278980";"504";"1";"0";"0";"0";"0";"0";"0";"None"
"i-278980";"3553";"2";"0";"1";"0";"0";"0";"0";"rand"
"i-278980";"943";"3";"0";"0";"0";"0";"0";"1";"rand"
"k-300506";"1856";"1";"0";"0";"0";"0";"0";"0";"None"
"k-300506";"2680";"2";"0";"1";"1";"1";"1";"1";"all"
"k-300506";"464";"3";"0";"0";"0";"0";"0";"1";"rand"
"l-418694";"2238";"1";"0";"0";"0";"0";"0";"0";"None"
"l-418694";"1305";"2";"1";"0";"0";"1";"0";"0";"rand"
"l-418694";"1457";"3";"1";"1";"0";"1";"1";"1";"all"
"f-720207";"4211";"1";"0";"0";"0";"0";"0";"0";"None"
"f-720207";"645";"2";"1";"1";"1";"1";"0";"1";"all"
"f-720207";"144";"3";"0";"0";"0";"0";"0";"1";"rand"
"h-127960";"2216";"1";"0";"0";"0";"0";"0";"0";"None"
"h-127960";"1093";"2";"1";"1";"1";"0";"1";"1";"all"
"h-127960";"1691";"3";"1";"1";"1";"0";"1";"1";"all"
"o-975156";"2289";"1";"0";"0";"0";"0";"0";"0";"None"
"o-975156";"813";"2";"0";"0";"0";"0";"0";"1";"close"
"o-975156";"1898";"3";"0";"0";"0";"0";"0";"1";"rand"
"b-435734";"4873";"1";"0";"0";"0";"0";"0";"0";"None"
"b-435734";"118";"2";"0";"0";"1";"0";"0";"1";"close"
"b-435734";"9";"3";"1";"1";"1";"0";"1";"1";"all"
"k-152190";"3040";"1";"0";"0";"0";"0";"0";"0";"None"
"k-152190";"1235";"2";"0";"0";"1";"0";"0";"1";"rand"
"k-152190";"725";"3";"0";"0";"1";"0";"0";"1";"rand"
"r-949110";"23";"1";"0";"0";"0";"0";"0";"0";"None"
"r-949110";"1942";"2";"1";"0";"0";"0";"0";"1";"close"
"r-949110";"3035";"3";"1";"1";"0";"1";"1";"1";"all"
"n-774556";"2254";"1";"0";"0";"0";"0";"0";"0";"None"
"n-774556";"1979";"2";"0";"1";"0";"0";"0";"0";"rand"
"n-774556";"767";"3";"0";"0";"1";"0";"0";"0";"close"
"m-468418";"2891";"1";"0";"0";"0";"0";"0";"0";"None"
"m-468418";"103";"2";"0";"0";"0";"1";"0";"0";"close"
"m-468418";"2006";"3";"0";"0";"0";"1";"0";"0";"close"
"d-466625";"1912";"1";"0";"0";"0";"0";"0";"0";"None"
"d-466625";"2403";"2";"0";"1";"0";"0";"0";"1";"rand"
"d-466625";"685";"3";"1";"1";"1";"0";"1";"1";"all"
"m-798465";"4104";"1";"0";"0";"0";"0";"0";"0";"None"
"m-798465";"329";"2";"1";"1";"0";"1";"1";"1";"all"
"m-798465";"567";"3";"1";"0";"0";"1";"0";"0";"close"
"a-695236";"3013";"1";"0";"0";"0";"0";"0";"0";"None"
"a-695236";"450";"2";"1";"1";"1";"1";"0";"1";"all"
"a-695236";"1537";"3";"0";"0";"0";"0";"0";"1";"close"
"x-928975";"1395";"1";"0";"0";"0";"0";"0";"0";"None"
"x-928975";"3321";"2";"1";"1";"1";"0";"1";"1";"all"
"x-928975";"284";"3";"0";"0";"1";"0";"0";"1";"close"
"s-319841";"1323";"1";"0";"0";"0";"0";"0";"0";"None"
"s-319841";"3573";"2";"1";"1";"1";"1";"0";"1";"all"
"s-319841";"104";"3";"0";"0";"0";"0";"0";"1";"close"
"r-629625";"3973";"1";"0";"0";"0";"0";"0";"0";"None"
"r-629625";"723";"2";"1";"1";"1";"1";"0";"1";"all"
"r-629625";"304";"3";"0";"0";"0";"0";"0";"1";"rand"
"b-778110";"3033";"1";"0";"0";"0";"0";"0";"0";"None"
"b-778110";"458";"2";"1";"0";"0";"0";"0";"1";"rand"
"b-778110";"1509";"3";"0";"0";"1";"0";"0";"1";"close"
"e-614994";"1653";"1";"0";"0";"0";"0";"0";"0";"None"
"e-614994";"21";"2";"0";"0";"0";"0";"0";"1";"close"
"e-614994";"326";"3";"1";"1";"1";"1";"0";"1";"all"
"v-863561";"1449";"1";"0";"0";"0";"0";"0";"0";"None"
"v-863561";"53";"2";"0";"0";"1";"0";"0";"1";"rand"
"v-863561";"498";"3";"1";"0";"0";"0";"0";"1";"rand"
"h-974690";"447";"1";"0";"0";"0";"0";"0";"0";"None"
"h-974690";"60";"2";"1";"0";"0";"0";"0";"1";"rand"
"h-974690";"1493";"3";"1";"1";"0";"1";"1";"1";"all"
"g-860416";"1739";"1";"0";"0";"0";"0";"0";"0";"None"
"g-860416";"55";"2";"1";"0";"1";"0";"0";"0";"close"
"g-860416";"206";"3";"1";"0";"1";"0";"0";"0";"close"
"i-310143";"892";"1";"0";"0";"0";"0";"0";"0";"None"
"i-310143";"317";"2";"1";"1";"1";"1";"0";"1";"all"
"i-310143";"791";"3";"0";"0";"0";"0";"0";"1";"close"
"r-711537";"149";"1";"0";"0";"0";"0";"0";"0";"None"
"r-711537";"1119";"2";"0";"0";"1";"0";"0";"1";"close"
"r-711537";"732";"3";"0";"1";"0";"0";"0";"1";"rand"
"h-201028";"1419";"1";"0";"0";"0";"0";"0";"0";"None"
"h-201028";"201";"2";"1";"0";"0";"1";"0";"0";"rand"
"h-201028";"380";"3";"0";"1";"0";"0";"0";"1";"rand"
"l-580867";"1267";"1";"0";"0";"0";"0";"0";"0";"None"
"l-580867";"512";"2";"0";"0";"1";"0";"0";"1";"rand"
"l-580867";"221";"3";"1";"1";"1";"0";"1";"1";"all"
"p-302413";"612";"1";"0";"0";"0";"0";"0";"0";"None"
"p-302413";"517";"2";"1";"0";"0";"0";"0";"1";"rand"
"p-302413";"871";"3";"1";"0";"1";"1";"1";"1";"all"
"p-982017";"1039";"1";"0";"0";"0";"0";"0";"0";"None"
"p-982017";"457";"2";"1";"0";"1";"0";"0";"0";"rand"
"p-982017";"504";"3";"1";"0";"1";"1";"1";"1";"all"
"i-143848";"1915";"1";"0";"0";"0";"0";"0";"0";"None"
"i-143848";"35";"2";"1";"0";"0";"1";"0";"0";"rand"
"i-143848";"50";"3";"1";"1";"0";"1";"1";"1";"all"
"j-566796";"404";"1";"0";"0";"0";"0";"0";"0";"None"
"j-566796";"43";"2";"0";"0";"1";"0";"0";"0";"close"
"j-566796";"1553";"3";"0";"0";"1";"0";"0";"0";"close"
"a-360883";"781";"1";"0";"0";"0";"0";"0";"0";"None"
"a-360883";"201";"2";"0";"0";"1";"0";"0";"1";"close"
"a-360883";"1018";"3";"1";"1";"1";"0";"1";"1";"all"
"p-951733";"293";"1";"0";"0";"0";"0";"0";"0";"None"
"p-951733";"777";"2";"1";"0";"1";"0";"0";"0";"close"
"p-951733";"930";"3";"1";"0";"1";"0";"0";"0";"close"
"f-342067";"330";"1";"0";"0";"0";"0";"0";"0";"None"
"f-342067";"561";"2";"0";"1";"0";"0";"0";"1";"rand"
"f-342067";"1109";"3";"0";"0";"1";"0";"0";"1";"close"
"e-926745";"551";"1";"0";"0";"0";"0";"0";"0";"None"
"e-926745";"1191";"2";"1";"0";"0";"1";"0";"0";"rand"
"e-926745";"258";"3";"1";"1";"0";"1";"1";"1";"all"
"o-220941";"903";"1";"0";"0";"0";"0";"0";"0";"None"
"o-220941";"920";"2";"0";"0";"1";"0";"0";"0";"rand"
"o-220941";"177";"3";"0";"0";"0";"1";"0";"0";"rand"
"k-921136";"1909";"1";"0";"0";"0";"0";"0";"0";"None"
"k-921136";"20";"2";"0";"0";"0";"0";"0";"1";"close"
"k-921136";"71";"3";"0";"0";"0";"0";"0";"1";"close"
"c-502207";"1459";"1";"0";"0";"0";"0";"0";"0";"None"
"c-502207";"58";"2";"1";"0";"1";"1";"1";"1";"all"
"c-502207";"483";"3";"1";"0";"1";"1";"1";"1";"all"
"m-181481";"1577";"1";"0";"0";"0";"0";"0";"0";"None"
"m-181481";"320";"2";"0";"0";"0";"0";"0";"1";"rand"
"m-181481";"103";"3";"0";"0";"0";"0";"0";"1";"close"
"f-256751";"1566";"1";"0";"0";"0";"0";"0";"0";"None"
"f-256751";"334";"2";"0";"0";"1";"0";"0";"0";"close"
"f-256751";"100";"3";"0";"0";"0";"1";"0";"0";"close"
"m-930302";"231";"1";"0";"0";"0";"0";"0";"0";"None"
"m-930302";"683";"2";"1";"0";"0";"0";"0";"1";"rand"
"m-930302";"1086";"3";"1";"0";"1";"0";"0";"0";"rand"
"e-950329";"1370";"1";"0";"0";"0";"0";"0";"0";"None"
"e-950329";"547";"2";"0";"1";"1";"1";"1";"1";"all"
"e-950329";"83";"3";"0";"1";"1";"1";"1";"1";"all"
"d-932139";"340";"1";"0";"0";"0";"0";"0";"0";"None"
"d-932139";"1273";"2";"1";"0";"0";"1";"0";"0";"close"
"d-932139";"387";"3";"0";"1";"0";"0";"0";"1";"close"
"n-280707";"1158";"1";"0";"0";"0";"0";"0";"0";"None"
"n-280707";"616";"2";"0";"1";"1";"1";"1";"1";"all"
"n-280707";"226";"3";"0";"0";"1";"0";"0";"0";"rand"
"i-155573";"366";"1";"0";"0";"0";"0";"0";"0";"None"
"i-155573";"272";"2";"0";"0";"0";"1";"0";"0";"rand"
"i-155573";"1362";"3";"0";"0";"0";"0";"0";"1";"rand"
"c-116022";"579";"1";"0";"0";"0";"0";"0";"0";"None"
"c-116022";"1368";"2";"0";"1";"0";"1";"0";"0";"close"
"c-116022";"53";"3";"1";"0";"0";"1";"0";"0";"rand"
"r-344274";"1811";"1";"0";"0";"0";"0";"0";"0";"None"
"r-344274";"64";"2";"0";"0";"0";"1";"0";"0";"close"
"r-344274";"125";"3";"0";"0";"0";"1";"0";"0";"rand"
"s-372883";"232";"1";"0";"0";"0";"0";"0";"0";"None"
"s-372883";"79";"2";"0";"1";"1";"1";"1";"1";"all"
"s-372883";"1689";"3";"0";"1";"1";"1";"1";"1";"all"
"j-347313";"1595";"1";"0";"0";"0";"0";"0";"0";"None"
"j-347313";"22";"2";"0";"0";"0";"0";"1";"0";"close"
"j-347313";"383";"3";"1";"0";"0";"0";"0";"0";"rand"
"d-154725";"1681";"1";"0";"0";"0";"0";"0";"0";"None"
"d-154725";"257";"2";"1";"0";"0";"0";"0";"1";"rand"
"d-154725";"62";"3";"0";"0";"1";"0";"0";"1";"close"
"x-759773";"1880";"1";"0";"0";"0";"0";"0";"0";"None"
"x-759773";"93";"2";"0";"0";"0";"0";"0";"1";"close"
"x-759773";"27";"3";"1";"1";"1";"1";"0";"1";"all"
"g-512790";"558";"1";"0";"0";"0";"0";"0";"0";"None"
"g-512790";"1056";"2";"1";"0";"1";"1";"1";"1";"all"
"g-512790";"386";"3";"1";"0";"0";"0";"0";"1";"rand"
"e-325138";"1206";"1";"0";"0";"0";"0";"0";"0";"None"
"e-325138";"629";"2";"0";"1";"0";"0";"0";"1";"rand"
"e-325138";"165";"3";"1";"0";"0";"0";"0";"1";"close"
"i-551038";"1127";"1";"0";"0";"0";"0";"0";"0";"None"
"i-551038";"151";"2";"0";"0";"0";"0";"0";"1";"close"
"i-551038";"722";"3";"0";"0";"0";"0";"0";"1";"close"
"g-762943";"925";"1";"0";"0";"0";"0";"0";"0";"None"
"g-762943";"458";"2";"1";"1";"0";"1";"1";"1";"all"
"g-762943";"617";"3";"0";"1";"0";"0";"0";"1";"close"
"q-168709";"545";"1";"0";"0";"0";"0";"0";"0";"None"
"q-168709";"1183";"2";"1";"0";"0";"0";"0";"1";"rand"
"q-168709";"272";"3";"0";"1";"0";"0";"0";"1";"close"
"e-808046";"1874";"1";"0";"0";"0";"0";"0";"0";"None"
"e-808046";"58";"2";"0";"0";"0";"0";"0";"1";"rand"
"e-808046";"68";"3";"1";"1";"1";"1";"0";"1";"all"
"v-310342";"1861";"1";"0";"0";"0";"0";"0";"0";"None"
"v-310342";"23";"2";"0";"1";"1";"1";"1";"1";"all"
"v-310342";"116";"3";"0";"1";"0";"0";"0";"0";"close"
"j-808969";"379";"1";"0";"0";"0";"0";"0";"0";"None"
"j-808969";"1535";"2";"0";"0";"1";"0";"0";"1";"close"
"j-808969";"86";"3";"0";"0";"1";"0";"0";"1";"rand"
"m-901466";"1205";"1";"0";"0";"0";"0";"0";"0";"None"
"m-901466";"106";"2";"1";"0";"1";"0";"0";"0";"close"
"m-901466";"689";"3";"1";"0";"1";"0";"0";"0";"close"
"h-963282";"164";"1";"0";"0";"0";"0";"0";"0";"None"
"h-963282";"480";"2";"1";"0";"1";"0";"0";"0";"close"
"h-963282";"1356";"3";"1";"0";"1";"0";"0";"0";"close"
"y-547406";"457";"1";"0";"0";"0";"0";"0";"0";"None"
"y-547406";"1102";"2";"1";"0";"0";"0";"0";"1";"rand"
"y-547406";"441";"3";"1";"0";"0";"0";"0";"1";"rand"
"i-718983";"536";"1";"0";"0";"0";"0";"0";"0";"None"
"i-718983";"1091";"2";"0";"0";"0";"0";"1";"0";"rand"
"i-718983";"373";"3";"1";"1";"1";"1";"1";"0";"all"
"b-692887";"394";"1";"0";"0";"0";"0";"0";"0";"None"
"b-692887";"541";"2";"1";"0";"1";"1";"1";"1";"all"
"b-692887";"1065";"3";"1";"0";"1";"1";"1";"1";"all"
"r-363915";"891";"1";"0";"0";"0";"0";"0";"0";"None"
"r-363915";"307";"2";"1";"0";"0";"0";"0";"1";"rand"
"r-363915";"802";"3";"0";"0";"1";"0";"0";"1";"rand"
"i-527456";"172";"1";"0";"0";"0";"0";"0";"0";"None"
"i-527456";"34";"2";"1";"0";"1";"0";"0";"0";"close"
"i-527456";"294";"3";"1";"0";"1";"0";"0";"0";"rand"
"a-188127";"95";"1";"0";"0";"0";"0";"0";"0";"None"
"a-188127";"351";"2";"0";"0";"1";"0";"0";"1";"rand"
"a-188127";"54";"3";"0";"0";"1";"0";"0";"1";"close"
"d-648959";"325";"1";"0";"0";"0";"0";"0";"0";"None"
"d-648959";"72";"2";"0";"0";"1";"0";"0";"1";"close"
"d-648959";"103";"3";"1";"0";"0";"0";"0";"1";"rand"
"g-405378";"212";"1";"0";"0";"0";"0";"0";"0";"None"
"g-405378";"129";"2";"0";"1";"1";"1";"1";"1";"all"
"g-405378";"159";"3";"0";"1";"0";"0";"0";"0";"rand"
"i-643700";"405";"1";"0";"0";"0";"0";"0";"0";"None"
"i-643700";"70";"2";"1";"0";"0";"0";"0";"1";"rand"
"i-643700";"25";"3";"0";"1";"0";"1";"0";"0";"rand"
"i-834909";"460";"1";"0";"0";"0";"0";"0";"0";"None"
"i-834909";"2";"2";"0";"1";"0";"0";"0";"1";"rand"
"i-834909";"38";"3";"1";"1";"0";"1";"1";"1";"all"
"r-485594";"118";"1";"0";"0";"0";"0";"0";"0";"None"
"r-485594";"119";"2";"0";"0";"0";"0";"0";"1";"rand"
"r-485594";"263";"3";"0";"0";"0";"0";"0";"1";"rand"
"t-114680";"69";"1";"0";"0";"0";"0";"0";"0";"None"
"t-114680";"345";"2";"1";"0";"0";"0";"0";"1";"rand"
"t-114680";"86";"3";"1";"1";"1";"0";"1";"1";"all"
"v-142171";"241";"1";"0";"0";"0";"0";"0";"0";"None"
"v-142171";"32";"2";"1";"1";"1";"0";"1";"1";"all"
"v-142171";"227";"3";"0";"0";"1";"0";"0";"1";"close"
"a-571700";"213";"1";"0";"0";"0";"0";"0";"0";"None"
"a-571700";"225";"2";"1";"0";"1";"1";"1";"1";"all"
"a-571700";"62";"3";"1";"0";"1";"1";"1";"1";"all"
"m-988174";"164";"1";"0";"0";"0";"0";"0";"0";"None"
"m-988174";"85";"2";"0";"0";"1";"0";"0";"1";"close"
"m-988174";"251";"3";"0";"0";"1";"0";"0";"1";"close"
"t-461360";"3";"1";"0";"0";"0";"0";"0";"0";"None"
"t-461360";"469";"2";"0";"0";"0";"0";"1";"0";"rand"
"t-461360";"28";"3";"0";"0";"0";"1";"0";"0";"close"
"l-851061";"391";"1";"0";"0";"0";"0";"0";"0";"None"
"l-851061";"51";"2";"1";"1";"1";"1";"0";"1";"all"
"l-851061";"58";"3";"0";"0";"0";"0";"0";"1";"rand"
"y-763771";"326";"1";"0";"0";"0";"0";"0";"0";"None"
"y-763771";"49";"2";"1";"1";"0";"1";"1";"1";"all"
"y-763771";"125";"3";"1";"0";"0";"0";"0";"1";"close"
"a-781692";"153";"1";"0";"0";"0";"0";"0";"0";"None"
"a-781692";"310";"2";"1";"0";"1";"1";"1";"1";"all"
"a-781692";"37";"3";"1";"0";"0";"1";"0";"0";"rand"
"k-942243";"397";"1";"0";"0";"0";"0";"0";"0";"None"
"k-942243";"97";"2";"1";"0";"0";"0";"0";"0";"rand"
"k-942243";"6";"3";"1";"1";"1";"1";"1";"0";"all"
"v-869065";"424";"1";"0";"0";"0";"0";"0";"0";"None"
"v-869065";"63";"2";"0";"0";"1";"0";"0";"1";"close"
"v-869065";"13";"3";"0";"0";"1";"0";"0";"1";"close"
"s-634564";"383";"1";"0";"0";"0";"0";"0";"0";"None"
"s-634564";"10";"2";"1";"1";"1";"1";"0";"1";"all"
"s-634564";"107";"3";"1";"1";"1";"1";"0";"1";"all"
"k-874551";"201";"1";"0";"0";"0";"0";"0";"0";"None"
"k-874551";"262";"2";"0";"1";"0";"1";"0";"0";"rand"
"k-874551";"37";"3";"1";"0";"0";"0";"0";"1";"rand"
"y-398420";"255";"1";"0";"0";"0";"0";"0";"0";"None"
"y-398420";"207";"2";"1";"0";"1";"0";"0";"0";"close"
"y-398420";"38";"3";"1";"0";"1";"0";"0";"0";"close"
"l-223789";"482";"1";"0";"0";"0";"0";"0";"0";"None"
"l-223789";"5";"2";"1";"1";"1";"1";"0";"1";"all"
"l-223789";"13";"3";"0";"0";"0";"0";"0";"1";"close"
"g-414689";"231";"1";"0";"0";"0";"0";"0";"0";"None"
"g-414689";"44";"2";"0";"0";"0";"0";"0";"1";"rand"
"g-414689";"225";"3";"0";"0";"0";"0";"0";"1";"close"
"t-156960";"451";"1";"0";"0";"0";"0";"0";"0";"None"
"t-156960";"20";"2";"1";"1";"1";"1";"0";"1";"all"
"t-156960";"29";"3";"0";"0";"0";"0";"0";"1";"rand"
"t-267662";"424";"1";"0";"0";"0";"0";"0";"0";"None"
"t-267662";"33";"2";"0";"0";"0";"0";"0";"1";"rand"
"t-267662";"43";"3";"1";"1";"1";"1";"0";"1";"all"
"z-150661";"119";"1";"0";"0";"0";"0";"0";"0";"None"
"z-150661";"105";"2";"0";"1";"0";"0";"0";"1";"rand"
"z-150661";"276";"3";"1";"0";"0";"1";"0";"0";"close"
"l-258184";"335";"1";"0";"0";"0";"0";"0";"0";"None"
"l-258184";"38";"2";"0";"0";"0";"1";"0";"0";"rand"
"l-258184";"127";"3";"0";"1";"1";"1";"1";"1";"all"
"f-457119";"250";"1";"0";"0";"0";"0";"0";"0";"None"
"f-457119";"240";"2";"0";"0";"0";"0";"1";"0";"rand"
"f-457119";"10";"3";"0";"0";"0";"0";"1";"0";"close"
"e-484710";"37";"1";"0";"0";"0";"0";"0";"0";"None"
"e-484710";"93";"2";"0";"1";"0";"0";"0";"0";"rand"
"e-484710";"370";"3";"0";"1";"0";"0";"0";"0";"rand"
"b-646982";"487";"1";"0";"0";"0";"0";"0";"0";"None"
"b-646982";"10";"2";"0";"0";"0";"1";"0";"0";"close"
"b-646982";"3";"3";"0";"0";"0";"0";"1";"0";"close"
"q-365291";"211";"1";"0";"0";"0";"0";"0";"0";"None"
"q-365291";"77";"2";"0";"0";"0";"0";"1";"0";"close"
"q-365291";"212";"3";"0";"0";"0";"0";"1";"0";"close"
"s-569885";"50";"1";"0";"0";"0";"0";"0";"0";"None"
"s-569885";"428";"2";"0";"1";"0";"1";"0";"0";"rand"
"s-569885";"22";"3";"1";"0";"0";"0";"0";"1";"rand"
"p-569174";"8";"1";"0";"0";"0";"0";"0";"0";"None"
"p-569174";"189";"2";"0";"0";"1";"0";"0";"1";"rand"
"p-569174";"303";"3";"0";"0";"1";"0";"0";"1";"close"
"v-184530";"115";"1";"0";"0";"0";"0";"0";"0";"None"
"v-184530";"67";"2";"0";"0";"0";"1";"0";"0";"close"
"v-184530";"318";"3";"0";"0";"1";"0";"0";"0";"close"
"q-870940";"404";"1";"0";"0";"0";"0";"0";"0";"None"
"q-870940";"77";"2";"0";"0";"0";"0";"1";"0";"rand"
"q-870940";"19";"3";"1";"1";"1";"1";"1";"0";"all"
"g-837829";"74";"1";"0";"0";"0";"0";"0";"0";"None"
"g-837829";"105";"2";"1";"0";"1";"1";"1";"1";"all"
"g-837829";"321";"3";"1";"0";"1";"0";"0";"0";"close"
"l-283162";"240";"1";"0";"0";"0";"0";"0";"0";"None"
"l-283162";"95";"2";"1";"0";"0";"1";"0";"0";"rand"
"l-283162";"165";"3";"0";"1";"0";"0";"0";"1";"close"
"j-821065";"343";"1";"0";"0";"0";"0";"0";"0";"None"
"j-821065";"145";"2";"0";"1";"0";"1";"0";"0";"rand"
"j-821065";"12";"3";"1";"0";"0";"0";"0";"1";"rand"
"u-672863";"443";"1";"0";"0";"0";"0";"0";"0";"None"
"u-672863";"21";"2";"1";"0";"0";"1";"0";"0";"rand"
"u-672863";"36";"3";"0";"1";"0";"1";"0";"0";"rand"
"z-702944";"271";"1";"0";"0";"0";"0";"0";"0";"None"
"z-702944";"153";"2";"0";"0";"1";"0";"0";"0";"close"
"z-702944";"76";"3";"0";"1";"1";"1";"1";"1";"all"
"j-663215";"69";"1";"0";"0";"0";"0";"0";"0";"None"
"j-663215";"294";"2";"1";"0";"1";"1";"1";"1";"all"
"j-663215";"137";"3";"1";"0";"1";"0";"0";"0";"close"
"f-433287";"406";"1";"0";"0";"0";"0";"0";"0";"None"
"f-433287";"67";"2";"0";"1";"1";"1";"1";"1";"all"
"f-433287";"27";"3";"0";"1";"1";"1";"1";"1";"all"
"x-904503";"181";"1";"0";"0";"0";"0";"0";"0";"None"
"x-904503";"121";"2";"1";"0";"1";"0";"0";"0";"close"
"x-904503";"198";"3";"1";"0";"1";"0";"0";"0";"close"
"k-339396";"47";"1";"0";"0";"0";"0";"0";"0";"None"
"k-339396";"246";"2";"0";"1";"0";"0";"0";"0";"rand"
"k-339396";"207";"3";"1";"1";"1";"1";"1";"0";"all"
"g-663429";"399";"1";"0";"0";"0";"0";"0";"0";"None"
"g-663429";"97";"2";"0";"1";"0";"0";"0";"0";"rand"
"g-663429";"4";"3";"0";"0";"1";"0";"0";"0";"close"
"w-304033";"267";"1";"0";"0";"0";"0";"0";"0";"None"
"w-304033";"179";"2";"1";"1";"0";"1";"1";"1";"all"
"w-304033";"54";"3";"0";"1";"0";"0";"0";"1";"rand"
"w-811949";"138";"1";"0";"0";"0";"0";"0";"0";"None"
"w-811949";"54";"2";"0";"0";"0";"0";"0";"1";"rand"
"w-811949";"308";"3";"0";"0";"0";"0";"0";"1";"rand"
"e-683691";"232";"1";"0";"0";"0";"0";"0";"0";"None"
"e-683691";"262";"2";"0";"1";"0";"1";"0";"0";"close"
"e-683691";"6";"3";"0";"1";"0";"1";"0";"0";"rand"
