"ID";"N";"E";"Z1_int";"Z2_int";"Z3_int";"Z4_int";"Z5_int";"Z6_int";"interv"
"a-300307";"56";"2";"0";"0";"1";"0";"0";"1";"close"
"a-300307";"119";"3";"1";"0";"0";"0";"0";"1";"rand"
"s-236503";"48";"1";"0";"0";"0";"0";"0";"0";"None"
"s-236503";"72";"2";"1";"0";"0";"0";"0";"1";"close"
"s-236503";"80";"3";"1";"0";"0";"0";"0";"1";"close"
"i-244677";"23";"1";"0";"0";"0";"0";"0";"0";"None"
"i-244677";"99";"2";"1";"0";"0";"0";"0";"1";"rand"
"i-244677";"78";"3";"1";"0";"0";"0";"0";"1";"close"
"z-461241";"23";"1";"0";"0";"0";"0";"0";"0";"None"
"z-461241";"10";"2";"1";"0";"1";"0";"0";"0";"close"
"z-461241";"167";"3";"1";"0";"1";"0";"0";"0";"rand"
"b-848031";"109";"1";"0";"0";"0";"0";"0";"0";"None"
"b-848031";"36";"2";"0";"0";"1";"0";"0";"0";"close"
"b-848031";"55";"3";"0";"1";"0";"0";"0";"0";"close"
"i-311024";"21";"1";"0";"0";"0";"0";"0";"0";"None"
"i-311024";"149";"2";"0";"0";"0";"0";"0";"1";"rand"
"i-311024";"30";"3";"0";"0";"0";"0";"0";"1";"close"
"g-474142";"43";"1";"0";"0";"0";"0";"0";"0";"None"
"g-474142";"8";"2";"1";"0";"0";"1";"0";"0";"rand"
"g-474142";"149";"3";"1";"0";"1";"0";"0";"0";"close"
"t-292174";"40";"1";"0";"0";"0";"0";"0";"0";"None"
"t-292174";"25";"2";"1";"0";"0";"0";"0";"0";"rand"
"t-292174";"135";"3";"0";"0";"0";"1";"0";"0";"rand"
"v-381086";"163";"1";"0";"0";"0";"0";"0";"0";"None"
"v-381086";"27";"2";"1";"1";"1";"0";"1";"1";"all"
"v-381086";"10";"3";"1";"1";"1";"0";"1";"1";"all"
"e-396232";"138";"1";"0";"0";"0";"0";"0";"0";"None"
"e-396232";"61";"2";"0";"1";"0";"0";"0";"1";"rand"
"e-396232";"1";"3";"0";"0";"1";"0";"0";"1";"close"
"f-161039";"107";"1";"0";"0";"0";"0";"0";"0";"None"
"f-161039";"74";"2";"1";"0";"0";"0";"0";"1";"close"
"f-161039";"19";"3";"0";"1";"0";"0";"0";"1";"rand"
"k-913039";"135";"1";"0";"0";"0";"0";"0";"0";"None"
"k-913039";"65";"2";"0";"1";"0";"1";"0";"0";"close"
"k-913039";"0";"3";"1";"1";"0";"1";"1";"1";"all"
"m-587497";"147";"1";"0";"0";"0";"0";"0";"0";"None"
"m-587497";"1";"2";"1";"1";"1";"1";"1";"0";"all"
"m-587497";"52";"3";"0";"0";"1";"0";"0";"0";"close"
"s-264493";"58";"1";"0";"0";"0";"0";"0";"0";"None"
"s-264493";"36";"2";"1";"1";"0";"1";"1";"1";"all"
"s-264493";"106";"3";"0";"1";"0";"1";"0";"0";"rand"
"t-676482";"46";"1";"0";"0";"0";"0";"0";"0";"None"
"t-676482";"17";"2";"1";"1";"1";"1";"0";"1";"all"
"t-676482";"137";"3";"1";"1";"1";"1";"0";"1";"all"
"l-705724";"175";"1";"0";"0";"0";"0";"0";"0";"None"
"l-705724";"5";"2";"0";"0";"0";"0";"1";"0";"rand"
"l-705724";"20";"3";"0";"0";"0";"1";"0";"0";"close"
"x-435166";"134";"1";"0";"0";"0";"0";"0";"0";"None"
"x-435166";"20";"2";"1";"0";"0";"0";"0";"1";"rand"
"x-435166";"46";"3";"1";"0";"1";"1";"1";"1";"all"
"m-416940";"107";"1";"0";"0";"0";"0";"0";"0";"None"
"m-416940";"68";"2";"0";"0";"0";"0";"1";"0";"rand"
"m-416940";"25";"3";"1";"1";"1";"1";"1";"0";"all"
"h-326377";"35";"1";"0";"0";"0";"0";"0";"0";"None"
"h-326377";"162";"2";"1";"0";"0";"1";"0";"0";"close"
"h-326377";"3";"3";"0";"1";"0";"1";"0";"0";"rand"
"e-277082";"138";"1";"0";"0";"0";"0";"0";"0";"None"
"e-277082";"13";"2";"0";"1";"1";"1";"1";"1";"all"
"e-277082";"49";"3";"0";"1";"1";"1";"1";"1";"all"
"i-738074";"152";"1";"0";"0";"0";"0";"0";"0";"None"
"i-738074";"5";"2";"1";"0";"1";"0";"0";"0";"close"
"i-738074";"43";"3";"1";"0";"0";"1";"0";"0";"rand"
"b-128064";"69";"1";"0";"0";"0";"0";"0";"0";"None"
"b-128064";"90";"2";"0";"0";"1";"0";"0";"1";"rand"
"b-128064";"41";"3";"0";"0";"1";"0";"0";"1";"close"
"m-919263";"15";"1";"0";"0";"0";"0";"0";"0";"None"
"m-919263";"57";"2";"0";"1";"1";"1";"1";"1";"all"
"m-919263";"128";"3";"0";"0";"1";"0";"0";"0";"rand"
"u-734512";"155";"1";"0";"0";"0";"0";"0";"0";"None"
"u-734512";"8";"2";"0";"1";"0";"0";"0";"0";"close"
"u-734512";"37";"3";"0";"1";"1";"1";"1";"1";"all"
"l-350838";"167";"1";"0";"0";"0";"0";"0";"0";"None"
"l-350838";"30";"2";"0";"0";"0";"0";"0";"1";"rand"
"l-350838";"3";"3";"0";"0";"0";"0";"0";"1";"rand"
"b-536561";"177";"1";"0";"0";"0";"0";"0";"0";"None"
"b-536561";"23";"2";"0";"0";"0";"0";"0";"1";"rand"
"b-536561";"0";"3";"1";"1";"1";"1";"0";"1";"all"
"v-933707";"118";"1";"0";"0";"0";"0";"0";"0";"None"
"v-933707";"50";"2";"0";"0";"0";"0";"0";"1";"rand"
"v-933707";"32";"3";"0";"1";"0";"0";"0";"0";"close"
"y-887000";"148";"1";"0";"0";"0";"0";"0";"0";"None"
"y-887000";"48";"2";"0";"0";"0";"1";"0";"0";"close"
"y-887000";"4";"3";"0";"0";"0";"1";"0";"0";"close"
"s-627798";"150";"1";"0";"0";"0";"0";"0";"0";"None"
"s-627798";"43";"2";"0";"0";"0";"0";"0";"1";"rand"
"s-627798";"7";"3";"0";"0";"0";"0";"0";"1";"rand"
"y-123404";"123";"1";"0";"0";"0";"0";"0";"0";"None"
"y-123404";"55";"2";"1";"0";"0";"1";"0";"0";"rand"
"y-123404";"22";"3";"1";"1";"0";"1";"1";"1";"all"
"a-390633";"34";"1";"0";"0";"0";"0";"0";"0";"None"
"a-390633";"19";"2";"1";"0";"1";"0";"0";"0";"rand"
"a-390633";"147";"3";"1";"0";"0";"1";"0";"0";"rand"
"l-688984";"195";"1";"0";"0";"0";"0";"0";"0";"None"
"l-688984";"3";"2";"1";"1";"1";"1";"1";"0";"all"
"l-688984";"2";"3";"0";"0";"0";"1";"0";"0";"close"
"f-807736";"141";"1";"0";"0";"0";"0";"0";"0";"None"
"f-807736";"28";"2";"1";"1";"1";"1";"0";"1";"all"
"f-807736";"31";"3";"0";"0";"0";"0";"0";"1";"close"
"c-221533";"147";"1";"0";"0";"0";"0";"0";"0";"None"
"c-221533";"34";"2";"1";"1";"1";"0";"1";"1";"all"
"c-221533";"19";"3";"0";"0";"1";"0";"0";"1";"rand"
"h-437773";"95";"1";"0";"0";"0";"0";"0";"0";"None"
"h-437773";"60";"2";"0";"1";"0";"0";"0";"1";"rand"
"h-437773";"45";"3";"1";"1";"1";"0";"1";"1";"all"
"y-928047";"154";"1";"0";"0";"0";"0";"0";"0";"None"
"y-928047";"44";"2";"1";"0";"0";"0";"0";"1";"rand"
"y-928047";"2";"3";"0";"0";"1";"0";"0";"1";"close"
"c-689305";"84";"1";"0";"0";"0";"0";"0";"0";"None"
"c-689305";"73";"2";"0";"0";"0";"0";"0";"1";"rand"
"c-689305";"43";"3";"1";"1";"1";"1";"0";"1";"all"
"c-695857";"85";"1";"0";"0";"0";"0";"0";"0";"None"
"c-695857";"47";"2";"1";"0";"1";"0";"0";"0";"close"
"c-695857";"68";"3";"1";"0";"1";"1";"1";"1";"all"
"z-477076";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"z-477076";"129";"2";"0";"0";"0";"1";"0";"0";"rand"
"z-477076";"15";"3";"1";"1";"1";"1";"1";"0";"all"
"t-565944";"197";"1";"0";"0";"0";"0";"0";"0";"None"
"t-565944";"1";"2";"1";"1";"1";"0";"1";"1";"all"
"t-565944";"2";"3";"1";"1";"1";"0";"1";"1";"all"
"x-763452";"177";"1";"0";"0";"0";"0";"0";"0";"None"
"x-763452";"4";"2";"1";"1";"1";"0";"1";"1";"all"
"x-763452";"19";"3";"0";"0";"1";"0";"0";"1";"close"
"s-627227";"108";"1";"0";"0";"0";"0";"0";"0";"None"
"s-627227";"84";"2";"1";"1";"0";"1";"1";"1";"all"
"s-627227";"8";"3";"1";"0";"0";"0";"0";"1";"close"
"w-462879";"99";"1";"0";"0";"0";"0";"0";"0";"None"
"w-462879";"97";"2";"1";"1";"1";"1";"1";"0";"all"
"w-462879";"4";"3";"1";"1";"1";"1";"1";"0";"all"
"w-549500";"97";"1";"0";"0";"0";"0";"0";"0";"None"
"w-549500";"41";"2";"0";"0";"1";"0";"0";"0";"rand"
"w-549500";"62";"3";"0";"1";"1";"1";"1";"1";"all"
"h-566592";"173";"1";"0";"0";"0";"0";"0";"0";"None"
"h-566592";"8";"2";"1";"1";"1";"0";"1";"1";"all"
"h-566592";"19";"3";"1";"1";"1";"0";"1";"1";"all"
"p-249120";"181";"1";"0";"0";"0";"0";"0";"0";"None"
"p-249120";"17";"2";"0";"1";"0";"0";"0";"1";"close"
"p-249120";"2";"3";"1";"0";"0";"1";"0";"0";"close"
"f-570957";"81";"1";"0";"0";"0";"0";"0";"0";"None"
"f-570957";"74";"2";"1";"0";"1";"0";"0";"0";"close"
"f-570957";"45";"3";"1";"0";"1";"0";"0";"0";"close"
"b-433552";"169";"1";"0";"0";"0";"0";"0";"0";"None"
"b-433552";"14";"2";"1";"0";"1";"0";"0";"0";"close"
"b-433552";"17";"3";"1";"0";"0";"1";"0";"0";"rand"
"i-360170";"76";"1";"0";"0";"0";"0";"0";"0";"None"
"i-360170";"67";"2";"0";"1";"0";"0";"0";"0";"close"
"i-360170";"57";"3";"0";"0";"1";"0";"0";"0";"close"
"p-510158";"61";"1";"0";"0";"0";"0";"0";"0";"None"
"p-510158";"126";"2";"0";"1";"1";"1";"1";"1";"all"
"p-510158";"13";"3";"0";"0";"1";"0";"0";"0";"close"
"t-132141";"192";"1";"0";"0";"0";"0";"0";"0";"None"
"t-132141";"5";"2";"0";"1";"1";"1";"1";"1";"all"
"t-132141";"3";"3";"0";"1";"1";"1";"1";"1";"all"
"b-634326";"144";"1";"0";"0";"0";"0";"0";"0";"None"
"b-634326";"54";"2";"1";"0";"1";"0";"0";"0";"close"
"b-634326";"2";"3";"1";"0";"0";"1";"0";"0";"rand"
"f-400516";"162";"1";"0";"0";"0";"0";"0";"0";"None"
"f-400516";"31";"2";"1";"1";"1";"0";"1";"1";"all"
"f-400516";"7";"3";"1";"1";"1";"0";"1";"1";"all"
"m-400397";"112";"1";"0";"0";"0";"0";"0";"0";"None"
"m-400397";"7";"2";"0";"0";"0";"1";"0";"0";"rand"
"m-400397";"81";"3";"0";"1";"1";"1";"1";"1";"all"
"u-831714";"199";"1";"0";"0";"0";"0";"0";"0";"None"
"u-831714";"1";"2";"1";"0";"0";"0";"0";"1";"close"
"u-831714";"0";"3";"1";"1";"0";"1";"1";"1";"all"
"x-391437";"140";"1";"0";"0";"0";"0";"0";"0";"None"
"x-391437";"3";"2";"0";"1";"0";"1";"0";"0";"close"
"x-391437";"57";"3";"1";"1";"0";"1";"1";"1";"all"
"i-962454";"121";"1";"0";"0";"0";"0";"0";"0";"None"
"i-962454";"59";"2";"0";"0";"0";"0";"1";"0";"rand"
"i-962454";"20";"3";"0";"0";"0";"1";"0";"0";"rand"
"g-176607";"181";"1";"0";"0";"0";"0";"0";"0";"None"
"g-176607";"7";"2";"1";"1";"0";"1";"1";"1";"all"
"g-176607";"12";"3";"0";"1";"0";"1";"0";"0";"close"
"j-860099";"14";"1";"0";"0";"0";"0";"0";"0";"None"
"j-860099";"74";"2";"1";"1";"1";"1";"0";"1";"all"
"j-860099";"112";"3";"0";"0";"0";"0";"0";"1";"rand"
"y-118628";"86";"1";"0";"0";"0";"0";"0";"0";"None"
"y-118628";"95";"2";"0";"0";"1";"0";"0";"0";"close"
"y-118628";"19";"3";"0";"1";"1";"1";"1";"1";"all"
"r-114049";"41";"1";"0";"0";"0";"0";"0";"0";"None"
"r-114049";"61";"2";"0";"1";"0";"1";"0";"0";"close"
"r-114049";"98";"3";"1";"0";"0";"1";"0";"0";"close"
"r-332706";"157";"1";"0";"0";"0";"0";"0";"0";"None"
"r-332706";"10";"2";"0";"0";"0";"1";"0";"0";"rand"
"r-332706";"33";"3";"1";"1";"1";"1";"1";"0";"all"
"k-329964";"63";"1";"0";"0";"0";"0";"0";"0";"None"
"k-329964";"123";"2";"1";"1";"0";"1";"1";"1";"all"
"k-329964";"14";"3";"1";"0";"0";"1";"0";"0";"close"
"g-595122";"118";"1";"0";"0";"0";"0";"0";"0";"None"
"g-595122";"73";"2";"1";"0";"0";"1";"0";"0";"rand"
"g-595122";"9";"3";"1";"0";"0";"1";"0";"0";"rand"
"l-631861";"59";"1";"0";"0";"0";"0";"0";"0";"None"
"l-631861";"3";"2";"1";"1";"1";"1";"0";"1";"all"
"l-631861";"138";"3";"0";"0";"0";"0";"0";"1";"close"
"r-781684";"30";"1";"0";"0";"0";"0";"0";"0";"None"
"r-781684";"155";"2";"0";"1";"0";"0";"0";"1";"rand"
"r-781684";"15";"3";"0";"0";"1";"0";"0";"1";"close"
"i-775123";"80";"1";"0";"0";"0";"0";"0";"0";"None"
"i-775123";"85";"2";"1";"1";"1";"0";"1";"1";"all"
"i-775123";"35";"3";"0";"0";"1";"0";"0";"1";"close"
"c-693580";"47";"1";"0";"0";"0";"0";"0";"0";"None"
"c-693580";"116";"2";"1";"1";"1";"0";"1";"1";"all"
"c-693580";"37";"3";"0";"0";"1";"0";"0";"1";"rand"
"u-231200";"179";"1";"0";"0";"0";"0";"0";"0";"None"
"u-231200";"20";"2";"1";"0";"1";"1";"1";"1";"all"
"u-231200";"1";"3";"1";"0";"1";"0";"0";"0";"close"
"m-862599";"122";"1";"0";"0";"0";"0";"0";"0";"None"
"m-862599";"14";"2";"0";"0";"1";"0";"0";"0";"close"
"m-862599";"64";"3";"0";"0";"0";"0";"1";"0";"rand"
"w-788983";"30";"1";"0";"0";"0";"0";"0";"0";"None"
"w-788983";"91";"2";"1";"0";"0";"0";"0";"1";"close"
"w-788983";"79";"3";"1";"0";"0";"0";"0";"1";"close"
"i-129862";"74";"1";"0";"0";"0";"0";"0";"0";"None"
"i-129862";"126";"2";"0";"0";"0";"0";"1";"0";"close"
"i-129862";"0";"3";"0";"0";"0";"0";"1";"0";"rand"
"p-340917";"113";"1";"0";"0";"0";"0";"0";"0";"None"
"p-340917";"21";"2";"0";"0";"0";"1";"0";"0";"rand"
"p-340917";"66";"3";"0";"0";"0";"0";"1";"0";"rand"
"x-793754";"174";"1";"0";"0";"0";"0";"0";"0";"None"
"x-793754";"19";"2";"0";"1";"0";"0";"0";"1";"close"
"x-793754";"7";"3";"1";"1";"0";"1";"1";"1";"all"
"i-209034";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"i-209034";"60";"2";"1";"1";"1";"1";"0";"1";"all"
"i-209034";"84";"3";"0";"0";"0";"0";"0";"1";"rand"
"m-540023";"78";"1";"0";"0";"0";"0";"0";"0";"None"
"m-540023";"5";"2";"1";"1";"1";"1";"1";"0";"all"
"m-540023";"117";"3";"1";"0";"0";"0";"0";"0";"rand"
"r-165412";"169";"1";"0";"0";"0";"0";"0";"0";"None"
"r-165412";"18";"2";"0";"1";"0";"0";"0";"0";"close"
"r-165412";"13";"3";"0";"1";"0";"0";"0";"0";"rand"
"l-853800";"194";"1";"0";"0";"0";"0";"0";"0";"None"
"l-853800";"5";"2";"0";"0";"1";"0";"0";"1";"close"
"l-853800";"1";"3";"0";"0";"1";"0";"0";"1";"close"
"x-742468";"144";"1";"0";"0";"0";"0";"0";"0";"None"
"x-742468";"16";"2";"0";"0";"0";"0";"0";"1";"close"
"x-742468";"40";"3";"0";"0";"0";"0";"0";"1";"close"
"f-148381";"33";"1";"0";"0";"0";"0";"0";"0";"None"
"f-148381";"85";"2";"1";"1";"0";"1";"1";"1";"all"
"f-148381";"82";"3";"0";"1";"0";"1";"0";"0";"close"
"q-598159";"1";"1";"0";"0";"0";"0";"0";"0";"None"
"q-598159";"56";"2";"0";"0";"1";"0";"0";"0";"rand"
"q-598159";"143";"3";"0";"0";"1";"0";"0";"0";"rand"
"k-444798";"173";"1";"0";"0";"0";"0";"0";"0";"None"
"k-444798";"13";"2";"0";"0";"1";"0";"0";"1";"rand"
"k-444798";"14";"3";"0";"0";"1";"0";"0";"1";"close"
"o-173699";"45";"1";"0";"0";"0";"0";"0";"0";"None"
"o-173699";"147";"2";"0";"0";"1";"0";"0";"0";"close"
"o-173699";"8";"3";"0";"0";"1";"0";"0";"0";"close"
"t-490292";"175";"1";"0";"0";"0";"0";"0";"0";"None"
"t-490292";"15";"2";"0";"0";"1";"0";"0";"0";"rand"
"t-490292";"10";"3";"0";"0";"1";"0";"0";"0";"close"
"v-294335";"188";"1";"0";"0";"0";"0";"0";"0";"None"
"v-294335";"5";"2";"1";"1";"0";"1";"1";"1";"all"
"v-294335";"7";"3";"0";"1";"0";"0";"0";"1";"rand"
"g-900981";"44";"1";"0";"0";"0";"0";"0";"0";"None"
"g-900981";"17";"2";"1";"0";"0";"1";"0";"0";"close"
"g-900981";"139";"3";"0";"1";"0";"1";"0";"0";"close"
"o-888382";"183";"1";"0";"0";"0";"0";"0";"0";"None"
"o-888382";"5";"2";"0";"1";"0";"0";"0";"0";"rand"
"o-888382";"12";"3";"0";"1";"1";"1";"1";"1";"all"
"v-727110";"193";"1";"0";"0";"0";"0";"0";"0";"None"
"v-727110";"1";"2";"0";"1";"0";"0";"0";"0";"close"
"v-727110";"6";"3";"0";"1";"1";"1";"1";"1";"all"
"v-459678";"119";"1";"0";"0";"0";"0";"0";"0";"None"
"v-459678";"79";"2";"1";"0";"1";"0";"0";"0";"close"
"v-459678";"2";"3";"1";"0";"1";"0";"0";"0";"rand"
"l-538468";"191";"1";"0";"0";"0";"0";"0";"0";"None"
"l-538468";"4";"2";"0";"0";"0";"0";"0";"1";"close"
"l-538468";"5";"3";"0";"0";"0";"0";"0";"1";"rand"
"n-864153";"121";"1";"0";"0";"0";"0";"0";"0";"None"
"n-864153";"62";"2";"1";"0";"0";"1";"0";"0";"rand"
"n-864153";"17";"3";"0";"1";"0";"1";"0";"0";"close"
"k-282322";"167";"1";"0";"0";"0";"0";"0";"0";"None"
"k-282322";"25";"2";"0";"1";"1";"1";"1";"1";"all"
"k-282322";"8";"3";"0";"1";"0";"0";"0";"0";"close"
"x-944579";"51";"1";"0";"0";"0";"0";"0";"0";"None"
"x-944579";"110";"2";"0";"0";"0";"0";"0";"1";"rand"
"x-944579";"39";"3";"0";"0";"0";"0";"0";"1";"close"
"c-483659";"188";"1";"0";"0";"0";"0";"0";"0";"None"
"c-483659";"7";"2";"1";"0";"1";"1";"1";"1";"all"
"c-483659";"5";"3";"1";"0";"0";"0";"0";"1";"rand"
"b-880269";"132";"1";"0";"0";"0";"0";"0";"0";"None"
"b-880269";"19";"2";"0";"1";"0";"0";"0";"0";"rand"
"b-880269";"49";"3";"0";"0";"1";"0";"0";"0";"rand"
"e-319249";"88";"1";"0";"0";"0";"0";"0";"0";"None"
"e-319249";"80";"2";"0";"0";"1";"0";"0";"1";"rand"
"e-319249";"32";"3";"1";"1";"1";"0";"1";"1";"all"
"q-999560";"86";"1";"0";"0";"0";"0";"0";"0";"None"
"q-999560";"48";"2";"0";"0";"1";"0";"0";"1";"close"
"q-999560";"66";"3";"0";"1";"0";"0";"0";"1";"rand"
"i-763377";"83";"1";"0";"0";"0";"0";"0";"0";"None"
"i-763377";"43";"2";"1";"0";"0";"1";"0";"0";"rand"
"i-763377";"74";"3";"1";"0";"0";"0";"0";"1";"rand"
"i-517329";"81";"1";"0";"0";"0";"0";"0";"0";"None"
"i-517329";"32";"2";"0";"0";"0";"0";"0";"1";"close"
"i-517329";"87";"3";"1";"1";"1";"1";"0";"1";"all"
"i-180039";"99";"1";"0";"0";"0";"0";"0";"0";"None"
"i-180039";"40";"2";"0";"1";"1";"1";"1";"1";"all"
"i-180039";"61";"3";"0";"1";"0";"0";"0";"0";"close"
"m-830997";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"m-830997";"25";"2";"1";"0";"1";"0";"0";"0";"close"
"m-830997";"83";"3";"1";"0";"0";"1";"0";"0";"rand"
"n-845712";"124";"1";"0";"0";"0";"0";"0";"0";"None"
"n-845712";"29";"2";"0";"0";"1";"0";"0";"1";"close"
"n-845712";"47";"3";"0";"0";"1";"0";"0";"1";"close"
"i-751866";"170";"1";"0";"0";"0";"0";"0";"0";"None"
"i-751866";"179";"2";"0";"0";"0";"0";"0";"1";"close"
"i-751866";"151";"3";"1";"1";"1";"1";"0";"1";"all"
"o-955817";"103";"1";"0";"0";"0";"0";"0";"0";"None"
"o-955817";"152";"2";"0";"0";"1";"0";"0";"1";"close"
"o-955817";"245";"3";"0";"0";"1";"0";"0";"1";"close"
"a-137027";"354";"1";"0";"0";"0";"0";"0";"0";"None"
"a-137027";"37";"2";"0";"0";"0";"0";"1";"0";"rand"
"a-137027";"109";"3";"1";"1";"1";"1";"1";"0";"all"
"q-401844";"70";"1";"0";"0";"0";"0";"0";"0";"None"
"q-401844";"73";"2";"1";"1";"0";"1";"1";"1";"all"
"q-401844";"357";"3";"1";"1";"0";"1";"1";"1";"all"
"n-674662";"328";"1";"0";"0";"0";"0";"0";"0";"None"
"n-674662";"21";"2";"0";"0";"1";"0";"0";"0";"rand"
"n-674662";"151";"3";"0";"1";"1";"1";"1";"1";"all"
"d-566805";"317";"1";"0";"0";"0";"0";"0";"0";"None"
"d-566805";"5";"2";"0";"0";"0";"0";"0";"1";"close"
"d-566805";"178";"3";"1";"1";"1";"1";"0";"1";"all"
"p-214346";"86";"1";"0";"0";"0";"0";"0";"0";"None"
"p-214346";"109";"2";"0";"1";"1";"1";"1";"1";"all"
"p-214346";"305";"3";"0";"0";"1";"0";"0";"0";"close"
"u-385268";"336";"1";"0";"0";"0";"0";"0";"0";"None"
"u-385268";"116";"2";"0";"0";"1";"0";"0";"1";"close"
"u-385268";"48";"3";"0";"0";"1";"0";"0";"1";"close"
"o-534982";"131";"1";"0";"0";"0";"0";"0";"0";"None"
"o-534982";"193";"2";"1";"1";"1";"0";"1";"1";"all"
"o-534982";"176";"3";"0";"1";"0";"0";"0";"1";"rand"
"f-506967";"155";"1";"0";"0";"0";"0";"0";"0";"None"
"f-506967";"203";"2";"0";"1";"1";"1";"1";"1";"all"
"f-506967";"142";"3";"0";"0";"1";"0";"0";"0";"close"
"f-854541";"400";"1";"0";"0";"0";"0";"0";"0";"None"
"f-854541";"52";"2";"0";"0";"1";"0";"0";"1";"close"
"f-854541";"48";"3";"0";"0";"1";"0";"0";"1";"rand"
"x-211659";"299";"1";"0";"0";"0";"0";"0";"0";"None"
"x-211659";"62";"2";"1";"1";"0";"1";"1";"1";"all"
"x-211659";"139";"3";"1";"1";"0";"1";"1";"1";"all"
"z-434973";"347";"1";"0";"0";"0";"0";"0";"0";"None"
"z-434973";"18";"2";"0";"0";"0";"0";"1";"0";"rand"
"z-434973";"135";"3";"0";"0";"1";"0";"0";"0";"close"
"j-678924";"356";"1";"0";"0";"0";"0";"0";"0";"None"
"j-678924";"77";"2";"0";"1";"0";"0";"0";"1";"close"
"j-678924";"67";"3";"1";"0";"0";"1";"0";"0";"rand"
"e-939082";"301";"1";"0";"0";"0";"0";"0";"0";"None"
"e-939082";"103";"2";"0";"0";"0";"1";"0";"0";"rand"
"e-939082";"96";"3";"0";"1";"0";"0";"0";"0";"close"
"g-701399";"345";"1";"0";"0";"0";"0";"0";"0";"None"
"g-701399";"95";"2";"0";"1";"0";"1";"0";"0";"rand"
"g-701399";"60";"3";"1";"0";"0";"0";"0";"1";"rand"
"i-971886";"490";"1";"0";"0";"0";"0";"0";"0";"None"
"i-971886";"8";"2";"0";"0";"0";"0";"0";"1";"rand"
"i-971886";"2";"3";"1";"1";"1";"1";"0";"1";"all"
"v-208864";"263";"1";"0";"0";"0";"0";"0";"0";"None"
"v-208864";"219";"2";"0";"0";"0";"1";"0";"0";"close"
"v-208864";"18";"3";"0";"0";"0";"1";"0";"0";"rand"
"p-237809";"340";"1";"0";"0";"0";"0";"0";"0";"None"
"p-237809";"87";"2";"0";"0";"1";"0";"0";"1";"rand"
"p-237809";"73";"3";"0";"0";"1";"0";"0";"1";"close"
"v-901189";"142";"1";"0";"0";"0";"0";"0";"0";"None"
"v-901189";"287";"2";"1";"0";"1";"0";"0";"0";"close"
"v-901189";"71";"3";"1";"0";"1";"0";"0";"0";"close"
"q-664515";"32";"1";"0";"0";"0";"0";"0";"0";"None"
"q-664515";"277";"2";"1";"1";"0";"1";"1";"1";"all"
"q-664515";"191";"3";"0";"1";"0";"0";"0";"1";"close"
"x-867530";"35";"1";"0";"0";"0";"0";"0";"0";"None"
"x-867530";"381";"2";"0";"0";"1";"0";"0";"1";"rand"
"x-867530";"84";"3";"0";"1";"0";"0";"0";"1";"rand"
"r-439107";"380";"1";"0";"0";"0";"0";"0";"0";"None"
"r-439107";"98";"2";"0";"0";"0";"0";"0";"1";"close"
"r-439107";"22";"3";"1";"1";"1";"1";"0";"1";"all"
"d-120465";"260";"1";"0";"0";"0";"0";"0";"0";"None"
"d-120465";"148";"2";"0";"0";"0";"0";"1";"0";"close"
"d-120465";"92";"3";"1";"1";"1";"1";"1";"0";"all"
"q-484020";"472";"1";"0";"0";"0";"0";"0";"0";"None"
"q-484020";"25";"2";"1";"1";"1";"1";"0";"1";"all"
"q-484020";"3";"3";"1";"1";"1";"1";"0";"1";"all"
"m-989802";"120";"1";"0";"0";"0";"0";"0";"0";"None"
"m-989802";"234";"2";"0";"0";"0";"0";"0";"1";"rand"
"m-989802";"146";"3";"0";"1";"1";"1";"1";"1";"all"
"y-949593";"423";"1";"0";"0";"0";"0";"0";"0";"None"
"y-949593";"45";"2";"0";"1";"1";"1";"1";"1";"all"
"y-949593";"32";"3";"0";"1";"0";"0";"0";"0";"rand"
"o-369409";"106";"1";"0";"0";"0";"0";"0";"0";"None"
"o-369409";"283";"2";"1";"1";"1";"1";"0";"1";"all"
"o-369409";"111";"3";"0";"0";"0";"0";"0";"1";"rand"
"q-426907";"46";"1";"0";"0";"0";"0";"0";"0";"None"
"q-426907";"342";"2";"1";"0";"1";"1";"1";"1";"all"
"q-426907";"112";"3";"1";"0";"1";"0";"0";"0";"close"
"a-938856";"48";"1";"0";"0";"0";"0";"0";"0";"None"
"a-938856";"75";"2";"0";"0";"1";"0";"0";"0";"rand"
"a-938856";"377";"3";"0";"1";"1";"1";"1";"1";"all"
"f-457900";"103";"1";"0";"0";"0";"0";"0";"0";"None"
"f-457900";"24";"2";"0";"0";"1";"0";"0";"1";"close"
"f-457900";"373";"3";"0";"0";"1";"0";"0";"1";"close"
"c-827091";"148";"1";"0";"0";"0";"0";"0";"0";"None"
"c-827091";"198";"2";"1";"0";"1";"0";"0";"0";"close"
"c-827091";"154";"3";"1";"0";"1";"1";"1";"1";"all"
"u-318005";"443";"1";"0";"0";"0";"0";"0";"0";"None"
"u-318005";"6";"2";"1";"0";"1";"0";"0";"0";"close"
"u-318005";"51";"3";"1";"0";"1";"1";"1";"1";"all"
"e-393148";"248";"1";"0";"0";"0";"0";"0";"0";"None"
"e-393148";"118";"2";"0";"0";"0";"0";"0";"1";"rand"
"e-393148";"134";"3";"1";"1";"1";"1";"0";"1";"all"
