"ID";"N";"E";"Z1_int";"Z2_int";"Z3_int";"Z4_int";"Z5_int";"Z6_int";"interv"
"i-506121";"123";"1";"0";"0";"0";"0";"0";"0";"None"
"i-506121";"14";"2";"0";"0";"0";"1";"0";"0";"close"
"i-506121";"63";"3";"1";"1";"1";"1";"1";"0";"all"
"s-390792";"114";"1";"0";"0";"0";"0";"0";"0";"None"
"s-390792";"43";"2";"0";"0";"1";"0";"0";"1";"close"
"s-390792";"43";"3";"1";"1";"1";"0";"1";"1";"all"
"l-931242";"150";"1";"0";"0";"0";"0";"0";"0";"None"
"l-931242";"31";"2";"1";"0";"1";"0";"0";"0";"rand"
"l-931242";"19";"3";"1";"0";"1";"0";"0";"0";"close"
"a-577136";"160";"1";"0";"0";"0";"0";"0";"0";"None"
"a-577136";"6";"2";"0";"1";"0";"0";"0";"0";"close"
"a-577136";"34";"3";"0";"1";"1";"1";"1";"1";"all"
"p-718787";"185";"1";"0";"0";"0";"0";"0";"0";"None"
"p-718787";"15";"2";"0";"1";"1";"1";"1";"1";"all"
"p-718787";"0";"3";"0";"1";"1";"1";"1";"1";"all"
"z-445417";"81";"1";"0";"0";"0";"0";"0";"0";"None"
"z-445417";"102";"2";"0";"0";"0";"0";"0";"1";"rand"
"z-445417";"17";"3";"0";"0";"0";"1";"0";"0";"rand"
"h-559380";"132";"1";"0";"0";"0";"0";"0";"0";"None"
"h-559380";"5";"2";"1";"0";"1";"0";"0";"0";"close"
"h-559380";"63";"3";"1";"0";"1";"0";"0";"0";"close"
"f-532221";"30";"1";"0";"0";"0";"0";"0";"0";"None"
"f-532221";"123";"2";"0";"0";"0";"1";"0";"0";"rand"
"f-532221";"47";"3";"0";"1";"1";"1";"1";"1";"all"
"t-187942";"84";"1";"0";"0";"0";"0";"0";"0";"None"
"t-187942";"36";"2";"0";"0";"1";"0";"0";"1";"close"
"t-187942";"80";"3";"0";"0";"1";"0";"0";"1";"close"
"g-330258";"18";"1";"0";"0";"0";"0";"0";"0";"None"
"g-330258";"153";"2";"1";"1";"1";"1";"1";"0";"all"
"g-330258";"29";"3";"0";"1";"0";"0";"0";"0";"rand"
"q-596622";"160";"1";"0";"0";"0";"0";"0";"0";"None"
"q-596622";"15";"2";"0";"0";"1";"0";"0";"1";"rand"
"q-596622";"25";"3";"0";"1";"0";"0";"0";"1";"rand"
"n-309975";"172";"1";"0";"0";"0";"0";"0";"0";"None"
"n-309975";"3";"2";"1";"1";"1";"1";"1";"0";"all"
"n-309975";"25";"3";"1";"1";"1";"1";"1";"0";"all"
"b-429321";"139";"1";"0";"0";"0";"0";"0";"0";"None"
"b-429321";"22";"2";"0";"1";"1";"1";"1";"1";"all"
"b-429321";"39";"3";"0";"1";"1";"1";"1";"1";"all"
"c-559198";"138";"1";"0";"0";"0";"0";"0";"0";"None"
"c-559198";"53";"2";"1";"1";"1";"1";"0";"1";"all"
"c-559198";"9";"3";"0";"0";"0";"0";"0";"1";"close"
"w-238984";"145";"1";"0";"0";"0";"0";"0";"0";"None"
"w-238984";"15";"2";"0";"1";"0";"0";"0";"0";"rand"
"w-238984";"40";"3";"1";"1";"1";"1";"1";"0";"all"
"e-598449";"152";"1";"0";"0";"0";"0";"0";"0";"None"
"e-598449";"26";"2";"1";"0";"0";"0";"0";"1";"rand"
"e-598449";"22";"3";"0";"1";"0";"1";"0";"0";"rand"
"r-263815";"79";"1";"0";"0";"0";"0";"0";"0";"None"
"r-263815";"18";"2";"0";"0";"1";"0";"0";"0";"close"
"r-263815";"103";"3";"0";"1";"0";"0";"0";"0";"close"
"w-393517";"80";"1";"0";"0";"0";"0";"0";"0";"None"
"w-393517";"4";"2";"0";"0";"0";"0";"0";"1";"rand"
"w-393517";"116";"3";"1";"1";"1";"1";"0";"1";"all"
"d-204285";"91";"1";"0";"0";"0";"0";"0";"0";"None"
"d-204285";"39";"2";"0";"1";"1";"1";"1";"1";"all"
"d-204285";"70";"3";"0";"1";"0";"0";"0";"0";"close"
"z-279031";"110";"1";"0";"0";"0";"0";"0";"0";"None"
"z-279031";"63";"2";"0";"0";"0";"0";"0";"1";"rand"
"z-279031";"27";"3";"0";"0";"0";"0";"0";"1";"rand"
"j-523078";"31";"1";"0";"0";"0";"0";"0";"0";"None"
"j-523078";"29";"2";"0";"0";"0";"1";"0";"0";"rand"
"j-523078";"140";"3";"0";"0";"1";"0";"0";"0";"close"
"f-731214";"104";"1";"0";"0";"0";"0";"0";"0";"None"
"f-731214";"16";"2";"0";"0";"0";"0";"1";"0";"close"
"f-731214";"80";"3";"1";"1";"1";"1";"1";"0";"all"
"g-188993";"81";"1";"0";"0";"0";"0";"0";"0";"None"
"g-188993";"58";"2";"1";"0";"1";"0";"0";"0";"close"
"g-188993";"61";"3";"1";"0";"0";"1";"0";"0";"rand"
"z-903583";"171";"1";"0";"0";"0";"0";"0";"0";"None"
"z-903583";"26";"2";"1";"1";"1";"0";"1";"1";"all"
"z-903583";"3";"3";"0";"0";"1";"0";"0";"1";"rand"
"p-672067";"196";"1";"0";"0";"0";"0";"0";"0";"None"
"p-672067";"2";"2";"1";"1";"0";"1";"1";"1";"all"
"p-672067";"2";"3";"0";"1";"0";"1";"0";"0";"close"
"n-865390";"93";"1";"0";"0";"0";"0";"0";"0";"None"
"n-865390";"42";"2";"1";"0";"1";"0";"0";"0";"rand"
"n-865390";"65";"3";"1";"0";"0";"0";"0";"1";"rand"
"b-150645";"119";"1";"0";"0";"0";"0";"0";"0";"None"
"b-150645";"63";"2";"0";"1";"1";"1";"1";"1";"all"
"b-150645";"18";"3";"0";"1";"1";"1";"1";"1";"all"
"d-717414";"121";"1";"0";"0";"0";"0";"0";"0";"None"
"d-717414";"20";"2";"1";"0";"1";"0";"0";"0";"close"
"d-717414";"59";"3";"1";"0";"1";"1";"1";"1";"all"
"y-393700";"134";"1";"0";"0";"0";"0";"0";"0";"None"
"y-393700";"12";"2";"1";"1";"1";"1";"1";"0";"all"
"y-393700";"54";"3";"1";"0";"0";"0";"0";"0";"rand"
"g-301060";"139";"1";"0";"0";"0";"0";"0";"0";"None"
"g-301060";"5";"2";"1";"0";"0";"0";"0";"1";"rand"
"g-301060";"56";"3";"1";"0";"0";"0";"0";"1";"close"
"g-302585";"149";"1";"0";"0";"0";"0";"0";"0";"None"
"g-302585";"18";"2";"1";"0";"1";"1";"1";"1";"all"
"g-302585";"33";"3";"1";"0";"1";"1";"1";"1";"all"
"v-595620";"176";"1";"0";"0";"0";"0";"0";"0";"None"
"v-595620";"4";"2";"0";"0";"1";"0";"0";"1";"rand"
"v-595620";"20";"3";"0";"0";"1";"0";"0";"1";"close"
"i-273744";"182";"1";"0";"0";"0";"0";"0";"0";"None"
"i-273744";"8";"2";"1";"0";"0";"0";"0";"1";"close"
"i-273744";"10";"3";"1";"0";"0";"0";"0";"1";"close"
"i-540891";"195";"1";"0";"0";"0";"0";"0";"0";"None"
"i-540891";"4";"2";"1";"0";"1";"0";"0";"0";"rand"
"i-540891";"1";"3";"1";"0";"1";"1";"1";"1";"all"
"t-162459";"165";"1";"0";"0";"0";"0";"0";"0";"None"
"t-162459";"20";"2";"1";"1";"1";"1";"0";"1";"all"
"t-162459";"15";"3";"0";"0";"0";"0";"0";"1";"rand"
"n-853894";"182";"1";"0";"0";"0";"0";"0";"0";"None"
"n-853894";"14";"2";"1";"1";"1";"1";"1";"0";"all"
"n-853894";"4";"3";"0";"0";"0";"0";"1";"0";"rand"
"r-446131";"199";"1";"0";"0";"0";"0";"0";"0";"None"
"r-446131";"1";"2";"0";"1";"1";"1";"1";"1";"all"
"r-446131";"0";"3";"0";"1";"1";"1";"1";"1";"all"
"f-896803";"101";"1";"0";"0";"0";"0";"0";"0";"None"
"f-896803";"3";"2";"0";"0";"1";"0";"0";"0";"rand"
"f-896803";"96";"3";"0";"1";"1";"1";"1";"1";"all"
"w-617994";"150";"1";"0";"0";"0";"0";"0";"0";"None"
"w-617994";"32";"2";"0";"0";"1";"0";"0";"1";"rand"
"w-617994";"18";"3";"0";"0";"1";"0";"0";"1";"close"
"d-308755";"154";"1";"0";"0";"0";"0";"0";"0";"None"
"d-308755";"33";"2";"0";"0";"1";"0";"0";"1";"close"
"d-308755";"13";"3";"0";"0";"1";"0";"0";"1";"close"
"r-938084";"31";"1";"0";"0";"0";"0";"0";"0";"None"
"r-938084";"142";"2";"1";"0";"1";"0";"0";"0";"close"
"r-938084";"27";"3";"1";"0";"1";"0";"0";"0";"close"
"m-679462";"63";"1";"0";"0";"0";"0";"0";"0";"None"
"m-679462";"70";"2";"0";"0";"0";"0";"0";"1";"close"
"m-679462";"67";"3";"1";"1";"1";"1";"0";"1";"all"
"a-585071";"160";"1";"0";"0";"0";"0";"0";"0";"None"
"a-585071";"35";"2";"1";"1";"1";"1";"1";"0";"all"
"a-585071";"5";"3";"1";"1";"1";"1";"1";"0";"all"
"k-364448";"173";"1";"0";"0";"0";"0";"0";"0";"None"
"k-364448";"26";"2";"0";"0";"0";"0";"0";"1";"close"
"k-364448";"1";"3";"0";"0";"0";"0";"0";"1";"close"
"l-403663";"199";"1";"0";"0";"0";"0";"0";"0";"None"
"l-403663";"1";"2";"0";"1";"1";"1";"1";"1";"all"
"l-403663";"0";"3";"0";"1";"0";"0";"0";"0";"close"
"t-706012";"119";"1";"0";"0";"0";"0";"0";"0";"None"
"t-706012";"78";"2";"1";"1";"1";"0";"1";"1";"all"
"t-706012";"3";"3";"0";"0";"1";"0";"0";"1";"close"
"t-125353";"150";"1";"0";"0";"0";"0";"0";"0";"None"
"t-125353";"21";"2";"1";"0";"0";"1";"0";"0";"rand"
"t-125353";"29";"3";"1";"0";"1";"1";"1";"1";"all"
"g-854289";"196";"1";"0";"0";"0";"0";"0";"0";"None"
"g-854289";"3";"2";"0";"0";"0";"1";"0";"0";"rand"
"g-854289";"1";"3";"0";"1";"1";"1";"1";"1";"all"
"l-390809";"82";"1";"0";"0";"0";"0";"0";"0";"None"
"l-390809";"16";"2";"0";"1";"1";"1";"1";"1";"all"
"l-390809";"102";"3";"0";"0";"0";"0";"0";"1";"rand"
"v-363972";"174";"1";"0";"0";"0";"0";"0";"0";"None"
"v-363972";"25";"2";"1";"0";"1";"0";"0";"0";"close"
"v-363972";"1";"3";"1";"0";"0";"1";"0";"0";"rand"
"y-665920";"82";"1";"0";"0";"0";"0";"0";"0";"None"
"y-665920";"110";"2";"1";"0";"1";"1";"1";"1";"all"
"y-665920";"8";"3";"1";"0";"1";"0";"0";"0";"close"
"i-246887";"135";"1";"0";"0";"0";"0";"0";"0";"None"
"i-246887";"53";"2";"0";"0";"0";"0";"0";"1";"rand"
"i-246887";"12";"3";"1";"1";"1";"1";"0";"1";"all"
"r-971437";"102";"1";"0";"0";"0";"0";"0";"0";"None"
"r-971437";"90";"2";"1";"0";"0";"0";"0";"1";"close"
"r-971437";"8";"3";"1";"0";"0";"0";"0";"1";"rand"
"t-114105";"102";"1";"0";"0";"0";"0";"0";"0";"None"
"t-114105";"27";"2";"0";"0";"0";"0";"0";"1";"close"
"t-114105";"71";"3";"0";"0";"0";"0";"0";"1";"close"
"j-664108";"139";"1";"0";"0";"0";"0";"0";"0";"None"
"j-664108";"23";"2";"1";"1";"0";"1";"1";"1";"all"
"j-664108";"38";"3";"1";"0";"0";"0";"0";"1";"rand"
"v-910016";"50";"1";"0";"0";"0";"0";"0";"0";"None"
"v-910016";"115";"2";"1";"1";"1";"1";"0";"1";"all"
"v-910016";"35";"3";"0";"0";"0";"0";"0";"1";"rand"
"b-522538";"60";"1";"0";"0";"0";"0";"0";"0";"None"
"b-522538";"19";"2";"1";"1";"1";"0";"1";"1";"all"
"b-522538";"121";"3";"0";"0";"1";"0";"0";"1";"rand"
"u-644370";"23";"1";"0";"0";"0";"0";"0";"0";"None"
"u-644370";"11";"2";"1";"0";"0";"0";"0";"1";"rand"
"u-644370";"166";"3";"1";"1";"0";"1";"1";"1";"all"
"a-288375";"132";"1";"0";"0";"0";"0";"0";"0";"None"
"a-288375";"14";"2";"1";"1";"1";"0";"1";"1";"all"
"a-288375";"54";"3";"1";"1";"1";"0";"1";"1";"all"
"t-396168";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"t-396168";"61";"2";"0";"0";"1";"0";"0";"0";"rand"
"t-396168";"47";"3";"0";"0";"0";"1";"0";"0";"rand"
"r-495865";"54";"1";"0";"0";"0";"0";"0";"0";"None"
"r-495865";"106";"2";"1";"0";"1";"1";"1";"1";"all"
"r-495865";"40";"3";"1";"0";"1";"1";"1";"1";"all"
"c-408356";"106";"1";"0";"0";"0";"0";"0";"0";"None"
"c-408356";"43";"2";"0";"1";"1";"1";"1";"1";"all"
"c-408356";"51";"3";"0";"0";"1";"0";"0";"0";"close"
"y-448702";"17";"1";"0";"0";"0";"0";"0";"0";"None"
"y-448702";"103";"2";"1";"1";"1";"0";"1";"1";"all"
"y-448702";"80";"3";"1";"0";"0";"0";"0";"1";"rand"
"i-785457";"229";"1";"0";"0";"0";"0";"0";"0";"None"
"i-785457";"186";"2";"0";"0";"0";"0";"0";"1";"close"
"i-785457";"85";"3";"1";"1";"1";"1";"0";"1";"all"
"y-257131";"305";"1";"0";"0";"0";"0";"0";"0";"None"
"y-257131";"193";"2";"1";"0";"0";"0";"0";"0";"rand"
"y-257131";"2";"3";"0";"1";"0";"0";"0";"0";"rand"
"v-833324";"11";"1";"0";"0";"0";"0";"0";"0";"None"
"v-833324";"11";"2";"1";"0";"0";"1";"0";"0";"rand"
"v-833324";"478";"3";"1";"0";"0";"0";"0";"1";"rand"
"i-776785";"150";"1";"0";"0";"0";"0";"0";"0";"None"
"i-776785";"156";"2";"1";"0";"1";"0";"0";"0";"close"
"i-776785";"194";"3";"1";"0";"1";"0";"0";"0";"close"
"e-296505";"354";"1";"0";"0";"0";"0";"0";"0";"None"
"e-296505";"137";"2";"1";"0";"1";"0";"0";"0";"close"
"e-296505";"9";"3";"1";"0";"1";"0";"0";"0";"close"
"v-426365";"234";"1";"0";"0";"0";"0";"0";"0";"None"
"v-426365";"227";"2";"0";"1";"0";"0";"0";"0";"rand"
"v-426365";"39";"3";"0";"1";"1";"1";"1";"1";"all"
"t-483098";"370";"1";"0";"0";"0";"0";"0";"0";"None"
"t-483098";"96";"2";"1";"1";"1";"0";"1";"1";"all"
"t-483098";"34";"3";"1";"1";"1";"0";"1";"1";"all"
"c-178894";"410";"1";"0";"0";"0";"0";"0";"0";"None"
"c-178894";"61";"2";"0";"0";"1";"0";"0";"1";"close"
"c-178894";"29";"3";"0";"0";"1";"0";"0";"1";"close"
"x-351080";"418";"1";"0";"0";"0";"0";"0";"0";"None"
"x-351080";"23";"2";"1";"1";"1";"1";"1";"0";"all"
"x-351080";"59";"3";"0";"0";"0";"0";"1";"0";"close"
"h-385792";"400";"1";"0";"0";"0";"0";"0";"0";"None"
"h-385792";"87";"2";"0";"0";"0";"0";"0";"1";"rand"
"h-385792";"13";"3";"0";"0";"0";"0";"0";"1";"close"
"j-969295";"311";"1";"0";"0";"0";"0";"0";"0";"None"
"j-969295";"118";"2";"0";"1";"0";"1";"0";"0";"rand"
"j-969295";"71";"3";"0";"1";"0";"1";"0";"0";"close"
"v-914998";"216";"1";"0";"0";"0";"0";"0";"0";"None"
"v-914998";"266";"2";"0";"0";"0";"0";"0";"1";"rand"
"v-914998";"18";"3";"0";"1";"0";"0";"0";"0";"close"
"u-962624";"258";"1";"0";"0";"0";"0";"0";"0";"None"
"u-962624";"65";"2";"0";"1";"0";"0";"0";"0";"close"
"u-962624";"177";"3";"0";"0";"1";"0";"0";"0";"rand"
"i-814388";"15";"1";"0";"0";"0";"0";"0";"0";"None"
"i-814388";"223";"2";"1";"1";"1";"1";"1";"0";"all"
"i-814388";"262";"3";"1";"1";"1";"1";"1";"0";"all"
"d-353118";"221";"1";"0";"0";"0";"0";"0";"0";"None"
"d-353118";"269";"2";"0";"1";"0";"0";"0";"1";"rand"
"d-353118";"10";"3";"0";"0";"1";"0";"0";"1";"close"
"e-288168";"327";"1";"0";"0";"0";"0";"0";"0";"None"
"e-288168";"16";"2";"0";"1";"0";"0";"0";"1";"close"
"e-288168";"157";"3";"0";"1";"0";"0";"0";"1";"rand"
"u-387986";"245";"1";"0";"0";"0";"0";"0";"0";"None"
"u-387986";"119";"2";"0";"0";"0";"0";"0";"1";"rand"
"u-387986";"136";"3";"0";"0";"0";"0";"0";"1";"rand"
"t-590129";"443";"1";"0";"0";"0";"0";"0";"0";"None"
"t-590129";"7";"2";"1";"1";"1";"0";"1";"1";"all"
"t-590129";"50";"3";"1";"1";"1";"0";"1";"1";"all"
"j-433620";"286";"1";"0";"0";"0";"0";"0";"0";"None"
"j-433620";"196";"2";"0";"0";"0";"0";"1";"0";"rand"
"j-433620";"18";"3";"0";"0";"1";"0";"0";"0";"close"
"p-382804";"72";"1";"0";"0";"0";"0";"0";"0";"None"
"p-382804";"148";"2";"0";"0";"0";"0";"0";"1";"rand"
"p-382804";"280";"3";"0";"0";"0";"0";"0";"1";"close"
"d-578147";"8";"1";"0";"0";"0";"0";"0";"0";"None"
"d-578147";"147";"2";"1";"1";"1";"0";"1";"1";"all"
"d-578147";"345";"3";"0";"0";"1";"0";"0";"1";"close"
"n-232573";"31";"1";"0";"0";"0";"0";"0";"0";"None"
"n-232573";"39";"2";"0";"0";"1";"0";"0";"1";"rand"
"n-232573";"430";"3";"1";"1";"1";"0";"1";"1";"all"
"n-677033";"176";"1";"0";"0";"0";"0";"0";"0";"None"
"n-677033";"183";"2";"0";"0";"1";"0";"0";"1";"close"
"n-677033";"141";"3";"1";"1";"1";"0";"1";"1";"all"
"o-862026";"492";"1";"0";"0";"0";"0";"0";"0";"None"
"o-862026";"6";"2";"1";"1";"1";"1";"0";"1";"all"
"o-862026";"2";"3";"0";"0";"0";"0";"0";"1";"rand"
"c-882982";"141";"1";"0";"0";"0";"0";"0";"0";"None"
"c-882982";"95";"2";"0";"0";"1";"0";"0";"0";"close"
"c-882982";"264";"3";"0";"1";"0";"0";"0";"0";"close"
"b-545797";"492";"1";"0";"0";"0";"0";"0";"0";"None"
"b-545797";"3";"2";"0";"0";"0";"0";"0";"1";"close"
"b-545797";"5";"3";"1";"1";"1";"1";"0";"1";"all"
"l-522324";"411";"1";"0";"0";"0";"0";"0";"0";"None"
"l-522324";"37";"2";"0";"1";"0";"0";"0";"1";"rand"
"l-522324";"52";"3";"0";"1";"0";"0";"0";"1";"rand"
"p-585875";"400";"1";"0";"0";"0";"0";"0";"0";"None"
"p-585875";"39";"2";"1";"0";"1";"1";"1";"1";"all"
"p-585875";"61";"3";"1";"0";"1";"0";"0";"0";"close"
"y-252595";"367";"1";"0";"0";"0";"0";"0";"0";"None"
"y-252595";"3";"2";"0";"1";"0";"0";"0";"1";"rand"
"y-252595";"130";"3";"0";"0";"1";"0";"0";"1";"close"
"f-886168";"280";"1";"0";"0";"0";"0";"0";"0";"None"
"f-886168";"141";"2";"0";"0";"0";"0";"0";"1";"rand"
"f-886168";"79";"3";"0";"1";"0";"0";"0";"0";"close"
"x-413793";"433";"1";"0";"0";"0";"0";"0";"0";"None"
"x-413793";"17";"2";"0";"1";"0";"1";"0";"0";"close"
"x-413793";"50";"3";"1";"1";"0";"1";"1";"1";"all"
"o-772757";"474";"1";"0";"0";"0";"0";"0";"0";"None"
"o-772757";"16";"2";"1";"1";"1";"1";"1";"0";"all"
"o-772757";"10";"3";"1";"1";"1";"1";"1";"0";"all"
"s-612068";"16";"1";"0";"0";"0";"0";"0";"0";"None"
"s-612068";"241";"2";"1";"0";"0";"1";"0";"0";"close"
"s-612068";"243";"3";"1";"0";"0";"1";"0";"0";"rand"
"c-837433";"104";"1";"0";"0";"0";"0";"0";"0";"None"
"c-837433";"43";"2";"1";"1";"1";"0";"1";"1";"all"
"c-837433";"353";"3";"0";"0";"1";"0";"0";"1";"close"
"z-388606";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"z-388606";"310";"2";"0";"1";"0";"0";"0";"1";"rand"
"z-388606";"134";"3";"0";"0";"1";"0";"0";"1";"close"
"p-413521";"178";"1";"0";"0";"0";"0";"0";"0";"None"
"p-413521";"313";"2";"1";"0";"1";"0";"0";"0";"close"
"p-413521";"9";"3";"1";"0";"1";"1";"1";"1";"all"
"q-562930";"132";"1";"0";"0";"0";"0";"0";"0";"None"
"q-562930";"328";"2";"1";"1";"1";"1";"0";"1";"all"
"q-562930";"40";"3";"0";"0";"0";"0";"0";"1";"rand"
"r-484482";"136";"1";"0";"0";"0";"0";"0";"0";"None"
"r-484482";"154";"2";"1";"1";"0";"1";"1";"1";"all"
"r-484482";"210";"3";"1";"1";"0";"1";"1";"1";"all"
"n-371278";"197";"1";"0";"0";"0";"0";"0";"0";"None"
"n-371278";"169";"2";"0";"0";"0";"0";"0";"1";"rand"
"n-371278";"134";"3";"0";"1";"1";"1";"1";"1";"all"
"x-870081";"366";"1";"0";"0";"0";"0";"0";"0";"None"
"x-870081";"86";"2";"0";"0";"0";"1";"0";"0";"rand"
"x-870081";"48";"3";"0";"0";"1";"0";"0";"0";"rand"
"e-319064";"348";"1";"0";"0";"0";"0";"0";"0";"None"
"e-319064";"115";"2";"0";"0";"0";"0";"0";"1";"rand"
"e-319064";"37";"3";"1";"1";"1";"1";"0";"1";"all"
"i-323975";"88";"1";"0";"0";"0";"0";"0";"0";"None"
"i-323975";"357";"2";"0";"0";"1";"0";"0";"1";"close"
"i-323975";"55";"3";"1";"0";"0";"0";"0";"1";"rand"
"l-749603";"458";"1";"0";"0";"0";"0";"0";"0";"None"
"l-749603";"38";"2";"0";"1";"1";"1";"1";"1";"all"
"l-749603";"4";"3";"0";"0";"0";"0";"0";"1";"rand"
"h-307415";"400";"1";"0";"0";"0";"0";"0";"0";"None"
"h-307415";"59";"2";"0";"0";"1";"0";"0";"0";"close"
"h-307415";"41";"3";"0";"0";"0";"0";"1";"0";"rand"
"a-871168";"209";"1";"0";"0";"0";"0";"0";"0";"None"
"a-871168";"68";"2";"0";"1";"0";"0";"0";"1";"rand"
"a-871168";"223";"3";"1";"1";"1";"0";"1";"1";"all"
"j-971958";"459";"1";"0";"0";"0";"0";"0";"0";"None"
"j-971958";"36";"2";"1";"1";"1";"1";"0";"1";"all"
"j-971958";"5";"3";"0";"0";"0";"0";"0";"1";"close"
"y-424927";"15";"1";"0";"0";"0";"0";"0";"0";"None"
"y-424927";"436";"2";"0";"1";"0";"0";"0";"1";"rand"
"y-424927";"49";"3";"0";"0";"1";"0";"0";"1";"close"
"z-266374";"368";"1";"0";"0";"0";"0";"0";"0";"None"
"z-266374";"50";"2";"1";"1";"1";"1";"1";"0";"all"
"z-266374";"82";"3";"1";"1";"1";"1";"1";"0";"all"
"w-422622";"298";"1";"0";"0";"0";"0";"0";"0";"None"
"w-422622";"51";"2";"0";"0";"0";"0";"0";"1";"close"
"w-422622";"151";"3";"0";"0";"0";"0";"0";"1";"rand"
"c-330011";"332";"1";"0";"0";"0";"0";"0";"0";"None"
"c-330011";"79";"2";"1";"1";"0";"1";"1";"1";"all"
"c-330011";"89";"3";"1";"0";"0";"0";"0";"1";"rand"
"x-235034";"467";"1";"0";"0";"0";"0";"0";"0";"None"
"x-235034";"21";"2";"0";"0";"0";"0";"0";"1";"rand"
"x-235034";"12";"3";"1";"1";"1";"1";"0";"1";"all"
"k-776147";"482";"1";"0";"0";"0";"0";"0";"0";"None"
"k-776147";"5";"2";"1";"1";"1";"1";"1";"0";"all"
"k-776147";"13";"3";"0";"0";"0";"0";"1";"0";"rand"
"s-609483";"71";"1";"0";"0";"0";"0";"0";"0";"None"
"s-609483";"378";"2";"0";"0";"1";"0";"0";"1";"close"
"s-609483";"51";"3";"1";"1";"1";"0";"1";"1";"all"
"e-934087";"100";"1";"0";"0";"0";"0";"0";"0";"None"
"e-934087";"256";"2";"1";"1";"1";"0";"1";"1";"all"
"e-934087";"144";"3";"1";"1";"1";"0";"1";"1";"all"
"l-749368";"465";"1";"0";"0";"0";"0";"0";"0";"None"
"l-749368";"7";"2";"0";"1";"0";"0";"0";"0";"close"
"l-749368";"28";"3";"0";"0";"1";"0";"0";"0";"close"
"l-614618";"485";"1";"0";"0";"0";"0";"0";"0";"None"
"l-614618";"14";"2";"0";"1";"0";"0";"0";"0";"close"
"l-614618";"1";"3";"0";"0";"0";"0";"0";"1";"rand"
"v-289291";"369";"1";"0";"0";"0";"0";"0";"0";"None"
"v-289291";"2";"2";"1";"1";"1";"1";"0";"1";"all"
"v-289291";"129";"3";"1";"1";"1";"1";"0";"1";"all"
"w-851736";"63";"1";"0";"0";"0";"0";"0";"0";"None"
"w-851736";"219";"2";"1";"1";"1";"1";"1";"0";"all"
"w-851736";"218";"3";"0";"0";"0";"0";"1";"0";"close"
"m-844960";"493";"1";"0";"0";"0";"0";"0";"0";"None"
"m-844960";"5";"2";"0";"0";"0";"0";"0";"1";"rand"
"m-844960";"2";"3";"0";"1";"1";"1";"1";"1";"all"
"x-114400";"66";"1";"0";"0";"0";"0";"0";"0";"None"
"x-114400";"71";"2";"1";"1";"1";"1";"0";"1";"all"
"x-114400";"363";"3";"1";"1";"1";"1";"0";"1";"all"
"w-747472";"183";"1";"0";"0";"0";"0";"0";"0";"None"
"w-747472";"271";"2";"0";"0";"0";"0";"0";"1";"rand"
"w-747472";"46";"3";"1";"1";"1";"1";"0";"1";"all"
"c-459232";"131";"1";"0";"0";"0";"0";"0";"0";"None"
"c-459232";"110";"2";"1";"0";"1";"0";"0";"0";"rand"
"c-459232";"259";"3";"1";"0";"1";"1";"1";"1";"all"
"h-839130";"233";"1";"0";"0";"0";"0";"0";"0";"None"
"h-839130";"233";"2";"0";"1";"0";"0";"0";"0";"close"
"h-839130";"34";"3";"0";"1";"1";"1";"1";"1";"all"
"b-909985";"304";"1";"0";"0";"0";"0";"0";"0";"None"
"b-909985";"22";"2";"1";"1";"0";"1";"1";"1";"all"
"b-909985";"174";"3";"1";"1";"0";"1";"1";"1";"all"
"y-994104";"47";"1";"0";"0";"0";"0";"0";"0";"None"
"y-994104";"92";"2";"0";"1";"1";"1";"1";"1";"all"
"y-994104";"361";"3";"0";"0";"1";"0";"0";"0";"rand"
"c-298200";"163";"1";"0";"0";"0";"0";"0";"0";"None"
"c-298200";"131";"2";"0";"1";"1";"1";"1";"1";"all"
"c-298200";"206";"3";"0";"1";"1";"1";"1";"1";"all"
"z-777051";"249";"1";"0";"0";"0";"0";"0";"0";"None"
"z-777051";"177";"2";"0";"1";"1";"1";"1";"1";"all"
"z-777051";"74";"3";"0";"0";"0";"0";"0";"1";"rand"
"p-259494";"394";"1";"0";"0";"0";"0";"0";"0";"None"
"p-259494";"17";"2";"0";"0";"0";"1";"0";"0";"rand"
"p-259494";"89";"3";"0";"0";"1";"0";"0";"0";"close"
"h-878971";"80";"1";"0";"0";"0";"0";"0";"0";"None"
"h-878971";"412";"2";"0";"0";"0";"0";"0";"1";"close"
"h-878971";"8";"3";"1";"1";"1";"1";"0";"1";"all"
"o-741158";"380";"1";"0";"0";"0";"0";"0";"0";"None"
"o-741158";"46";"2";"1";"1";"1";"0";"1";"1";"all"
"o-741158";"74";"3";"0";"0";"1";"0";"0";"1";"close"
"e-410031";"243";"1";"0";"0";"0";"0";"0";"0";"None"
"e-410031";"122";"2";"0";"1";"0";"1";"0";"0";"rand"
"e-410031";"135";"3";"1";"1";"0";"1";"1";"1";"all"
"s-959688";"453";"1";"0";"0";"0";"0";"0";"0";"None"
"s-959688";"5";"2";"0";"0";"0";"1";"0";"0";"rand"
"s-959688";"42";"3";"0";"0";"1";"0";"0";"0";"rand"
"l-250571";"61";"1";"0";"0";"0";"0";"0";"0";"None"
"l-250571";"143";"2";"1";"1";"1";"0";"1";"1";"all"
