"ID";"N";"E";"Z1_int";"Z2_int";"Z3_int";"Z4_int";"Z5_int";"Z6_int";"interv"
"s-907831";"90";"1";"0";"0";"0";"0";"0";"0";"None"
"s-907831";"6";"2";"1";"0";"1";"1";"1";"1";"all"
"s-907831";"104";"3";"1";"0";"1";"1";"1";"1";"all"
"d-676773";"184";"1";"0";"0";"0";"0";"0";"0";"None"
"d-676773";"8";"2";"0";"1";"0";"0";"0";"1";"rand"
"d-676773";"8";"3";"1";"1";"1";"0";"1";"1";"all"
"y-589096";"46";"1";"0";"0";"0";"0";"0";"0";"None"
"y-589096";"136";"2";"0";"0";"0";"0";"1";"0";"close"
"y-589096";"18";"3";"0";"0";"0";"1";"0";"0";"close"
"j-893331";"144";"1";"0";"0";"0";"0";"0";"0";"None"
"j-893331";"20";"2";"0";"1";"0";"0";"0";"0";"rand"
"j-893331";"36";"3";"1";"1";"1";"1";"1";"0";"all"
"p-972464";"99";"1";"0";"0";"0";"0";"0";"0";"None"
"p-972464";"10";"2";"1";"0";"1";"1";"1";"1";"all"
"p-972464";"91";"3";"1";"0";"0";"0";"0";"1";"rand"
"u-454057";"39";"1";"0";"0";"0";"0";"0";"0";"None"
"u-454057";"100";"2";"1";"0";"1";"0";"0";"0";"close"
"u-454057";"61";"3";"1";"0";"1";"0";"0";"0";"close"
"g-908517";"17";"1";"0";"0";"0";"0";"0";"0";"None"
"g-908517";"123";"2";"1";"1";"1";"1";"1";"0";"all"
"g-908517";"60";"3";"1";"1";"1";"1";"1";"0";"all"
"b-378477";"24";"1";"0";"0";"0";"0";"0";"0";"None"
"b-378477";"129";"2";"0";"1";"0";"0";"0";"0";"close"
"b-378477";"47";"3";"0";"0";"1";"0";"0";"0";"close"
"i-322737";"19";"1";"0";"0";"0";"0";"0";"0";"None"
"i-322737";"95";"2";"0";"0";"0";"0";"0";"1";"close"
"i-322737";"86";"3";"1";"1";"1";"1";"0";"1";"all"
"h-903847";"33";"1";"0";"0";"0";"0";"0";"0";"None"
"h-903847";"83";"2";"1";"1";"1";"1";"1";"0";"all"
"h-903847";"84";"3";"1";"1";"1";"1";"1";"0";"all"
"k-255871";"66";"1";"0";"0";"0";"0";"0";"0";"None"
"k-255871";"48";"2";"1";"0";"0";"1";"0";"0";"rand"
"k-255871";"86";"3";"1";"0";"1";"0";"0";"0";"close"
"w-485074";"48";"1";"0";"0";"0";"0";"0";"0";"None"
"w-485074";"82";"2";"0";"1";"1";"1";"1";"1";"all"
"w-485074";"70";"3";"0";"1";"1";"1";"1";"1";"all"
"c-731274";"179";"1";"0";"0";"0";"0";"0";"0";"None"
"c-731274";"2";"2";"0";"1";"0";"1";"0";"0";"close"
"c-731274";"19";"3";"1";"0";"0";"0";"0";"1";"close"
"b-353125";"146";"1";"0";"0";"0";"0";"0";"0";"None"
"b-353125";"50";"2";"1";"0";"0";"0";"0";"1";"rand"
"b-353125";"4";"3";"1";"1";"0";"1";"1";"1";"all"
"b-977501";"60";"1";"0";"0";"0";"0";"0";"0";"None"
"b-977501";"128";"2";"1";"1";"0";"1";"1";"1";"all"
"b-977501";"12";"3";"0";"1";"0";"0";"0";"1";"close"
"s-332386";"41";"1";"0";"0";"0";"0";"0";"0";"None"
"s-332386";"114";"2";"1";"1";"1";"0";"1";"1";"all"
"s-332386";"45";"3";"1";"1";"1";"0";"1";"1";"all"
"k-523285";"186";"1";"0";"0";"0";"0";"0";"0";"None"
"k-523285";"3";"2";"1";"0";"1";"0";"0";"0";"close"
"k-523285";"11";"3";"1";"0";"1";"1";"1";"1";"all"
"p-992021";"121";"1";"0";"0";"0";"0";"0";"0";"None"
"p-992021";"46";"2";"1";"0";"0";"0";"0";"0";"rand"
"p-992021";"33";"3";"1";"0";"0";"0";"0";"0";"rand"
"f-425279";"98";"1";"0";"0";"0";"0";"0";"0";"None"
"f-425279";"87";"2";"1";"0";"0";"0";"0";"1";"rand"
"f-425279";"15";"3";"1";"0";"1";"0";"0";"0";"close"
"a-785041";"62";"1";"0";"0";"0";"0";"0";"0";"None"
"a-785041";"120";"2";"0";"1";"0";"0";"0";"0";"rand"
"a-785041";"18";"3";"0";"1";"1";"1";"1";"1";"all"
"q-485624";"174";"1";"0";"0";"0";"0";"0";"0";"None"
"q-485624";"22";"2";"1";"0";"1";"0";"0";"0";"close"
"q-485624";"4";"3";"1";"0";"1";"0";"0";"0";"close"
"a-354276";"7";"1";"0";"0";"0";"0";"0";"0";"None"
"a-354276";"92";"2";"1";"0";"0";"0";"0";"1";"close"
"a-354276";"101";"3";"1";"1";"0";"1";"1";"1";"all"
"i-508139";"112";"1";"0";"0";"0";"0";"0";"0";"None"
"i-508139";"56";"2";"1";"0";"0";"0";"0";"1";"close"
"i-508139";"32";"3";"1";"1";"0";"1";"1";"1";"all"
"y-286131";"57";"1";"0";"0";"0";"0";"0";"0";"None"
"y-286131";"107";"2";"0";"1";"1";"1";"1";"1";"all"
"y-286131";"36";"3";"0";"1";"1";"1";"1";"1";"all"
"i-305956";"15";"1";"0";"0";"0";"0";"0";"0";"None"
"i-305956";"65";"2";"0";"0";"0";"0";"1";"0";"close"
"i-305956";"120";"3";"0";"0";"0";"0";"1";"0";"rand"
"b-380092";"18";"1";"0";"0";"0";"0";"0";"0";"None"
"b-380092";"131";"2";"1";"0";"1";"1";"1";"1";"all"
"b-380092";"51";"3";"1";"0";"1";"0";"0";"0";"close"
"b-683651";"115";"1";"0";"0";"0";"0";"0";"0";"None"
"b-683651";"41";"2";"1";"0";"1";"0";"0";"0";"close"
"b-683651";"44";"3";"1";"0";"0";"1";"0";"0";"rand"
"m-489223";"127";"1";"0";"0";"0";"0";"0";"0";"None"
"m-489223";"13";"2";"1";"0";"1";"1";"1";"1";"all"
"m-489223";"60";"3";"1";"0";"1";"1";"1";"1";"all"
"e-635594";"111";"1";"0";"0";"0";"0";"0";"0";"None"
"e-635594";"83";"2";"0";"0";"0";"1";"0";"0";"rand"
"e-635594";"6";"3";"0";"0";"1";"0";"0";"0";"close"
"b-775886";"22";"1";"0";"0";"0";"0";"0";"0";"None"
"b-775886";"71";"2";"1";"1";"1";"0";"1";"1";"all"
"b-775886";"107";"3";"0";"1";"0";"0";"0";"1";"rand"
"v-164660";"16";"1";"0";"0";"0";"0";"0";"0";"None"
"v-164660";"56";"2";"1";"0";"1";"1";"1";"1";"all"
"v-164660";"128";"3";"1";"0";"1";"0";"0";"0";"close"
"a-505816";"172";"1";"0";"0";"0";"0";"0";"0";"None"
"a-505816";"24";"2";"1";"0";"0";"1";"0";"0";"close"
"a-505816";"4";"3";"1";"0";"0";"0";"0";"1";"close"
"y-258875";"34";"1";"0";"0";"0";"0";"0";"0";"None"
"y-258875";"1";"2";"1";"0";"0";"1";"0";"0";"rand"
"y-258875";"165";"3";"1";"0";"1";"0";"0";"0";"rand"
"r-709814";"120";"1";"0";"0";"0";"0";"0";"0";"None"
"r-709814";"42";"2";"1";"0";"0";"0";"0";"1";"rand"
"r-709814";"38";"3";"1";"1";"1";"0";"1";"1";"all"
"s-237896";"40";"1";"0";"0";"0";"0";"0";"0";"None"
"s-237896";"35";"2";"0";"0";"1";"0";"0";"0";"rand"
"s-237896";"125";"3";"0";"0";"0";"1";"0";"0";"close"
"x-823890";"140";"1";"0";"0";"0";"0";"0";"0";"None"
"x-823890";"19";"2";"0";"0";"0";"1";"0";"0";"close"
"x-823890";"41";"3";"1";"1";"1";"1";"1";"0";"all"
"p-565835";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"p-565835";"88";"2";"0";"0";"1";"0";"0";"0";"rand"
"p-565835";"56";"3";"0";"1";"0";"0";"0";"0";"rand"
"v-341783";"56";"1";"0";"0";"0";"0";"0";"0";"None"
"v-341783";"91";"2";"1";"1";"1";"1";"1";"0";"all"
"v-341783";"53";"3";"1";"1";"1";"1";"1";"0";"all"
"i-714172";"61";"1";"0";"0";"0";"0";"0";"0";"None"
"i-714172";"73";"2";"1";"1";"1";"1";"0";"1";"all"
"i-714172";"66";"3";"1";"1";"1";"1";"0";"1";"all"
"v-669379";"92";"1";"0";"0";"0";"0";"0";"0";"None"
"v-669379";"101";"2";"0";"1";"0";"0";"0";"0";"rand"
"v-669379";"7";"3";"0";"1";"0";"0";"0";"0";"close"
"x-593476";"88";"1";"0";"0";"0";"0";"0";"0";"None"
"x-593476";"77";"2";"1";"0";"1";"0";"0";"0";"rand"
"x-593476";"35";"3";"1";"0";"1";"0";"0";"0";"close"
"c-665805";"151";"1";"0";"0";"0";"0";"0";"0";"None"
"c-665805";"9";"2";"1";"0";"0";"0";"0";"1";"close"
"c-665805";"40";"3";"1";"0";"0";"1";"0";"0";"close"
"k-309228";"157";"1";"0";"0";"0";"0";"0";"0";"None"
"k-309228";"30";"2";"0";"0";"1";"0";"0";"0";"close"
"k-309228";"13";"3";"0";"0";"1";"0";"0";"0";"rand"
"g-918605";"33";"1";"0";"0";"0";"0";"0";"0";"None"
"g-918605";"127";"2";"0";"0";"1";"0";"0";"1";"close"
"g-918605";"40";"3";"1";"1";"1";"0";"1";"1";"all"
"g-925839";"12";"1";"0";"0";"0";"0";"0";"0";"None"
"g-925839";"41";"2";"0";"0";"1";"0";"0";"1";"close"
"g-925839";"147";"3";"0";"0";"1";"0";"0";"1";"close"
"z-505335";"65";"1";"0";"0";"0";"0";"0";"0";"None"
"z-505335";"122";"2";"0";"1";"0";"1";"0";"0";"rand"
"z-505335";"13";"3";"0";"1";"0";"0";"0";"1";"close"
"z-709345";"91";"1";"0";"0";"0";"0";"0";"0";"None"
"z-709345";"49";"2";"0";"1";"0";"0";"0";"0";"close"
"z-709345";"60";"3";"0";"0";"1";"0";"0";"0";"rand"
"z-305889";"90";"1";"0";"0";"0";"0";"0";"0";"None"
"z-305889";"100";"2";"1";"1";"1";"1";"1";"0";"all"
"z-305889";"10";"3";"0";"0";"0";"1";"0";"0";"close"
"m-162861";"87";"1";"0";"0";"0";"0";"0";"0";"None"
"m-162861";"107";"2";"0";"0";"1";"0";"0";"0";"close"
"m-162861";"6";"3";"0";"1";"0";"0";"0";"0";"rand"
"b-323903";"161";"1";"0";"0";"0";"0";"0";"0";"None"
"b-323903";"11";"2";"1";"0";"0";"1";"0";"0";"rand"
"b-323903";"28";"3";"1";"0";"1";"0";"0";"0";"rand"
"y-592280";"68";"1";"0";"0";"0";"0";"0";"0";"None"
"y-592280";"86";"2";"1";"0";"1";"0";"0";"0";"rand"
"y-592280";"46";"3";"1";"0";"0";"0";"0";"1";"rand"
"x-979927";"61";"1";"0";"0";"0";"0";"0";"0";"None"
"x-979927";"54";"2";"1";"0";"1";"0";"0";"0";"close"
"x-979927";"85";"3";"1";"0";"1";"1";"1";"1";"all"
"g-997418";"115";"1";"0";"0";"0";"0";"0";"0";"None"
"g-997418";"21";"2";"0";"0";"0";"0";"0";"1";"close"
"g-997418";"64";"3";"1";"1";"1";"1";"0";"1";"all"
"v-953515";"17";"1";"0";"0";"0";"0";"0";"0";"None"
"v-953515";"122";"2";"1";"1";"1";"1";"1";"0";"all"
"v-953515";"61";"3";"1";"1";"1";"1";"1";"0";"all"
"k-152508";"104";"1";"0";"0";"0";"0";"0";"0";"None"
"k-152508";"43";"2";"1";"1";"1";"1";"0";"1";"all"
"k-152508";"53";"3";"0";"0";"0";"0";"0";"1";"close"
"g-773836";"150";"1";"0";"0";"0";"0";"0";"0";"None"
"g-773836";"14";"2";"1";"0";"0";"1";"0";"0";"rand"
"g-773836";"36";"3";"0";"1";"0";"0";"0";"1";"close"
"o-980615";"65";"1";"0";"0";"0";"0";"0";"0";"None"
"o-980615";"37";"2";"1";"1";"0";"1";"1";"1";"all"
"o-980615";"98";"3";"1";"0";"0";"0";"0";"1";"close"
"y-715049";"17";"1";"0";"0";"0";"0";"0";"0";"None"
"y-715049";"143";"2";"1";"0";"0";"0";"0";"1";"rand"
"y-715049";"40";"3";"1";"1";"0";"1";"1";"1";"all"
"q-615744";"14";"1";"0";"0";"0";"0";"0";"0";"None"
"q-615744";"157";"2";"0";"0";"1";"0";"0";"1";"close"
"q-615744";"29";"3";"0";"0";"1";"0";"0";"1";"close"
"j-174643";"149";"1";"0";"0";"0";"0";"0";"0";"None"
"j-174643";"28";"2";"1";"0";"0";"1";"0";"0";"rand"
"j-174643";"23";"3";"1";"0";"1";"0";"0";"0";"close"
"z-637629";"50";"1";"0";"0";"0";"0";"0";"0";"None"
"z-637629";"90";"2";"0";"0";"0";"0";"0";"1";"close"
"z-637629";"60";"3";"0";"0";"0";"0";"0";"1";"close"
"q-480516";"149";"1";"0";"0";"0";"0";"0";"0";"None"
"q-480516";"10";"2";"0";"1";"0";"1";"0";"0";"close"
"q-480516";"41";"3";"1";"1";"0";"1";"1";"1";"all"
"d-191664";"118";"1";"0";"0";"0";"0";"0";"0";"None"
"d-191664";"35";"2";"0";"0";"0";"0";"0";"1";"close"
"d-191664";"47";"3";"0";"0";"0";"0";"0";"1";"close"
"n-123618";"108";"1";"0";"0";"0";"0";"0";"0";"None"
"n-123618";"6";"2";"1";"0";"1";"0";"0";"0";"close"
"n-123618";"86";"3";"1";"0";"1";"0";"0";"0";"close"
"g-188389";"146";"1";"0";"0";"0";"0";"0";"0";"None"
"g-188389";"26";"2";"0";"1";"0";"1";"0";"0";"close"
"g-188389";"28";"3";"1";"0";"0";"1";"0";"0";"rand"
"m-936813";"191";"1";"0";"0";"0";"0";"0";"0";"None"
"m-936813";"237";"2";"0";"0";"0";"1";"0";"0";"rand"
"m-936813";"72";"3";"0";"0";"1";"0";"0";"0";"close"
"z-400888";"269";"1";"0";"0";"0";"0";"0";"0";"None"
"z-400888";"100";"2";"1";"1";"1";"1";"1";"0";"all"
"z-400888";"131";"3";"0";"0";"1";"0";"0";"0";"close"
"l-308743";"499";"1";"0";"0";"0";"0";"0";"0";"None"
"l-308743";"1";"2";"0";"0";"0";"0";"0";"1";"rand"
"l-308743";"0";"3";"1";"1";"1";"1";"0";"1";"all"
"y-702060";"197";"1";"0";"0";"0";"0";"0";"0";"None"
"y-702060";"239";"2";"0";"0";"1";"0";"0";"0";"close"
"y-702060";"64";"3";"0";"1";"0";"0";"0";"0";"rand"
"n-719225";"441";"1";"0";"0";"0";"0";"0";"0";"None"
"n-719225";"57";"2";"1";"0";"0";"0";"0";"1";"rand"
"n-719225";"2";"3";"1";"0";"1";"0";"0";"0";"close"
"m-884011";"166";"1";"0";"0";"0";"0";"0";"0";"None"
"m-884011";"76";"2";"0";"1";"1";"1";"1";"1";"all"
"m-884011";"258";"3";"0";"1";"0";"0";"0";"0";"rand"
"i-142839";"248";"1";"0";"0";"0";"0";"0";"0";"None"
"i-142839";"101";"2";"0";"0";"1";"0";"0";"1";"close"
"i-142839";"151";"3";"0";"0";"1";"0";"0";"1";"close"
"a-357339";"46";"1";"0";"0";"0";"0";"0";"0";"None"
"a-357339";"298";"2";"1";"1";"1";"1";"1";"0";"all"
"a-357339";"156";"3";"1";"1";"1";"1";"1";"0";"all"
"h-163734";"477";"1";"0";"0";"0";"0";"0";"0";"None"
"h-163734";"20";"2";"0";"0";"0";"0";"0";"1";"rand"
"h-163734";"3";"3";"0";"1";"1";"1";"1";"1";"all"
"b-682212";"382";"1";"0";"0";"0";"0";"0";"0";"None"
"b-682212";"92";"2";"1";"0";"1";"0";"0";"0";"close"
"b-682212";"26";"3";"1";"0";"1";"0";"0";"0";"close"
"a-359763";"489";"1";"0";"0";"0";"0";"0";"0";"None"
"a-359763";"6";"2";"0";"0";"1";"0";"0";"0";"rand"
"a-359763";"5";"3";"0";"1";"0";"0";"0";"0";"close"
"x-338553";"234";"1";"0";"0";"0";"0";"0";"0";"None"
"x-338553";"105";"2";"1";"0";"1";"1";"1";"1";"all"
"x-338553";"161";"3";"1";"0";"0";"0";"0";"1";"rand"
"c-980689";"224";"1";"0";"0";"0";"0";"0";"0";"None"
"c-980689";"110";"2";"1";"0";"0";"0";"0";"1";"rand"
"c-980689";"166";"3";"0";"0";"1";"0";"0";"1";"close"
"x-316163";"189";"1";"0";"0";"0";"0";"0";"0";"None"
"x-316163";"41";"2";"0";"0";"0";"0";"1";"0";"rand"
"x-316163";"270";"3";"0";"0";"0";"0";"1";"0";"close"
"n-515902";"273";"1";"0";"0";"0";"0";"0";"0";"None"
"n-515902";"147";"2";"0";"1";"0";"0";"0";"1";"close"
"n-515902";"80";"3";"1";"1";"0";"1";"1";"1";"all"
"w-732311";"66";"1";"0";"0";"0";"0";"0";"0";"None"
"w-732311";"190";"2";"1";"1";"1";"1";"0";"1";"all"
"w-732311";"244";"3";"0";"0";"0";"0";"0";"1";"rand"
"h-904423";"334";"1";"0";"0";"0";"0";"0";"0";"None"
"h-904423";"16";"2";"1";"1";"1";"1";"1";"0";"all"
"h-904423";"150";"3";"0";"0";"1";"0";"0";"0";"close"
"d-439390";"217";"1";"0";"0";"0";"0";"0";"0";"None"
"d-439390";"26";"2";"1";"0";"0";"1";"0";"0";"rand"
"d-439390";"257";"3";"1";"0";"1";"1";"1";"1";"all"
"n-111554";"238";"1";"0";"0";"0";"0";"0";"0";"None"
"n-111554";"218";"2";"1";"1";"1";"1";"0";"1";"all"
"n-111554";"44";"3";"1";"1";"1";"1";"0";"1";"all"
"i-918595";"336";"1";"0";"0";"0";"0";"0";"0";"None"
"i-918595";"34";"2";"0";"1";"0";"0";"0";"1";"rand"
"i-918595";"130";"3";"1";"1";"0";"1";"1";"1";"all"
"s-693729";"481";"1";"0";"0";"0";"0";"0";"0";"None"
"s-693729";"1";"2";"1";"1";"1";"1";"0";"1";"all"
"s-693729";"18";"3";"0";"0";"0";"0";"0";"1";"rand"
"u-397455";"200";"1";"0";"0";"0";"0";"0";"0";"None"
"u-397455";"184";"2";"1";"1";"1";"1";"0";"1";"all"
"u-397455";"116";"3";"1";"1";"1";"1";"0";"1";"all"
"s-944498";"189";"1";"0";"0";"0";"0";"0";"0";"None"
"s-944498";"273";"2";"1";"1";"0";"1";"1";"1";"all"
"s-944498";"38";"3";"0";"1";"0";"0";"0";"1";"close"
"n-155359";"167";"1";"0";"0";"0";"0";"0";"0";"None"
"n-155359";"206";"2";"1";"0";"0";"1";"0";"0";"rand"
"n-155359";"127";"3";"1";"0";"1";"1";"1";"1";"all"
"j-580564";"42";"1";"0";"0";"0";"0";"0";"0";"None"
"j-580564";"86";"2";"0";"0";"1";"0";"0";"0";"rand"
"j-580564";"372";"3";"1";"1";"1";"1";"1";"0";"all"
"h-553375";"73";"1";"0";"0";"0";"0";"0";"0";"None"
"h-553375";"109";"2";"0";"0";"1";"0";"0";"1";"rand"
"h-553375";"318";"3";"0";"0";"1";"0";"0";"1";"close"
"t-378375";"212";"1";"0";"0";"0";"0";"0";"0";"None"
"t-378375";"179";"2";"1";"0";"1";"0";"0";"0";"rand"
"t-378375";"109";"3";"1";"0";"1";"1";"1";"1";"all"
"e-436037";"166";"1";"0";"0";"0";"0";"0";"0";"None"
"e-436037";"2";"2";"1";"1";"0";"1";"1";"1";"all"
"e-436037";"332";"3";"1";"0";"0";"0";"0";"1";"close"
"a-435078";"39";"1";"0";"0";"0";"0";"0";"0";"None"
"a-435078";"444";"2";"1";"1";"1";"1";"1";"0";"all"
"a-435078";"17";"3";"0";"1";"0";"0";"0";"0";"rand"
"v-581489";"468";"1";"0";"0";"0";"0";"0";"0";"None"
"v-581489";"5";"2";"0";"1";"0";"0";"0";"0";"close"
"v-581489";"27";"3";"0";"1";"0";"0";"0";"0";"close"
"c-379427";"168";"1";"0";"0";"0";"0";"0";"0";"None"
"c-379427";"89";"2";"1";"1";"1";"0";"1";"1";"all"
"c-379427";"243";"3";"0";"1";"0";"0";"0";"1";"rand"
"o-159964";"492";"1";"0";"0";"0";"0";"0";"0";"None"
"o-159964";"3";"2";"0";"0";"1";"0";"0";"0";"close"
"o-159964";"5";"3";"1";"1";"1";"1";"1";"0";"all"
"r-444529";"53";"1";"0";"0";"0";"0";"0";"0";"None"
"r-444529";"153";"2";"0";"0";"1";"0";"0";"1";"close"
"r-444529";"294";"3";"0";"0";"1";"0";"0";"1";"close"
"s-285839";"458";"1";"0";"0";"0";"0";"0";"0";"None"
"s-285839";"33";"2";"1";"1";"1";"1";"0";"1";"all"
"s-285839";"9";"3";"0";"0";"0";"0";"0";"1";"rand"
"z-643384";"201";"1";"0";"0";"0";"0";"0";"0";"None"
"z-643384";"238";"2";"1";"1";"1";"1";"0";"1";"all"
"z-643384";"61";"3";"1";"1";"1";"1";"0";"1";"all"
"d-860724";"305";"1";"0";"0";"0";"0";"0";"0";"None"
"d-860724";"97";"2";"1";"1";"1";"0";"1";"1";"all"
"d-860724";"98";"3";"1";"1";"1";"0";"1";"1";"all"
"o-373659";"144";"1";"0";"0";"0";"0";"0";"0";"None"
"o-373659";"55";"2";"0";"0";"0";"0";"0";"1";"rand"
"o-373659";"301";"3";"0";"1";"1";"1";"1";"1";"all"
"l-920528";"482";"1";"0";"0";"0";"0";"0";"0";"None"
"l-920528";"6";"2";"0";"0";"0";"0";"0";"1";"rand"
"l-920528";"12";"3";"1";"1";"1";"1";"0";"1";"all"
"g-200322";"394";"1";"0";"0";"0";"0";"0";"0";"None"
"g-200322";"47";"2";"0";"0";"1";"0";"0";"1";"close"
"g-200322";"59";"3";"1";"0";"0";"0";"0";"1";"rand"
"z-160277";"331";"1";"0";"0";"0";"0";"0";"0";"None"
"z-160277";"75";"2";"0";"0";"1";"0";"0";"1";"close"
"z-160277";"94";"3";"1";"1";"1";"0";"1";"1";"all"
"b-202975";"379";"1";"0";"0";"0";"0";"0";"0";"None"
"b-202975";"68";"2";"0";"0";"1";"0";"0";"0";"close"
"b-202975";"53";"3";"0";"0";"0";"0";"1";"0";"close"
"i-375670";"76";"1";"0";"0";"0";"0";"0";"0";"None"
"i-375670";"139";"2";"0";"0";"0";"0";"0";"1";"rand"
"i-375670";"285";"3";"0";"0";"0";"0";"0";"1";"close"
"e-607248";"156";"1";"0";"0";"0";"0";"0";"0";"None"
"e-607248";"46";"2";"0";"0";"1";"0";"0";"1";"rand"
"e-607248";"298";"3";"1";"1";"1";"0";"1";"1";"all"
"i-736342";"147";"1";"0";"0";"0";"0";"0";"0";"None"
"i-736342";"179";"2";"0";"1";"0";"0";"0";"0";"rand"
"i-736342";"174";"3";"0";"0";"1";"0";"0";"0";"close"
"x-198036";"71";"1";"0";"0";"0";"0";"0";"0";"None"
"x-198036";"213";"2";"1";"0";"1";"1";"1";"1";"all"
"x-198036";"216";"3";"1";"0";"0";"1";"0";"0";"rand"
"t-237145";"17";"1";"0";"0";"0";"0";"0";"0";"None"
"t-237145";"415";"2";"0";"1";"0";"0";"0";"0";"close"
"t-237145";"68";"3";"0";"1";"0";"0";"0";"0";"close"
"z-142432";"408";"1";"0";"0";"0";"0";"0";"0";"None"
"z-142432";"34";"2";"1";"0";"0";"1";"0";"0";"rand"
"z-142432";"58";"3";"1";"0";"1";"0";"0";"0";"close"
"x-575319";"379";"1";"0";"0";"0";"0";"0";"0";"None"
"x-575319";"104";"2";"0";"1";"0";"1";"0";"0";"rand"
"x-575319";"17";"3";"1";"0";"0";"1";"0";"0";"rand"
"x-612126";"228";"1";"0";"0";"0";"0";"0";"0";"None"
"x-612126";"50";"2";"0";"0";"0";"0";"1";"0";"rand"
"x-612126";"222";"3";"0";"0";"0";"0";"1";"0";"rand"
"s-287547";"335";"1";"0";"0";"0";"0";"0";"0";"None"
"s-287547";"50";"2";"0";"0";"1";"0";"0";"0";"rand"
"s-287547";"115";"3";"0";"1";"1";"1";"1";"1";"all"
"e-984163";"310";"1";"0";"0";"0";"0";"0";"0";"None"
"e-984163";"189";"2";"0";"0";"0";"0";"0";"1";"close"
"e-984163";"1";"3";"1";"1";"1";"1";"0";"1";"all"
"s-433910";"439";"1";"0";"0";"0";"0";"0";"0";"None"
"s-433910";"56";"2";"0";"1";"1";"1";"1";"1";"all"
"s-433910";"5";"3";"0";"1";"1";"1";"1";"1";"all"
"q-460179";"424";"1";"0";"0";"0";"0";"0";"0";"None"
"q-460179";"42";"2";"1";"0";"1";"1";"1";"1";"all"
"q-460179";"34";"3";"1";"0";"1";"1";"1";"1";"all"
"k-755452";"230";"1";"0";"0";"0";"0";"0";"0";"None"
"k-755452";"5";"2";"0";"0";"0";"0";"1";"0";"rand"
"k-755452";"265";"3";"0";"0";"0";"1";"0";"0";"close"
"y-907575";"351";"1";"0";"0";"0";"0";"0";"0";"None"
"y-907575";"107";"2";"1";"0";"0";"1";"0";"0";"rand"
"y-907575";"42";"3";"1";"0";"1";"1";"1";"1";"all"
"y-102161";"402";"1";"0";"0";"0";"0";"0";"0";"None"
"y-102161";"33";"2";"0";"0";"0";"0";"0";"1";"rand"
"y-102161";"65";"3";"0";"0";"0";"0";"0";"1";"rand"
"l-103869";"361";"1";"0";"0";"0";"0";"0";"0";"None"
"l-103869";"103";"2";"1";"0";"1";"0";"0";"0";"close"
"l-103869";"36";"3";"1";"0";"1";"0";"0";"0";"close"
"x-456402";"78";"1";"0";"0";"0";"0";"0";"0";"None"
"x-456402";"31";"2";"0";"0";"0";"0";"0";"1";"close"
"x-456402";"391";"3";"0";"0";"0";"0";"0";"1";"close"
"o-908438";"241";"1";"0";"0";"0";"0";"0";"0";"None"
"o-908438";"146";"2";"1";"1";"0";"1";"1";"1";"all"
"o-908438";"113";"3";"0";"1";"0";"0";"0";"1";"rand"
"w-986228";"54";"1";"0";"0";"0";"0";"0";"0";"None"
"w-986228";"314";"2";"1";"0";"0";"1";"0";"0";"rand"
"w-986228";"132";"3";"1";"0";"0";"1";"0";"0";"rand"
"k-476130";"453";"1";"0";"0";"0";"0";"0";"0";"None"
"k-476130";"36";"2";"0";"0";"0";"0";"0";"1";"rand"
"k-476130";"11";"3";"0";"1";"1";"1";"1";"1";"all"
"d-445399";"93";"1";"0";"0";"0";"0";"0";"0";"None"
"d-445399";"156";"2";"1";"1";"0";"1";"1";"1";"all"
"d-445399";"251";"3";"1";"1";"0";"1";"1";"1";"all"
"k-723475";"340";"1";"0";"0";"0";"0";"0";"0";"None"
"k-723475";"24";"2";"1";"1";"1";"0";"1";"1";"all"
"k-723475";"136";"3";"1";"1";"1";"0";"1";"1";"all"
"z-606966";"265";"1";"0";"0";"0";"0";"0";"0";"None"
"z-606966";"37";"2";"0";"1";"0";"1";"0";"0";"rand"
"z-606966";"198";"3";"0";"1";"0";"1";"0";"0";"close"
"h-401756";"98";"1";"0";"0";"0";"0";"0";"0";"None"
"h-401756";"319";"2";"1";"1";"1";"0";"1";"1";"all"
"h-401756";"83";"3";"0";"0";"1";"0";"0";"1";"close"
"r-240455";"388";"1";"0";"0";"0";"0";"0";"0";"None"
"r-240455";"60";"2";"1";"0";"1";"0";"0";"0";"close"
"r-240455";"52";"3";"1";"0";"0";"0";"0";"1";"rand"
"i-216510";"100";"1";"0";"0";"0";"0";"0";"0";"None"
"i-216510";"44";"2";"0";"0";"0";"0";"1";"0";"rand"
"i-216510";"356";"3";"0";"1";"0";"0";"0";"0";"rand"
"c-643458";"482";"1";"0";"0";"0";"0";"0";"0";"None"
"c-643458";"2";"2";"0";"0";"0";"0";"0";"1";"close"
"c-643458";"16";"3";"1";"1";"1";"1";"0";"1";"all"
"t-796756";"317";"1";"0";"0";"0";"0";"0";"0";"None"
"t-796756";"42";"2";"1";"1";"1";"0";"1";"1";"all"
"t-796756";"141";"3";"0";"1";"0";"0";"0";"1";"rand"
"e-542296";"345";"1";"0";"0";"0";"0";"0";"0";"None"
"e-542296";"34";"2";"1";"0";"0";"0";"0";"1";"rand"
"e-542296";"121";"3";"1";"0";"1";"0";"0";"0";"close"
"e-134560";"265";"1";"0";"0";"0";"0";"0";"0";"None"
"e-134560";"186";"2";"0";"1";"0";"1";"0";"0";"close"
